()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BIN>55</BIN><BGM>BGM_Hello</BGM>:喀嚓……+……+喀嚓……
()<Speaker></Speaker>||<SE1>AVG_tele_connect</SE1>:滴……
AR(0)<Speaker>加利尔</Speaker><通讯框>||:<color=#00CCFF>剩下的区域我搜索完了，这儿没什么可回收的东西。</color>+<color=#00CCFF>你那边有找到什么吗？</color>
()<Speaker></Speaker>||:……
AR(0)<Speaker>加利尔</Speaker><通讯框>||:<color=#00CCFF>乌兹？</color>
MicroUZI(0)<Speaker>微型乌兹</Speaker>||:听到了啦……+我到目前为止什么都没看到。
AR(0)<Speaker>加利尔</Speaker><通讯框>||:<color=#00CCFF>是吗……</color>+<color=#00CCFF>等你完成那片区域的搜索，要是都没什么奇怪的东西的话就可以收工啦。</color>
MicroUZI(0)<Speaker>微型乌兹</Speaker>||:……很快就好。
MicroUZI(0);AR(0)<Speaker>加利尔</Speaker><通讯框>||:<color=#00CCFF>区域S07-011118……标记已清除……</color>+<color=#00CCFF>好了，我这儿没事啦！</color>
MicroUZI(0)<Speaker>微型乌兹</Speaker>;AR(0)||:……+喂……加利尔……
MicroUZI(0);AR(0)<Speaker>加利尔</Speaker>||:<color=#00CCFF>哈……看样子今天能提早结束……</color>+<color=#00CCFF>晚上可以回去躺在沙发上吃零食啦。</color>
MicroUZI(0)<Speaker>微型乌兹</Speaker>;AR(0)||:为什么你这么惬意……+明明这些没意义的任务明天还要继续……
MicroUZI(0);AR(0)<Speaker>加利尔</Speaker>||:<color=#00CCFF>不只是明天，后天、下周、下个月都会一直重复下去。</color>+<color=#00CCFF>事情都发展成这样了，总得想办法让日子过得舒服点。</color>
MicroUZI(0)<Speaker>微型乌兹</Speaker>;AR(0)||:但你跟我又不一样，你是后来才自愿过来预备队伍的……+作为内格夫身边的帮手，这里完全不是你该来的地方吧？
MicroUZI(0);AR(0)<Speaker>加利尔</Speaker>||:<color=#00CCFF>“帮手”吗……</color>+<color=#00CCFF>因为在那位凶猛的大小姐旁边待久了，才会萌生休息的念头啊。</color>+<color=#00CCFF>而且现在的内格夫身边能帮助她的人也多了，她也不需要我一直在她旁边。</color>
MicroUZI(0)<Speaker>微型乌兹</Speaker>;AR(0)||:那些新来的人明明你我都没见过……
MicroUZI(0);AR(0)<Speaker>加利尔</Speaker>||:<color=#00CCFF>没见过也无妨，她们认识内格夫的时间比我们还长，知道这个就够了。</color>+<color=#00CCFF>我甚至没看过内格夫说话那么谨慎的样子。</color>
MicroUZI(0)<Speaker>微型乌兹</Speaker>;AR(0)||:也是……+既然都有更厉害的同伴了，没能力的人被丢下也是很正常的事情嘛。+她们都去和军方还有那些没见过的东西战斗了，而我们却只配在这里捡垃圾。
MicroUZI(0);AR(0)<Speaker>加利尔</Speaker>||:<color=#00CCFF>用这种角度看待事情很不健康哦。</color>
MicroUZI(0)<Speaker>微型乌兹</Speaker>;AR(0)||:这不就是现实吗？你自己也承认内格夫已经不需要某些人跟着她了。+比起自愿脱离队伍的你，直接被分进预备队的人才是她真正看不起的人吧。
MicroUZI(0);AR(0)<Speaker>加利尔</Speaker>||:<color=#00CCFF>不要想那么多，你可从来都没听过内格夫说你不好吧？</color>
