()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>85</BIN><黑屏2><BGM>BGM_Hello</BGM>:三小时后，格里芬指挥室。
NPC-Kalin(1)<Speaker>格琳娜</Speaker>||:欢迎回来，C96！
NPC-Kalin(2)<Speaker>格琳娜</Speaker>||:……你在找什么？
NPC-Kalin(2);C96(1)<Speaker>C96</Speaker>||<震屏>:啊！你怎么在这里，HK45？
HK45(0)<Speaker>HK45</Speaker>;C96(1)||:我一直在这里准备演出的事情啊。+怎么搞得这么狼狈，C96？那个男人为难你了？
HK45(0);C96(1)<Speaker>C96</Speaker>||:不对！不对不对，明明刚才你还穿着演出服在帮我呢！
HK45(0)<Speaker>HK45</Speaker>;C96(1)||:我没有离开过，不信你问指挥官。
NPC-Kalin(0)<Speaker>格琳娜</Speaker>;C96(1)||:我也可以作证，她没有离开过哦。为什么这么问？
NPC-Kalin(0);C96(1)<Speaker>C96</Speaker>||:难道……难道那个帮了我的人真的不是HK45吗？
NPC-Kalin(0)<Speaker>格琳娜</Speaker>;C96(1)||:在说什么呢，C96？+你帮完你的前主人了吗？
NPC-Kalin(0);C96(1)<Speaker>C96</Speaker>||:报告指挥官和格琳小姐，已经帮完了！+我有好好把他送进他该进的地方！
NPC-Kalin(0)<Speaker>格琳娜</Speaker>;C96(1)||:那就太好了，以后C96也可以安心工作了吧？
NPC-Kalin(0);C96(1)<Speaker>C96</Speaker>||:是的！以后我就是单纯的C96了！
NPC-Kalin(0)<Speaker>格琳娜</Speaker>;C96(1)||:那么继续之前的话题，为什么不接受心智升级的方案呢？
NPC-Kalin(0);C96(1)<Speaker>C96</Speaker>||:为什么……为什么来着？+好像……也没有不接受的理由了……+还能改回接受吗，格琳小姐！我想变得更强，变得像……
NPC-Kalin(0)<Speaker>格琳娜</Speaker>;C96(1)||:像？
NPC-Kalin(0);C96(1)<Speaker>C96</Speaker>||:像某个路过的舞者一样聪明！
NPC-Kalin(3)<Speaker>格琳娜</Speaker>;C96(1)||:路过的舞者？+……真是的，要弄清楚选项再填啊。+还好这一批没有报上去，快去更改你的选择吧。
NPC-Kalin(3);C96(1)<Speaker>C96</Speaker>||:我知道了！
NPC-Kalin(3)<Speaker></Speaker>||:C96匆忙地跑出了指挥室。+确认她不在附近后，指挥室内的三人交换了一个心照不宣的笑容。
NPC-Kalin(3)<Speaker>格琳娜</Speaker>||:这件事也终于算是好好解决掉了。指挥官，真看不出你这么会演啊！
NPC-Kalin(3)<Speaker>指挥官</Speaker>||<黑屏1><BGM>BGM_Empty</BGM>:彼此彼此。
()<Speaker></Speaker>||<BIN>9</BIN><黑屏2><黑屏1>:在那之后，C96向我提交了此次出行的详细报告，针对格里芬人形的命令优先级问题，技术人员们也开始思考解决方案。
()<Speaker></Speaker>||<BIN>83</BIN><黑屏2><BGM>BGM_Sunshine</BGM>:几天后，格里芬基地内。
指挥官()<Speaker>指挥官</Speaker>||:下午好，C96。
C96Mod(0)<Speaker>C96</Speaker>||:啊，是指挥官！下午好！
C96Mod(0)<Speaker>指挥官</Speaker>||:这身衣服很适合你。
C96Mod(0)<Speaker>C96</Speaker>||:嘿嘿……这身衣服是HK45改过的制服，提前给我了，很好看所以要一直穿~+不知道为什么，感觉我们很久没见了！
C96Mod(0)<Speaker>指挥官</Speaker>||:因为你一直在申请执行任务，没有停下过。
