()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<BIN>80</BIN><黑屏2><BGM>GF_Cafe</BGM>:……格里芬基地咖啡厅，前线战备队首次聚会。+不大的咖啡厅中，六十余位人形熙来攘往地走动着，或沉吟不语，或低声交谈。
AR(0)<Speaker>加利尔</Speaker>||<SE1>AVG_Door_Open_Close</SE1>:哈，想不到前线战备队已经这么多人了。
AR(0);MicroUZIMod(0)<Speaker>微型乌兹</Speaker>||:毕竟格里芬基地一直在招收新人啊，肯定会有很多厉害的家伙跑进来的。
AR(0)<Speaker>加利尔</Speaker>;MicroUZIMod(0)||:说不定，我们的时代已经过去了哦。
AR(0);MicroUZIMod(0)<Speaker>微型乌兹</Speaker>||:这可不像是你会说的台词。
AR(0)<Speaker>加利尔</Speaker>;MicroUZIMod(0)||:哈哈，我们快去找找塔沃尔和内格夫吧。
AR(0);MicroUZIMod(0)<Speaker>微型乌兹</Speaker>||:要找内格夫的话，她就在那边。
MicroUZIMod(0)<Speaker>微型乌兹</Speaker>||:好像在和新的预备队员聊天……
()||<黑屏1>:加利尔顺着微型乌兹的手指望去，内格夫正和几个陌生的人形聊天。+看着内格夫的嘴一张一翕，加利尔恍惚了一瞬。
()||<BIN>73</BIN><黑屏2><回忆><BGM>BGM_Empty</BGM>:……前线战备队的日常训练。
AR(0)<Speaker>加利尔</Speaker>||<BGM>m_avg_casual</BGM>:呼……内格夫，我这边的训练已经完成了！
NEGEV(0)<Speaker>内格夫</Speaker><Position>0,100</Position>||:好，等我过来看看。
()||:内格夫走到加利尔的身边，查看起她的训练成绩。
NEGEV(0)<Speaker>内格夫</Speaker><Position>0,100</Position>||:伤害B，命中B，射速B，等级评定还是B，不过看具体数值还是有进步的。
AR(0)<Speaker>加利尔</Speaker>||:啊哈，看来突破B是我的终生目标了。
NEGEV(0)<Speaker>内格夫</Speaker><Position>0,100</Position>||:别把自己说的这么惨，之后要是能轮上改造机会的话，还是有希望的。
AR(0)<Speaker>加利尔</Speaker>||:哈，我只是开个——
()<Speaker>陌生人形A</Speaker>||:内格夫小姐！能帮我看看训练结果吗？
NEGEV(0)<Speaker>内格夫</Speaker><Position>0,100</Position>||:好，我马上来。
()||:加利尔看着内格夫走向呼唤她的人形身边。
NEGEV(0)<Speaker>内格夫</Speaker><Position>0,100</Position>||:等级评定是A，对于新人来说已经很不错了。
()<Speaker>陌生人形A</Speaker>||:诶，还是A啊……
()<Speaker>陌生人形B</Speaker>||:内格夫小姐，我呢？
NEGEV(0)<Speaker>内格夫</Speaker><Position>0,100</Position>||:你的等级评定是S，很棒。
()<Speaker>陌生人形B</Speaker>||:嘿嘿，谢谢内格夫小姐！
()<Speaker>陌生人形</Speaker>||:啊——内格夫小队的预备组压力也太大了吧！
AR(0)<Speaker>加利尔</Speaker>||:……
()||<黑屏1><BGM>BGM_Empty</BGM>:听见她们的谈话，加利尔回头看了看自己的等级评定面板。+大大的B。
AR(0)<Speaker>加利尔</Speaker>||<黑屏2><BIN>80</BIN><关闭蒙版><BGM>GF_Cafe</BGM>:嗯，聊得很投入的样子，那就先不去打扰好了。+对了，乌兹——
HS2000(0)<Speaker>HS2000</Speaker>||:……乌兹，上次你跟我说的问题，已经解决了吗？
MicroUZIMod(0)<Speaker>微型乌兹</Speaker>||:是红薯啊，那个小毛病已经修好了！+我按你教我的方法做，真的就不会响动了诶……
HS2000(0)<Speaker>HS2000</Speaker>||:不是红薯，是HS2000……+那真的是太好了……
()||:在加利尔沉浸在自己思绪的时候，微型乌兹已经和其他的前线战备队成员聊了起来。+加利尔体贴地走开，独自穿梭在热闹的人群中。
AR(0)<Speaker>加利尔</Speaker>||:哈，很多新面孔啊，大家看上去都很厉害嘛……+唔……不知道塔沃尔跑哪里去了？
()<Speaker>TAR-21</Speaker>||:抱歉，请稍稍让一让。
AR(0)<Speaker>加利尔</Speaker>||:啊哈，塔沃尔怎么换了一身衣服？+喂，塔沃尔！
TAR21(2)<Speaker>TAR-21</Speaker><Position>0,150</Position>;AR(0)||:加利尔，你来了。+要喝一杯酒吗？
TAR21(2)<Position>0,150</Position>;AR(0)<Speaker>加利尔</Speaker>||:不必啦，倒是你，怎么穿成这样？
TAR21(2)<Speaker>TAR-21</Speaker><Position>0,150</Position>;AR(0)||:是格琳娜小姐的委托，让我来帮忙分发酒水给大家。
TAR21(2)<Position>0,150</Position>;AR(0)<Speaker>加利尔</Speaker>||:……这样啊，不过你的新装束还挺适合你的。
TAR21(2)<Speaker>TAR-21</Speaker><Position>0,150</Position>;AR(0)||:谢谢你啦，加利尔。
TAR21(2)<Position>0,150</Position>;AR(0)<Speaker>加利尔</Speaker>||:我好几天没有在训练场上看见你了，内格夫说你被格琳娜借走了，这几天过得还好吗？
TAR21(2)<Speaker>TAR-21</Speaker><Position>0,150</Position>;AR(0)||:还好哦，这几天我在帮格琳娜小姐准备和筹划这场活动。+虽然需要注意的事项很多，但是我还挺享受一项一项完成的满足感的。
TAR21(2)<Position>0,150</Position>;AR(0)<Speaker>加利尔</Speaker>||:没被格琳娜那个女人卖掉就好……
TAR21(2)<Speaker>TAR-21</Speaker><Position>0,150</Position>;AR(0)||:哈哈，格琳娜小姐说之后前线战备队的定期活动都希望我去帮忙。
TAR21(2)<Speaker>TAR-21</Speaker><Position>0,150</Position>||:看来要变得忙碌起来了。
TAR21(2)<Position>0,150</Position>;NPC-Kalin(4)<Speaker>格琳娜</Speaker><通讯框>||:<color=#00CCFF>塔沃尔！塔沃尔，你在哪里啊？</color>
TAR21(2)<Speaker>TAR-21</Speaker><Position>0,150</Position>||:我在这里，格琳娜小姐。+加利尔，我先去分发酒水了，待会见。+这杯酒你拿着吧，酒精度数不高的，还有这橙黄的色调跟你很搭呢。
AR(0)<Speaker>加利尔</Speaker>||:好，你先去忙吧，待会见。
()||<BGM>BGM_Empty</BGM>:塔沃尔的身影很快消失在了人群中。+加利尔握着单薄的酒杯，寻了个角落倚靠。+隔着一层厚重的看不见的墙，几十位人形正热火朝天地闲聊着。
AR(0)<Speaker>加利尔</Speaker>||<BGM>m_avg_hope</BGM>:……呼，大家都找到了适合自己的位置呢。
()||:加利尔低头看了看手中的酒，无波无澜的液体表面映出了自己平淡的脸。+加利尔抿出一个微笑，酒中的倒影也露出了同样干涩的笑容。
AR(0)<Speaker>加利尔</Speaker>||:……那你呢？
()||:加利尔摇晃着酒杯，橙黄的液体在杯缘跃跃欲试……
AR(0)<Speaker>加利尔</Speaker>||:你找到属于自己的位置了吗？
()||<SE1>RunStep</SE1>:一个匆忙跑过的人形撞翻了加利尔手中的酒。
()<Speaker>陌生人形</Speaker>||:抱歉，抱歉！
AR(0)<Speaker>加利尔</Speaker>||:没关系的。
()||<黑屏1>:加利尔微笑着拿出手帕擦拭衣服上的酒渍，没人听见她小声地告诉自己。
AR(0)<Speaker>加利尔</Speaker>||<黑屏2><BIN>9</BIN><黑屏1>:欢迎来到现实世界。
()||<黑屏2><BIN>80</BIN>:……一段时间后。
MicroUZIMod(0)<Speaker>微型乌兹</Speaker>||:喂，加利尔，你怎么躲到这个角落里喝闷酒啊！+我找了你好半天诶。
AR(0)<Speaker>加利尔</Speaker>;MicroUZIMod(0)||:哈，我只是习惯找到适合自己的地方呆着。
AR(0);MicroUZIMod(0)<Speaker>微型乌兹</Speaker>||:啊哈？内格夫大小姐的首席帮手，居然龟缩在小角落里？
AR(0)<Speaker>加利尔</Speaker>;MicroUZIMod(0)||:别开玩笑啦，内格夫的帮手预备团都快从这个咖啡厅排到救助站去了。
AR(0)<Speaker>加利尔</Speaker>||:我啊，已经是半只脚踏进优化结构名单的人形啦。
MicroUZIMod(0)<Speaker>微型乌兹</Speaker>||:……胡说八道。
()||:两个人形默不吭声地喝着酒，喧闹声像是海水一样将她们淹没。
AR(0)<Speaker>加利尔</Speaker>||:喂，乌兹。
AR(0);MicroUZIMod(0)<Speaker>微型乌兹</Speaker>||:嗯，干嘛？
AR(0)<Speaker>加利尔</Speaker>;MicroUZIMod(0)||:你喜欢现在的工作吗？
AR(0);MicroUZIMod(0)<Speaker>微型乌兹</Speaker>||:我觉得还不赖。+虽然偶尔会碰上棘手的工作内容，但总的来说还是在我能应付的范畴啦。+怎么突然问这个，你最近遇上什么工作难题了吗？
AR(0)<Speaker>加利尔</Speaker>;MicroUZIMod(0)||:唔……我只是在想或许……+我应该看看别的机会了。
AR(0);MicroUZIMod(0)<Speaker>微型乌兹</Speaker>||:什么意思？
