()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>80</BIN><黑屏2><BGM>BGM_Hello</BGM>:一周后，格里芬基地。+咖啡厅。
DP12(0)<Speaker>DP12</Speaker><Position>0,-100</Position>||:请问有酒吗？
DP12(0)<Position>0,-100</Position>;M1903Cafe(0)<Speaker>春田</Speaker><Position>0,150</Position>||:这里是健全的咖啡厅，不提供酒精饮品哦。
DP12(0)<Speaker>DP12</Speaker><Position>0,-100</Position>;M1903Cafe(0)<Position>0,150</Position>||:那就麻烦给我和指挥官两杯白咖啡。
DP12(0)<Position>0,-100</Position>;M1903Cafe(0)<Speaker>春田</Speaker><Position>0,150</Position>||:好的。
DP12(0)<Speaker>DP12</Speaker><Position>0,-100</Position>||:指挥官，你是不是早就知道杜莎妮的事了？
指挥官()<Speaker>指挥官</Speaker>||:……<c>我调查过大多数在我这里工作的人形。<c>是不是呢？
DP12(0)<Speaker>DP12</Speaker><Position>0,-100</Position>||<分支>1</分支>:那您真的看过很多东西了呢。+其中会有不该被看到的秘密吗？
DP12(0)<Speaker>DP12</Speaker><Position>0,-100</Position>||<分支>2</分支>:我不讨厌打哑谜哦。
DP12(0)<Speaker>DP12</Speaker><Position>0,-100</Position>||:看来您也知道我来到这里的原因了。+我就说怎么应聘这么顺利呢……
DP12(0)<Speaker>指挥官</Speaker>||:你本身的实力和经验才是最重要的。
DP12(0)<Speaker>DP12</Speaker><Position>0,-100</Position>||:我想也是。+我听说，杜……KSVK她的心智升级进行得很顺利。
DP12(0)<Speaker>指挥官</Speaker>||:她来找我，说已经能正视过去的事情了。+“我会变成现在的我，正是因为我有背负过去的勇气和变强的决心。”+她这么说着就出发了。
DP12(0)<Speaker>DP12</Speaker><Position>0,-100</Position>||:哈哈……您学得真像啊。的确是她会说的话，她也的确做到了。+她是个好孩子呢。
DP12(0)<Speaker>指挥官</Speaker>||:我们之前的担忧白费了呢。
DP12(0)<Speaker>DP12</Speaker><Position>0,-100</Position>||:也不算。我们拖延的一周很有用，不是吗？+要是我直接去找她说，她不会像现在这样立刻相信我的。
DP12(0)<Speaker>指挥官</Speaker>||:真是坏心啊。
DP12(0)<Speaker>DP12</Speaker><Position>0,-100</Position>||:经验之谈而已。+您知道的，我找到她许多次了……+她当时的素体是无法在残酷的社会坚持太久的。我救过她，却没法总是救到她。
