()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BGM>BGM_Room</BGM><黑屏2><BIN>83</BIN>:基地后方的空地。
StG44(0)<Speaker>StG44</Speaker>||:啊，昨天下过雨，这里……好多泥！+我们绕路吧，天使大人？
StG44(0);FairyShield(0)<Speaker>天使</Speaker><Position>0,150</Position>||:……
StG44(0)<Speaker>StG44</Speaker>;FairyShield(0)||:天使大人？
StG44(0);FairyShield(0)<Speaker>天使</Speaker>||:……+……+<Size=60>不能绕路！</Size>
StG44(0)<Speaker>StG44</Speaker>;FairyShield(0)||<震屏><BGM>BGM_Empty</BGM>:听力模块、被震动到了……！+我还以为你已经离开这只护盾妖精了……
StG44(0);FairyShield(0)<Speaker>天使</Speaker>||<BGM>BGM_Sneak</BGM>:我也有要思考的事情呀！+总之，这里正是你的训练场——
StG44(0)<Speaker>StG44</Speaker>;FairyShield(0)||:就是这里……？可是这里只有泥……
StG44(0);FairyShield(0)<Speaker>天使</Speaker>||:这就对了。+你必须克服你的洁癖。
StG44(0)<Speaker>StG44</Speaker>;FairyShield(0)||<BGM>BGM_Empty</BGM>:等等，该不会要……
StG44(0);FairyShield(0)<Speaker>天使</Speaker>||<BGM>BGM_NightOPS</BGM>:你的指挥官太温柔了。+碰上那种需要在泥水里打滚作战的场合，就不会想让你上场吧。+但是，这样的话，如果多次碰上这种情况，你不是就毫无用武之地了吗？
StG44(0)<Speaker>StG44</Speaker>;FairyShield(0)||:为了作战……我当然……+……+……如果真的被指挥官这么命令，我可以努力……
StG44(0);FairyShield(0)<Speaker>天使</Speaker>||:看吧，你根本放不下大小姐的架子。+你的决心就只有这种程度吗？
StG44(0)<Speaker>StG44</Speaker>;FairyShield(0)||:可是，可是……+这种东西根本没有必要吧？非要进去吗？
StG44(0);FairyShield(0)<Speaker>天使</Speaker>||:你要质疑本天使的话吗？+就是这种糟糕的个性才会让你沦落到没事干的地步呢。
StG44(0)<Speaker>StG44</Speaker>;FairyShield(0)||:……你说得没错……+可是我的程式设定就是这样，我没办法……+我的心智云图在警告我不许进去！
StG44(0);FairyShield(0)<Speaker>天使</Speaker>||:你的鞋里又没有装芯片，不会有事的。
StG44(0)<Speaker>StG44</Speaker>;FairyShield(0)||:在战场上的话，我的确不会考虑衣衫整洁什么的……+但是现在要我这么做，也太难了……
StG44(0);FairyShield(0)<Speaker>天使</Speaker>||:你刚才说过了吧，什么都听我的。+现在这种犹犹豫豫的态度算什么？+给我踏进去。
StG44(0)<Speaker>StG44</Speaker>;FairyShield(0)||:……
StG44(0);FairyShield(0)<Speaker>天使</Speaker>||:你又没有心智升级，性格又糟糕。+不做出改变又想得到指挥官的青睐，哪有这么容易？+就算我……我附身的这具无人机，制作也很精致，又有泛用性呢。
StG44(0)<Speaker>StG44</Speaker>;FairyShield(0)||:<color=#A9A9A9>（心智升级？对了，还有这个方法呢！如果能得到心智升级的机会，指挥官一定会重新让我站上最前线的吧？）</color>+<color=#A9A9A9>（……但是这样宝贵的名额，估计也不会分给我吧。）</color>+<color=#A9A9A9>（不行，我已经添了很多麻烦了。如果我想要在战场上帮上指挥官的忙，站在指挥官身边的话——）</color>+我明白了。我必须做出改变。+请天使大人监督我吧！
StG44(0);FairyShield(0)<Speaker>天使</Speaker>||<BGM>BGM_Empty</BGM>:这才对嘛~+那么，消灭洁癖大作战，开始！
StG44(0)<Speaker>StG44</Speaker>;FairyShield(0)||<BGM>BGM_War</BGM>:明白！StG44，开始作战！+……噫呀！
StG44(0);FairyShield(0)<Speaker>天使</Speaker>||:警告——！你的持枪姿势出现错误了哦！+这样是不行的！
StG44(0)<Speaker>StG44</Speaker><Shake>;FairyShield(0)||:非常抱歉，我会重来的……这个泥巴……真碍眼！
StG44(0);FairyShield(0)<Speaker>天使</Speaker>||:这样才对嘛~！不要管泥巴了，我一直监督着你呢，不要偷懒！
StG44(0)<Speaker>StG44</Speaker>;FairyShield(0)||<黑屏1>:那么，重新开始作战……！
()||<BIN>18</BIN><黑屏2><BGM>BGM_Empty</BGM>:……与此同时。
NPC-Kalin(0)<Speaker>格琳</Speaker>||:应该就在这边吧……+啊，指挥官？
NPC-Kalin(0)<Speaker>指挥官</Speaker>||<BGM>BGM_Brain</BGM>:我听到这边有异常的声音。
NPC-Kalin(4)<Speaker>格琳</Speaker>||<SE1>AVG_rifle_finalshot_n</SE1>:异常……？+啊，有枪声！难道是敌袭？不对，这是在基地里面呀！+而且……有无人机运转的声音。
NPC-Kalin(4)<Speaker>指挥官</Speaker>||:所以我亲自来看看。
NPC-Kalin(4)<Speaker>格琳</Speaker>||:……指挥官，还是要小心点。
NPC-Kalin(4)<Speaker>指挥官</Speaker>||:我倒觉得不用小心……比起这个，格琳娜。+你记得前阵子的无人机丢失事件吗？
NPC-Kalin(2)<Speaker>格琳</Speaker><Shake>||:啊，指挥官你是说……
NPC-Kalin(2)<Speaker>指挥官</Speaker>||:先去看看吧，我也没法下定论。
NPC-Kalin(0)<Speaker>格琳</Speaker>||<黑屏1>:对了，指挥官。还有一件事，关于StG44……
StG44(1)<Speaker>StG44</Speaker>||<BIN>83</BIN><黑屏2><BGM>BGM_Empty</BGM>:这次的射击如何？
