()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BIN>80</BIN><BGM>m_avg_casual</BGM>:下班时间，咖啡厅的门口。
NPC-Kalin(1)<Speaker>格琳</Speaker>||<SE1>Runstep</SE1>:晚上好，美丽的——小姐~们！+休息得还好吗？我赶上下班前的服务了吗——？
88typeMod(0)<Speaker>汉阳造</Speaker>;NPC-Kalin(1)||:今天看起来心情真好呢，格琳娜小姐。
88typeMod(0);NPC-Kalin(0)<Speaker>格琳</Speaker>||:当然了！今天的作战报告书，也按时写……咦，小爱你要去哪里？
88typeMod(0)<Speaker>汉阳造</Speaker>;NPC-Kalin(0)||:今天有夜间的排班哦！因为是外勤，所以要先走了。+不过，咖啡厅的工作小爱也会好好兼顾起来的。
88typeMod(0);NPC-Kalin(0)<Speaker>格琳</Speaker>||:这样啊，感觉从上次的升级后，小爱就忙起来了……
88typeMod(0)<Speaker>汉阳造</Speaker>;NPC-Kalin(0)||:没关系，小爱很享受这样的忙碌！+什么都能记得，能做的事情也变多了，这都是格琳娜小姐的功劳。
G36(0)<Speaker>G36</Speaker>;NPC-Kalin(0)||:该走了。
G36(0);NPC-Kalin(5)<Speaker>格琳</Speaker>||:被这么说的话，我会害羞的哦？+好啦，祝你一路顺风。
88typeMod(0)<Speaker>汉阳造</Speaker>;NPC-Kalin(5)||<BGM>BGM_PAUSE</BGM><黑点1>:那么，小爱就和女仆长一起出发了！+回头见，格琳娜小姐！
M1903Cafe(0)<Speaker>春田</Speaker><Position>0,150</Position>||<黑点2>:欢迎光临，格琳娜小姐。接下来就由我值班。+想要喝点什么？
M1903Cafe(0)<Position>0,150</Position>;NPC-Kalin(1)<Speaker>格琳</Speaker>||<BGM>BGM_UNPAUSE</BGM>:一杯特调拿铁。
M1903Cafe(0)<Speaker>春田</Speaker><Position>0,150</Position>;NPC-Kalin(1)||:好的，立刻为您准备。
M1903Cafe(0);NPC-Kalin(1)<Speaker>格琳</Speaker>||:啊……虽然这么说，但是果然还是会有点感慨啊。
M1903Cafe(0)<Speaker>春田</Speaker>;NPC-Kalin(1)||:您指什么？
M1903Cafe(0);NPC-Kalin(0)<Speaker>格琳</Speaker>||:她之前维修的事情。
M1903Cafe(0)<Speaker>春田</Speaker>;NPC-Kalin(0)||:我听说了。是缓存的问题？
M1903Cafe(0);NPC-Kalin(0)<Speaker>格琳</Speaker>||:算是吧，她之前的心智空间太少了。+加装心智模块之后，不仅性能有提升，而且也能把一些以前的技巧应用在现在的战斗中了。
M1903Cafe(0)<Speaker>春田</Speaker>;NPC-Kalin(0)||:那真是很不错呢。
M1903Cafe(0);NPC-Kalin(0)<Speaker>格琳</Speaker>||:对吧！那个装甲也很帅吧。要不是指挥官提出，我也想不到要按照她的习惯来加装这个。
M1903Cafe(0)<Speaker>春田</Speaker>;NPC-Kalin(0)||:刚看到那身装甲的时候，我们吓了一跳。
M1903Cafe(0);NPC-Kalin(3)<Speaker>格琳</Speaker>||:它可不是好看那么简单。
M1903Cafe(0);NPC-Kalin(2)<Speaker>格琳</Speaker>||:不过，春田你不打算也……？+明明只要提出申请，指挥官肯定不会不答应的吧。
M1903Cafe(0)<Speaker>春田</Speaker>;NPC-Kalin(2)||:关于这个啊……时间还没有到呢。+如果哪一天，我有了“必须要这么做不可”的想法，那我一定会去的。
M1903Cafe(0);NPC-Kalin(1)<Speaker>格琳</Speaker>||<黑屏1>:也对，春田总是让人很放心。+咖啡很好喝，感谢款待！+我先走了哦，下次见，春田。
()<Speaker></Speaker>||<BIN>9</BIN><黑屏2><BGM>BGM_Empty</BGM>:【2051-05-09 数据保存完毕。】+【判断……有遭遇删除的可能性……】+【执行记忆加密。】+……+【2053-03-01 再启动完成。】+【判断……优先保全加密记忆……删除冗余缓存。】+……+【2057-07-01 再启动完成。】+【判断……优先保全加密记忆……删除冗余缓存。】+……+【2060-05-20 再启动完成。】+【判断……优先保全加密记忆……删除冗余缓存。】+【心智云图模块加载中……更新完成。】+【将加密记忆挪向新的内存……】+……+…………
()<Speaker></Speaker>||<黑屏1>:【时间 即时】+【心智云图升级完毕。】+【判断……无被删除危险。解放加密记忆……】+【添加新的备注在需保存记忆中……】+【谢谢】+*保存完成*
