()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>97</BIN><黑屏2><BGM>m_avg_casual</BGM><SE1>AVG_tele_connect</SE1>:<color=#00CCFF>You have a new comms request.</color>
MG36(0)<Speaker>Gr MG36</Speaker>||:So you're saying we need to sell furniture to generate income?
JS9mm(2)<Speaker>JS9</Speaker><通讯框>;MG36(0)||:<color=#00CCFF>Yes, can I leave sales to you?</color>
JS9mm(2);MG36(0)<Speaker>Gr MG36</Speaker>||:I believe I would be better off handling logistics. However...I make it a point to complete whatever assignment I receive. +So I'll do my best.
JS9mm(2)<Speaker>JS9</Speaker>;MG36(0)||:<color=#00CCFF>I'm counting on you then.</color>
MG36(0)<Speaker></Speaker>||<SE1>AVG_tele_disconnect</SE1>:<color=#00CCFF>Transmission terminated.</color>
MG36(0)<Speaker>Gr MG36</Speaker>||<黑屏1>:Now then... I need to arrange these items in the display area. +Just putting them in doesn't pose much of a challenge.
()<Speaker></Speaker>||<BIN>139</BIN><黑屏2><BGM>BGM_Empty</BGM>:10 minutes later.
NPC-PasserbyF(0)<Speaker>Passerby</Speaker>||<BGM>BGM_Room</BGM>:Look, the display over there are open! Shall we go take a look? Who knows, it might end up being as stunning as "Miss Ginkgo Leaf"!
NPC-PasserbyF(0);NPC-PasserbyM(0)<Speaker>Passerby 2</Speaker>||:What's with this expo anyway, why are they letting people in while they're still setting up? +Well, let's go take a look.
MG36(0)<Speaker>Gr MG36</Speaker>;NPC-PasserbyM(0)||:Welcome.
MG36(0);NPC-PasserbyM(0)<Speaker>Passerby 2</Speaker>||:...
MG36(0)<Speaker>Gr MG36</Speaker>;NPC-PasserbyM(0)||:Can I help you?
MG36(0);NPC-PasserbyF(0)<Speaker>Passerby</Speaker>||<BGM>BGM_Empty</BGM>:Uh... Why is the table on the bed?
MG36(0)<Speaker>Gr MG36</Speaker>;NPC-PasserbyF(0)||<BGM>m_avg_casual</BGM>:It is the dashboard for our voyage. When we awaken from our hibernation, it helps us get our bearings and swiftly take control of the situation.
MG36(0);NPC-PasserbyF(0)<Speaker>Passerby</Speaker><Shake>||:A...dashboard?+Then where are the dials and displays?
MG36(0)<Speaker>Gr MG36</Speaker>;NPC-PasserbyF(0)||:Inside your user manual.
MG36(0);NPC-PasserbyM(0)<Speaker>Passerby 2</Speaker>||:This booth is utterly ridiculous, why are all these perfectly good pieces of furniture scattered around like a junkyard sale... Ow! +What...what's this lantern doing on the floor?!
MG36(0)<Speaker>Gr MG36</Speaker>;NPC-PasserbyM(0)||:Are you talking about the smart trash can?
