()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>82</BIN><BGM>BGM_Hello</BGM><黑屏2><Night>:...In the middle of the night. +In the Griffin dorms.
()<Speaker></Speaker>||:Click.
()<Speaker></Speaker>||:Z-62 slips silently into the room. After closing the door carefully, she lets out a long sigh of relief.
Z62(2)<Speaker>Z-62</Speaker>||:So...that was a good start, wasn't it? +I'd better write this all down before I forget...
()<Speaker></Speaker>||:Z-62 changes quickly into her casual attire and sits at her desk to write her diary.
()<Speaker></Speaker>||<黑屏1>:"XX-XX-206X." +"I'd thought bringing three novels with me to the beach would keep me busy during the trip, little did I know..."
()<Speaker>Commander</Speaker>||<BIN>9</BIN><黑屏2><黑点1>:Right, that's the pairing sorted out. +C-MS, take Z-62 around and keep an eye out for anyone who needs help. Dismissed.
()<Speaker></Speaker>||<BIN>162</BIN><黑点2>:...At the beach.
()<Speaker></Speaker>||:Z-62 runs back and forth on the beach in high spirits as her comms barks out orders from time to time.
Z62(2)<Speaker>Z-62</Speaker>||:I'm not sure how these tasks are conducive to the search... +But since C-MS gave the orders, I'm going to carry them out properly! +It's been a while since someone values me so much...
Z62(2)<Speaker></Speaker>||:Z-62 deletes the last line from the document and activates her comms.
Z62(2)<Speaker>Z-62</Speaker>||:Um...C-MS, ahem... I've completed the tasked called "Form a ‘C' with white shells, an ‘M' with pink shells, and an ‘S' with other small shells on the beach"! +Um...is there anything else you'd like me to do? +Huh? Ch-chilled watermelon? Okay... Um, C-MS, where are you now? +Huh? Hello? C-MS...?
Z62(2)<Speaker></Speaker>||:Z-62 looks bemusedly at her comms.
Z62(2)<Speaker>Z-62</Speaker>||:Was I too long-winded with my report...?
Z62(2)<Speaker></Speaker>||:She mutters to herself for a while but the comms remain inactive. She decides to leave it be and pulls out her electronic map to study the symbols around this stretch of the beach.
Z62(2)<Speaker>Z-62</Speaker>||:Watermelon, watermelon...ah, here it is! +It would be less time-consuming to reach the sea from this supply point. I wonder how many trips it'll take... And I guess I should share the watermelon with everyone after chilling it...?
Z62(2)<Speaker></Speaker>||:Z-62 picks up a watermelon.
