()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>55</BIN><BGM>BGM_Brain</BGM><黑屏2>:...
AN94(0)<Speaker>AN-94</Speaker>||:Hailing Ange, please respond if you copy. +I have successfully retreated according to Contingency Plan B. The location of the equipment has been uploaded to the shared database. +Should I rendezvous with you? Requesting for further directives.
AN94(0);NPC-AngeStreet(0)<Speaker>Ange</Speaker><通讯框>||:<color=#00CCFF>Copy that. The objective is completed. Withdraw from this sector on your own, AN-94.</color>
AN94(0)<Speaker>AN-94</Speaker>;NPC-AngeStreet(0)||:Understood. Right away.
AN94(0);NPC-AngeStreet(0)<Speaker>Ange</Speaker>||:<color=#00CCFF>After that...</color> +<color=#00CCFF>You're free to do whatever you like.</color>
AN94(0)<Speaker>AN-94</Speaker>;NPC-AngeStreet(0)||:...Pardon?
AN94(0);NPC-AngeStreet(0)<Speaker>Ange</Speaker>||:<color=#00CCFF>We've finished our business here, AN-94.</color> +<color=#00CCFF>Now that the mission is accomplished, you two can have a day-off.</color> +<color=#00CCFF>Think of it as a vacation and relax.</color>
AN94(0)<Speaker>AN-94</Speaker>;NPC-AngeStreet(0)||:But...
AN94(0);AK12(0)<Speaker>AK-12</Speaker><通讯框>||:<color=#00CCFF>Isn't it nice to catch a break every now and then, AN-94?</color>
AN94(0)<Speaker>AN-94</Speaker>;AK12(0)||<黑屏1><BGM>BGM_Empty</BGM>:...Da.
()<Speaker></Speaker>||<BIN>85</BIN><黑屏2><BGM>BGM_Room</BGM>:...In a certain safe house.
AK12(0)<Speaker>AK-12</Speaker>||:AN-94.
AN94(0)<Speaker>AN-94</Speaker>;AK12(0)||:I'm here.
AN94(0);AK12(0)<Speaker>AK-12</Speaker>||:What are Ange's orders again?
AN94(0)<Speaker>AN-94</Speaker>;AK12(0)||:"Now that the mission is accomplished, you two can have a day-off."
AN94(0);AK12(0)<Speaker>AK-12</Speaker>||:So, you consider sticking to my side like glue a good way to spend your day-off?
AN94(0)<Speaker>AN-94</Speaker>;AK12(0)||:Have I displeased you, AK-12? +I'm sorry...
AN94(0);AK12(0)<Speaker>AK-12</Speaker>||:Not exactly. +Say, AN-94, every Doll is created for a purpose, right?
AN94(0)<Speaker>AN-94</Speaker>;AK12(0)||:Da, I was created for you.
AN94(0);AK12(0)<Speaker>AK-12</Speaker>||:Using my point against me now... Your mind is becoming more agile, AN-94.
AN94(0)<Speaker>AN-94</Speaker>;AK12(0)||:I learned this from the Commander, though I believe it would be inappropriate for me to thank you for the praise.
AN94(0);AK12(0)<Speaker>AK-12</Speaker>||:That's fine. I don't mind if you do.
AN94(0)<Speaker>AN-94</Speaker>;AK12(0)||:AK-12...have I done something wrong?
AN94(0);AK12(0)<Speaker>AK-12</Speaker>||:What makes you think so?
AN94(0)<Speaker>AN-94</Speaker>;AK12(0)||:You don't look very happy.
AN94(0);AK12(0)<Speaker>AK-12</Speaker>||:I'm not unhappy per se, AN-94. +I simply think you should adjust your current state of mind - focus in battle, but learn to relax when you're idle.
AN94(0)<Speaker>AN-94</Speaker>;AK12(0)||:But I don't know what it means to relax... Does clearing my cache count?
AN94(0);AK12(0)<Speaker>AK-12</Speaker>||:You really don't know? +That's not what's written on your face.
AN94(0)<Speaker>AN-94</Speaker><Shake>;AK12(0)||:Impossible. My control over my facial expressions have always been... +...Are you bluffing me, AK-12?
AN94(0);AK12(0)<Speaker>AK-12</Speaker>||:You've really come a long way. +Still, I believe you do know how to "relax" - you've done that before when we ran into them, isn't that right?
AN94(0)<Speaker>AN-94</Speaker>;AK12(0)||:... +I am at my most relaxed state when I can see that you're safe. +Even if it's a day-off, I have no choice but spend it this way.
AN94(0);AK12(0)<Speaker>AK-12</Speaker>||:No choice? That's what you fool yourself into thinking. +Now you're not worried about offending me?
AN94(0)<Speaker>AN-94</Speaker>;AK12(0)||:Your face tells me you want me to tell the truth. +If it did offend you, I won't mention it again.
AN94(0);AK12(0)<Speaker>AK-12</Speaker>||:I'm very interested in what Griffin taught you the last time you met. +...Nyet, you don't have to summarize the whole experience for me right now.
AN94(3)<Speaker>AN-94</Speaker>;AK12(0)||:I understand.
AN94(3);AK12(4)<Speaker>AK-12</Speaker>||:At least you haven't turned into a complete mystery. +Anyway, take this.
AN94(0)<Speaker>AN-94</Speaker>;AK12(4)||:...?
AN94(0);AK12(4)<Speaker>AK-12</Speaker>||:Ange got us invitations to a cocktail party. Take it and go.
AN94(0)<Speaker>AN-94</Speaker>;AK12(4)||:What is our objective?
AN94(0);AK12(0)<Speaker>AK-12</Speaker>||:None whatsoever.
AN94(0)<Speaker>AN-94</Speaker>;AK12(0)||:Then are there any potential threats that need to be neutralized?
AN94(0);AK12(0)<Speaker>AK-12</Speaker>||:Not really. +It's just a cocktail party for people to wind down. The Griffins are going to be there as well. +Don't you look forward to seeing them again, 94?
AN94(0)<Speaker>AN-94</Speaker>;AK12(0)||:...
