()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BGM>BGM_Hello</BGM><BIN>73</BIN><黑屏2><SE1>AVG_tele_connect</SE1>:In the Griffin base, at the firing range.
QBU88(0)<Speaker>QBU-88</Speaker>||:Say what—?!
QBU88(0)<通讯框>;KSVK(4)<Speaker>KSVK</Speaker><通讯框>||:<color=#00CCFF>Those who never give anything will never receive anything. There is no escaping this principle during tonight's activities.</color>+<color=#00CCFF>Among the prizes which this year's organizers have furnished is a 20%-off discount coupon, valid at all supermarkets.</color>
QBU88(0)<Speaker>QBU-88</Speaker>;KSVK(4)||:No way! I've never heard of anything like that before!+There's no way I'd miss out on that if it were true... But I didn't sign up for the event!
QBU88(0);KSVK(4)<Speaker>KSVK</Speaker>||:<color=#00CCFF>There are always surprises in life, so become a surprise in your own right.</color>+<color=#00CCFF>I have relayed what I should pass on. Now, what awaits is the choice you make...</color>
QBU88(0)<Speaker>QBU-88</Speaker>;KSVK(4)||:I'll go! How could I possibly miss out on a deal like that?!
QBU88(0);KSVK(4)<Speaker>KSVK</Speaker>||:<color=#00CCFF>Do your best, then, chosen one. Claim the crown tonight, and may you obtain glory and what's rightfully yours.</color>
QBU88(0)<Speaker>QBU-88</Speaker>||<黑屏1><SE1>AVG_tele_disconnect</SE1>:But if I join halfway... KSVK? Hello? She sure hung up fast. Ah, forget it, how could I let anyone else get their hands on such a huge discount?+Heh heh heh, don't underestimate my skills.
()<Speaker>QBU-88</Speaker>||<BIN>9</BIN><黑屏2><黑屏1>:As it happens, I can make my outfit from the cloth I stockpiled earlier.+...There doesn't seem to be enough material for the skirt, so I'll make it a mini.+I can just use paper from the Yellow Pages that I found in the city to make a talisman, and I can string these panda dolls up with fishing line and use them. As long as nobody's using IR lenses, I'll be able to dangle them in front of people from behind!+The plan's perfect! Let's go!
()<Speaker></Speaker>||<BIN>46</BIN><黑屏2><BGM>BGM_Empty</BGM>:Screams and laughter fill the air after the test of courage begins.+QBU-88 sneaks in after making sure her preparations are complete.
m45(2)<Speaker>m45</Speaker>||<BGM>m_avg_casual</BGM>:Things are getting really intense... Where's Gr PSG-1, she said she would be here soon...
QBU88(4)<Speaker>QBU-88</Speaker>;m45(2)||:Hahah! This jiangshi's got her eye on you! If you don't hand over your candy...+Then I'll go NOM and chomp off your head!！
QBU88(4);m45(2)<Speaker>m45</Speaker><Shake>||:Aieee...! +But your mouth is so small, how can you bite off my head?
QBU88(4)<Speaker>QBU-88</Speaker>;m45(2)||:Don't judge me by my size! Jiangshis are really strong, you know. +So what's it going to be, handing over the candy or having your head chomped off? Choose!
QBU88(4);m45(2)<Speaker>m45</Speaker>||:I'm sorry, I don't any candy with me. Could I give you these snacks instead?
QBU88(4)<Speaker>QBU-88</Speaker>;m45(2)||:Snacks? Snacks are fine too! What kind of snacks? Hurry up and show me! I'm still going to eat you if they're not good enough!
QBU88(4);m45(2)<Speaker>m45</Speaker>||:I just made them.
QBU88(4)<Speaker>QBU-88</Speaker>;m45(2)||:They smell great! Mmm, you pass. You can go!
QBU88(4);m45(2)<Speaker>m45</Speaker>||:Thank you, Miss Jiangshi.+And thanks for your hard work. After all, you put a lot of effort into...hm...scaring people.
QBU88(4)<Speaker>QBU-88</Speaker>;m45(2)||:Of course! Take care on the way back. Don't let the other monsters eat you.
m45(2)<Speaker>m45</Speaker>||<黑点1>:Well, this is the first time I've met such a caring jiangshi. I won't have to worry about being scared if everyone's like you...+That's strange, Gr PSG-1 isn't up there. Did she take the lift down?
QBU88(4)<Speaker>QBU-88</Speaker>||<黑点2>:Hahah! This jiangshi's got her eye on you! If you don't hand over your candy...
QBU88(4);MG3(4)<Speaker>MG3</Speaker>||:You're good at catching people by surprise, but I'm not going to be scared since I'm working here.
QBU88(4)<Speaker>QBU-88</Speaker>;MG3(4)||:Ah, I see...
QBU88(4);MG3(4)<Speaker></Speaker>||:MG3 can't help but laugh after seeing the crestfallen look on QBU-88's face.
QBU88(4);MG3(4)<Speaker>MG3</Speaker>||:Well, if you want candy, I brought some along.+Here, this is for you.
QBU88(4)<Speaker>QBU-88</Speaker>;MG3(4)||:I'll take it, then! Thank you, MG3. +I didn't expect to get candy during this test of courage, lucky me♪+Yup, time for the next objective!
MG3(4)<Speaker></Speaker>||:QBU-88 hops and skips off, and as MG3 watches her leave, she suddenly realizes something.
MG3(4)<Speaker>MG3</Speaker>||<BGM>BGM_Empty</BGM><黑屏1>:... +Wait a minute, she's not on the list of participants.+Did she sneak in here?+<color=#00CCFF>Type 97S, I've got something to tell you...</color>
QBU88(4)<Speaker>QBU-88</Speaker>||<BIN>1</BIN><黑屏2><BGM>BGM_Sneak</BGM><Night>:Hahah! This jiangshi's got her eye on you! If you don't hand over your candy...
QBU88(4);G36C(5)<Speaker>Gr G36c</Speaker>||:Help...help me, I can't run any more...
QBU88(4)<Speaker>QBU-88</Speaker>;G36C(5)||:... +Did you fall and hurt yourself? +I mean, your clothes are in tatters. This is such a mess.
QBU88(4);G36C(5)<Speaker>Gr G36c</Speaker>||:I didn't tear my clothes when I fell, it's just... +Are...you here to scare people too?
QBU88(4)<Speaker>QBU-88</Speaker>;G36C(5)||:Yep. Still, let's leave that aside for now. Did you twist your ankle? Can you still stand?
QBU88(4);G36C(5)<Speaker>Gr G36c</Speaker>||:Yeah, I think I twisted it...
QBU88(4);G36C(5)<Speaker>Gr G36c</Speaker><Shake>||:Owwwwww! It hurts! Don't...!
QBU88(4)<Speaker>QBU-88</Speaker>;G36C(5)||:It must have been dislocated because you fell down a flight of stairs. Alright, I've popped it back in.
QBU88(4);G36C(5)<Speaker>Gr G36c</Speaker>||:It... really did stop hurting so much...
QBU88(4)<Speaker>QBU-88</Speaker>;G36C(5)||:Of course. All you need is to fix the position of the bones.+Here, lean on me as you stand up.
QBU88(4);G36C(5)<Speaker>Gr G36c</Speaker>||:...I don't know what I would have done if it wasn't for you. Thank you, Miss Jiangshi. You're very good at this.
QBU88(4)<Speaker>QBU-88</Speaker>||:Hehe, well, you pick a few things up when you enter the workforce. You could say nursing is my stock in trade...
97typeS(2)<Speaker>Type 97S</Speaker>||<BGM>BGM_Empty</BGM>:She's the one who broke the rules and snuck in! We've got her!
QBU88(4)<Speaker>QBU-88</Speaker>;97typeS(2)||:I can't believe even a test of courage would have its rule breakers. Honestly, can't they just give it a rest?
QBU88(4)<Speaker>QBU-88</Speaker>;97typeS(2)||<震屏><BGM>BGM_Danger</BGM>:...Whoa! +Wait a minute, why are you grabbing me?!
