()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
JS9mm(2)<Speaker>JS9</Speaker><通讯框>||<SE1>AVG_tele_connect</SE1><BGM>m_avg_casual</BGM><黑屏2><BIN>139</BIN>:<color=#00CCFF>Attention everyone, we're opening the doors now!</color>
JS9mm(2);DP12(2)<Speaker>DP-12</Speaker>||:I haven't finished setting up yet and they're already letting the guests in...+Now where should I put this big cabinet?
JS9mm(2)<Speaker>JS9</Speaker>;DP12(2)||:<color=#00CCFF>Sorry, DP-12. Do you have something that needs putting away?</color>+<color=#00CCFF>I'll come over in a bit to help you, so please hang in there!</color>
JS9mm(2);DP12(2)<Speaker>DP-12</Speaker>||:I'll be fine, just leave this place to me.+Relax, JS9.
JS9mm(2)<Speaker>JS9</Speaker>;DP12(2)||:<color=#00CCFF>Is my anxiety so apparent?</color>
JS9mm(2);DP12(2)<Speaker>DP-12</Speaker>||:It's quite obvious to me, at the very least.
JS9mm(2)<Speaker>JS9</Speaker>;DP12(2)||:<color=#00CCFF>Maybe I'm not cut out for this...</color>
JS9mm(2);DP12(2)<Speaker>DP-12</Speaker>||:We'll only know that once this mission is over.+Until then, do the best you can. I'll be with you too.
JS9mm(2)<Speaker>JS9</Speaker>;DP12(2)||:<color=#00CCFF>Alright... I feel a little more at ease now.</color>+<color=#00CCFF>See you later!</color>
JS9mm(2);DP12(2)<Speaker>DP-12</Speaker>||:See you later, JS9.
DP12(2)<Speaker></Speaker>||<SE1>AVG_tele_disconnect</SE1>:<color=#00CCFF>End of transmission.</color>
DP12(2)<Speaker>DP-12</Speaker>||<BGM>BGM_Empty</BGM>:Alright, now what should I do with this huge cabinet...
NPC-PasserbyM(0)<Speaker>Passerby</Speaker>;DP12(2)||<BGM>BGM_Hello</BGM>:Huh, the decor in this section is pretty decent! But the way the bed faces the mirror is terrible feng shui!
NPC-PasserbyM(0);DP12(2)<Speaker>DP-12</Speaker>||:Pardon me, but we haven't finished setting up yet. That mirror is meant to be on the other side. Are you interested?
NPC-PasserbyM(0)<Speaker>Passerby</Speaker><Shake>;DP12(2)||:Huh? It's not set... s-set-set...
NPC-PasserbyM(0);DP12(2)<Speaker>DP-12</Speaker>||<SE1>Heartbeat</SE1>:Is something the matter?+You seem to have something stuck in your throat, would you like some water?
NPC-PasserbyM(0)<Speaker>Passerby</Speaker>;DP12(2)||<震屏>:(Coughs heavily)+Thank you, you saved me! Well, truth to be told, it's nothing much...
NPC-PasserbyM(0);DP12(2)<Speaker>DP-12</Speaker>||:You mentioned something about feng shui, you must be quite invested in the layout of your new home.
NPC-PasserbyM(0)<Speaker>Passerby</Speaker>;DP12(2)||:Ah...you could tell?
NPC-PasserbyM(0);DP12(2)<Speaker>DP-12</Speaker>||:Surely all visitors who come to look at furniture expo have that thought in mind, am I wrong?
NPC-PasserbyM(0)<Speaker>Passerby</Speaker>;DP12(2)||:Mm, yes! I did have that on my mind... And your part of the exhibit is completely at odds with the principles of feng shui!+You...er...
NPC-PasserbyM(0);DP12(2)<Speaker>DP-12</Speaker>||:Is there something about me that makes you uncomfortable?
NPC-PasserbyM(0)<Speaker>Passerby</Speaker>;DP12(2)||:...I can't speak while looking at you.
DP12(2)<Speaker>DP-12</Speaker>||:May I know why?+Things won't be resolved unless you make yourself clear.
路人2()<Speaker>Passerby 2</Speaker>||:Whoa, that salesgirl is so pretty...
路人3()<Speaker>Passerby 3</Speaker>||:Yeah, she looks way better than the furniture...
DP12(2)<Speaker>DP-12</Speaker>||:...
NPC-PasserbyM(0)<Speaker>Passerby</Speaker>;DP12(2)||:In any case, uh, that's because, er...
NPC-PasserbyM(0);DP12(2)<Speaker>DP-12</Speaker>||:Are you staring at my face?
NPC-PasserbyM(0)<Speaker>Passerby</Speaker>;DP12(2)||:... +You do look very beautiful.
NPC-PasserbyM(0);DP12(2)<Speaker>DP-12</Speaker>||:Hehe, why, thank you.+I apologize for any negligence in my work. Would you like to look at it again after I've corrected the mistakes?
NPC-PasserbyM(0)<Speaker>Passerby</Speaker>;DP12(2)||<SE1>RunStep</SE1>:(Groans) You're actually bowing... A-alright then, I'll let it slide. In any case, please fix it quickly!
JS9mm(2)<Speaker>JS9</Speaker>;DP12(2)||:Sorry I'm late, DP-12...huh? Why's that person running off like that? +And is he having a nosebleed?
JS9mm(2);DP12(2)<Speaker>DP-12</Speaker>||:I think so? It must be hard to have to come out shopping even when you're ill.
JS9mm(2)<Speaker>JS9</Speaker>;DP12(2)||:I don't understand why humans push themselves like that. So these items haven't been set up yet?
JS9mm(2);DP12(2)<Speaker>DP-12</Speaker>||:Yeah, it's mainly this big cabinet here. I honestly have no idea where it should go.
JS9mm(2)<Speaker>JS9</Speaker>;DP12(2)||:Ah, this one goes against the wall. After that, leave a gap about this size away from the bed... That way you can open the cabinet door all the way, and you'll also have an easy time picking out the clothes you want to wear the next day because it's close to the bed.+However, that means you'll have to change the position of the mirror...
JS9mm(2);DP12(2)<Speaker>DP-12</Speaker>||:How about putting the mirror inside the cabinet door?
JS9mm(2)<Speaker>JS9</Speaker>;DP12(2)||:Oh! That would work... You sure know a lot about how to arrange furniture, DP-12.
JS9mm(2);DP12(2)<Speaker>DP-12</Speaker>||:I simply value aesthetics and sensibility. +Thank you for your input, JS9. You helped me out a lot.
JS9mm(2)<Speaker>JS9</Speaker>;DP12(2)||:You're making me blush... Don't mention it! I'd better go.
DP12(2)<Speaker>DP-12</Speaker>||<BGM>BGM_Empty</BGM>:Alright, don't tire yourself out too much.
DP12(2)<Speaker>DP-12</Speaker>||<黑点1><BGM>m_avg_casual</BGM>:After DP-12 sends off JS9, the crowds who had recently dispersed gather round again.+For some reason, the furniture is selling extremely fast, and few of the customers even bother to haggle.
()<Speaker></Speaker>||<黑点2>:DP-12's display area is soon cleaned out.
DP12(2)<Speaker>DP-12</Speaker>||:<color=#A9A9A9>I still can't sell off this big cabinet...</color>
NPC-PasserbyF(0)<Speaker>Customer</Speaker>;DP12(2)||:What are you thinking about? Please continue with your pitch! It's quite interesting, I'd like to hear the rest of it.
NPC-PasserbyF(0);DP12(2)<Speaker>DP-12</Speaker>||:Very well. The canopy bed you purchased might be newly made, but the design is vintage. Its workmanship is exquisite and the production cost was anything but cheap. The fact that you can afford one implies your family must be quite well-off.
NPC-PasserbyF(0)<Speaker>Customer</Speaker>;DP12(2)||:Hehe, but of course.
NPC-PasserbyF(0);DP12(2)<Speaker>DP-12</Speaker>||:While it is a bed, it is practically a room in its own right, which is why we displayed it outside. However, that is not the only reason. Canopy beds like these...
NPC-PasserbyF(0);DP12(2)<Speaker>???</Speaker>||:Waaaaahhhhhh—
NPC-PasserbyF(0);DP12(2)<Speaker>DP-12</Speaker>||:<color=#A9A9A9>Do you...hear that?</color>
NPC-PasserbyF(0);DP12(2)<Speaker>???</Speaker>||:Mama— Mama... +Where... (sobs) ...are you, I'm scared... (sniffles)
NPC-PasserbyF(0);DP12(2)<Speaker>DP-12</Speaker>||:<color=#A9A9A9>It's not just my imagination... A child is crying.</color>
NPC-PasserbyF(0)<Speaker>Customer</Speaker>;DP12(2)||:Well, what about canopy beds? Go on.
NPC-PasserbyF(0);DP12(2)<Speaker>DP-12</Speaker>||:My apologies... I think I heard a child crying. Excuse me for a moment.
NPC-PasserbyF(0)<Speaker>Customer</Speaker>;DP12(2)||<黑屏1>:Huh, so there is.
DP12(2)<Speaker></Speaker>||<BGM>BGM_Moon</BGM><黑屏2><BIN>97</BIN>:DP-12 strides quickly into the crowd, trying to track down the source of the muffled crying with her sense of hearing.
