()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>82</BIN><黑屏2><BGM>BGM_Hello</BGM>:At the Griffin base, inside the dorms.
G36C(0)<Speaker>Gr G36c</Speaker>||:...
XM8(0)<Speaker>XM8</Speaker>;G36C(0)||:...
XM8(0);G36C(0)<Speaker>Gr G36c</Speaker>||:...
XM8(0)<Speaker>XM8</Speaker>;G36C(0)||:Hey, Gr G36c. Did you call me all the way here to have a meditation session with me or something?+Since when did you get into this sort of thing? I'll go get the chess set if you're bored.
XM8(0);G36C(0)<Speaker>Gr G36c</Speaker>||:No, XM8. I was just thinking...Type 97S mentioned that there was going to be a test of courage tomorrow. I wanted to take part...
XM8(0)<Speaker>XM8</Speaker>;G36C(0)||:Or don't tell me you want to go but you're a scaredy-cat, so you want me to keep you company?
XM8(0);G36C(0)<Speaker>Gr G36c</Speaker>||:Um, that's just part of it. I actually asked you over to help me think of what kind of costume I should wear.
XM8(0)<Speaker>XM8</Speaker>;G36C(0)||:Wouldn't it be better to ask Gr G36 about this?
XM8(0);G36C(0)<Speaker>Gr G36c</Speaker>||:Gr G36 is going with me tomorrow, so I wanted to surprise her.
XM8(0)<Speaker>XM8</Speaker>;G36C(0)||:So, dress up as something scary like a zombie or something... Alright, let me take a gander at your wardrobe. +... +...No way. Gr G36c, why is everything in here...uniforms?
XM8(0);G36C(0)<Speaker>Gr G36c</Speaker>||:I'm sorry. I'm usually in the base or on the frontlines, so I don't keep other clothes in store.
XM8(0)<Speaker>XM8</Speaker>;G36C(0)||:This doesn't give me anything to work with! Why don't we just get some red paint and splash it on your clothes so you can go as a murdered schoolgirl or something?
XM8(0);G36C(0)<Speaker>Gr G36c</Speaker>||:Won't that be TOO scary? Also, it won't wash out easily. Gr G36 would have to spend a lot of time and effort on it.
XM8(0)<Speaker>XM8</Speaker>;G36C(0)||:You're such a pain.+Hm? This outfit is...
XM8(0)<Speaker>XM8</Speaker>;G36C(0)||<震屏>:...No way! The only thing that isn't a uniform is a yukata? This morning glory print is way too old-fashioned, don't you think?!
XM8(0);G36C(0)<Speaker>Gr G36c</Speaker>||:Well, this is pretty close to the pattern on Gr G36's outfit, and I think it looks nice. But it won't scare anyone if I wear it to the test of courage...right?
XM8(0)<Speaker>XM8</Speaker>;G36C(0)||:You want to scare people, yet you don't want to scare them too badly... Come on now, give me a break, Your Highness!
XM8(0);G36C(0)<Speaker>Gr G36c</Speaker>||:I guess it's too much to ask for, huh... I'm sorry...+Never mind then. Thank you, XM8.
XM8(0)<Speaker>XM8</Speaker>;G36C(0)||:Aw, come on, don't look at me like a sad little puppy soaked in the rain... It's as though I'm the bad guy here. +Alright, I'll try to help you think of something.
XM8(0);G36C(0)<Speaker>Gr G36c</Speaker>||:Really? You mean it won't be too much trouble?
XM8(0)<Speaker>XM8</Speaker>;G36C(0)||:I'm here already; do I really have a choice? +Hmmm... Let me think. Scary, but not too scary. And it has to be eye-catching, something that can scare Gr G36.+...I think I have an idea, but that depends on whether you're brave enough for it.
XM8(0);G36C(0)<Speaker>Gr G36c</Speaker>||:I knew asking you was the right thing to do, XM8! What kind of outfit do you have in mind?
XM8(0)<Speaker>XM8</Speaker>;G36C(0)||<黑屏1><BGM>BGM_Empty</BGM>:Well...
()<Speaker></Speaker>||<BIN>18</BIN><Night><黑屏2><BGM>m_avg_casual</BGM>:Outside the venue for the test of courage.
G36(12)<Speaker>Gr G36</Speaker>||<SE1>AVG_amb_wilderness</SE1>:...
G36(12)<Speaker>Gr G36c's Voice</Speaker>||:Sorry for being late, Gr G36! It took me a while to get my outfit ready...+...Oh, you're in your café  uniform. That looks very nice.
G36(12)<Speaker>Gr G36</Speaker>||:That's alright, I simply arrived a little early. +So, what are you wearing today...+...
G36(12);G36C(4)<Speaker>Gr G36c</Speaker>||<SE1>Runstep</SE1>:This. What do you think, Gr G36?
G36(12)<Speaker>Gr G36</Speaker>;G36C(4)||:... +???? C 3HZ gastep raphast biseralff compent buking
G36(12);G36C(4)<Speaker>Gr G36c</Speaker>||<震屏>:Gr G36?!
G36(12)<Speaker>Gr G36</Speaker>;G36C(4)||:birdider vanced hismal 7P C,K9...doction whality █**
G36(12);G36C(4)<Speaker>Gr G36c</Speaker>||<黑点1>:...Oh no! Gr G36! She said it wouldn't cause any problems...+What should I do, where's the restart button...?
()<Speaker></Speaker>||<BIN>46</BIN><黑点2>:10 minutes later.
G36(12)<Speaker>Gr G36</Speaker>||:... +I... What happened to me?
G36(12);G36C(4)<Speaker>Gr G36c</Speaker>||:Big Sis! You can speak normally again! I think your neural cloud overloaded just now, which caused a transfer-encoding error...
G36(12)<Speaker>Gr G36</Speaker>;G36C(4)||:...I remember now. Gr G36c, why are you dressed like this? Did someone bully you? +Who stole your clothes?
G36(12);G36C(4)<Speaker>Gr G36c</Speaker>||:Uh, no, I chose these myself... Wait, calm down, Big Sis! Get your logic module in order! You're overheating!
G36(12)<Speaker>Gr G36</Speaker>;G36C(4)||:It's alright, I'm fine. But you usually wear uniforms, don't you? So why are you dressed in such an...unexpected way today?
G36(12);G36C(4)<Speaker>Gr G36c</Speaker>||<黑屏1><BGM>BGM_Empty</BGM>:Actually...
()<Speaker></Speaker>||<BIN>82</BIN><黑屏2><回忆><BGM>BGM_Hello</BGM>:The day before Halloween.
G36C(0)<Speaker>Gr G36c</Speaker>||:Eh?! Isn't this too...daring?
XM8(0)<Speaker>XM8</Speaker>;G36C(0)||:Well, there's no time for other clothes. It was your fault for dragging your feet for so long, Your Grace.
XM8(0);G36C(0)<Speaker>Gr G36c</Speaker>||:I'm sorry, but even so...
XM8(0)<Speaker>XM8</Speaker>;G36C(0)||:This is the simplest and most straightforward solution, and we just happen to have the materials on hand. If you feel embarrassed, then you can wear your uniform skirt as well.+That ought to be better, right?
XM8(0);G36C(0)<Speaker>Gr G36c</Speaker>||:It's a small improvement, but still, it's too...
XM8(0)<Speaker>XM8</Speaker>;G36C(0)||:Gr G36c.
