()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BGM>BGM_Hello</BGM><黑屏2><BIN>82</BIN>:...
MicroUZI(0)<Speaker>Micro Uzi</Speaker>||:You hyped this ice cream up so much, but it tastes kinda meh.
AR(0)<Speaker>Galil</Speaker>||:If you can't tell how expensive it is, then just give me your share.
MicroUZI(0)<Speaker>Micro Uzi</Speaker>||:No way. You're gonna be overweight if you keep eating. +This is for your sake!
AR(0)<Speaker>Galil</Speaker>||:Wow, thanks.
MicroUZI(0)<Speaker>Micro Uzi</Speaker>||:You're welcome. +You're heading back tomorrow. We can't let Negev see how much fat you've gained, can we?
AR(0)<Speaker>Galil</Speaker>;MicroUZI(0)||:...
AR(0);MicroUZI(0)<Speaker>Micro Uzi</Speaker>||:Huh? What's with that face? +If you want a longer break, just tell the Commander to extend your trash picking duty.
AR(0)<Speaker>Galil</Speaker>;MicroUZI(0)||:Nah. +After what happened, I realized wherever I am...there's always a risk of getting shot if I'm not careful.
AR(0);MicroUZI(0)<Speaker>Micro Uzi</Speaker>||:Then just get stronger. +Apply to the Commander for an upgrade...or pick up some useful equipment off the road.
AR(0)<Speaker>Galil</Speaker>;MicroUZI(0)||:These things don't happen every day. It's no use thinking about it until I really need it. +... +You, though... Aren't you sad at all that you had to blow up your hard-earned piece of new equipment?
AR(0);MicroUZI(0)<Speaker>Micro Uzi</Speaker>||:What do you mean hard-earned? It practically fell from the sky. +I ended up using it to destroy what I should've blown up long ago...so I'm not sorry at all.
AR(0)<Speaker>Galil</Speaker>;MicroUZI(0)||:Really? +If you had chosen to return with it, you could be rejoining the squad with me.
AR(0);MicroUZI(0)<Speaker>Micro Uzi</Speaker>||:Hmm...that DOES sound very tempting...but it's best not to accept any deals with the devil. +I wonder though... When did you notice something wasn't right?
AR(0)<Speaker>Galil</Speaker>;MicroUZI(0)||:It looked suspicious right from the start, you dunce! +I'd even been trying to stop it from making you do all sorts of stuff without you knowing.
AR(0);MicroUZI(0)<Speaker>Micro Uzi</Speaker>||:Then why didn't you tell me?!
