()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BIN>85</BIN><BGM>BGM_Room</BGM>:In the Griffin command room.
HK45(0)<Speaker>Gr HK45</Speaker>||:How much do you know about her former master, Commander?
HK45(0)<Speaker>Commander</Speaker>||:... +<c>I heard he used to be in the Military... <c>Absolutely nothing.
HK45(0);NPC-Kalin(1)<Speaker>Kalina</Speaker>||<分支>1</分支>:You even know about that? Shouldn't have expected anything less from you, Commander.
HK45(0);NPC-Kalin(1)<Speaker>Kalina</Speaker>||<分支>2</分支>:Really? Well, who can blame you...
HK45(0)<Speaker>Gr HK45</Speaker>;NPC-Kalin(1)||:I'm also completely clueless about the whole thing. +...What kind of friend does that make me? +I was so determined to organize this grand performance, yet I don't even know what my assistant has been through...
HK45(0);NPC-Kalin(4)<Speaker>Kalina</Speaker>||:Don't beat yourself up, Gr HK45! C96's past isn't exactly a secret, so I'll tell you what I know. +Apparently, it was Miss Helian who brought C96 to Griffin.
HK45(0)<Speaker>Gr HK45</Speaker>;NPC-Kalin(4)||<震屏>:Miss Helian?! The beautiful and level-headed woman who nobody dares chat up – that Miss Helian?!
HK45(0);NPC-Kalin(0)<Speaker>Kalina</Speaker>||:I wonder what she would think about such a description... Haha. +Yes, that Miss Helian. She brought C96 to Griffin. +Back then, a group of mercenaries had just disbanded. It was a really big deal as they put a lot of things up for auction - even firearms and weaponry, and C96 was among the auctioned items. +From what I know, her original owner only bought her because of a bet with his friend. She spent most of her time doing chores for the corps and was sometimes sent as bait to hoodwink their enemies.
HK45(0)<Speaker>Gr HK45</Speaker>;NPC-Kalin(0)||:Hoodwink their enemies? +Oh, I think I heard that guy call C96 “Red 9”.
