()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BIN>9</BIN>:<color=#00CCFF>【Serial Number 2051-05-09.】</color>+<color=#00CCFF>【Reading Data... Beginning Playback.】</color>
温柔的女声()<Speaker>Gentle Female Voice</Speaker>||<BGM>BGM_Wake</BGM>:That's the fifth time this week...and it's only Tuesday! The failure rate is too high!
冷静的男声()<Speaker>Calm Male Voice</Speaker>||:It is necessary.+This battle has been dragging on for far too long. The brass wants us to finish the testing as soon as possible so we can push this generation of Assault Artillery into service.+You know that too, ■■■. Once we can successfully introduce it into live combat, they won't stand a chance against us.
温柔的女声()<Speaker>Gentle Female Voice</Speaker>||:I know, but even Dolls can't take this kind of intensive, high-impact testing! Can't we find some other way to do this, like having an AI directly control the Assault Artillery?
冷静的男声()<Speaker>Calm Male Voice</Speaker>||:And how long do you think the programming for that will take?
温柔的女声()<Speaker>Gentle Female Voice</Speaker>||:At the very least, we ought to minimize unnecessary damage...
冷静的男声()<Speaker>Calm Male Voice</Speaker>||:It's necessary as long as it ends the war more quickly.
温柔的女声()<Speaker>Gentle Female Voice</Speaker>||:Let me take Ai's place.
冷静的男声()<Speaker>Calm Male Voice</Speaker>||:I understand how much you cherish 59898. She's very well-engineered, and she does look very cute.+But in the end, you will be the pilot of that mech, and she is only there to pave the way for you.
温柔的女声()<Speaker>Gentle Female Voice</Speaker>||:(Sobbing)
冷静的男声()<Speaker>Calm Male Voice</Speaker>||<黑屏1><SE1>AVG_door_storehouse</SE1>:(Sighs) ■■■, don't place too much importance on her.+We are humans, and they are nothing more than reusable tools. You are much more valuable than they are. Don't cheapen yourself.+Now, I need to be off.
()<Speaker></Speaker>||<黑屏2><BIN>9</BIN><黑屏1>:【Chassis repairs complete. Restarting.】+【Restart Complete.】
88typePilot(0)<Speaker>Jiangcheng Ai</Speaker>||<睁眼><BIN>70</BIN>:...
TestPilot(0)<Speaker>■■■</Speaker>;88typePilot(0)||:You're awake.+Good morning, Ai.
TestPilot(0);88typePilot(0)<Speaker>Jiangcheng Ai</Speaker>||:【Owner depressed status detected. Executing - Comfort mode.】
TestPilot(0)<Speaker>■■■</Speaker>;88typePilot(0)||:...Haha, you're always like this.+Ever since I met you, you'd always tug on my hand like this whenever you wanted to tell me something.
TestPilot(0);88typePilot(0)<Speaker>Jiangcheng Ai</Speaker>||:【Retrieving and verifying archived records.】+【Verification complete. Executing - Affirmative nod.】
TestPilot(0)<Speaker>■■■</Speaker>;88typePilot(0)||:Yeah, I know. You can't speak, but you've always been listening to me...+Ever since I came to this base, I've spent much more time with you than with other people. +All of the others put together don't know me half as well as you do.
TestPilot(0);88typePilot(0)<Speaker>Jiangcheng Ai</Speaker>||:【Determining owner intentions.】+【Determination - Failed.】
TestPilot(0)<Speaker>■■■</Speaker>;88typePilot(0)||:After the war ends, I'd like to buy you and take you back with me. +Although I probably won't have to work part-time in a café anymore, we'll have a lot of fun gatherings. I'd like to introduce you to my friends. +Comic expos, cafés, and all kinds of other places... I'd like to take you there and have fun with you.
TestPilot(0);88typePilot(0)<Speaker>Jiangcheng Ai</Speaker>||:【Examining personal data.】+【Owner: ■■■.】+【No other owners registered.】+【Executing - Affirmative nod.】
TestPilot(0)<Speaker>■■■</Speaker>;88typePilot(0)||:I like you very much, Ai.
TestPilot(0);88typePilot(0)<Speaker>Jiangcheng Ai</Speaker>||<BGM>BGM_Empty</BGM>:【Unable to determine owner intentions.】+【Executing...】
TestPilot(0);88typePilot(0)<Speaker>Jiangcheng Ai</Speaker>||<SE2>Alarm</SE2>:【Determination interrupted.】+【Warning message received.】+<color=#FF0000>【Enemy attack! Enemy attack! Enemy attack!!】</color>
