()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<speaker></speaker>||<黑屏2><BIN>18</BIN><Night>:...Midnight, at the criminal HQ, which appears to have been looted.
TAC50(0)<speaker>TAC-50</speaker>||<BGM>BGM_Sneak</BGM>:Still nothing...
TEC9(0)<Speaker>TEC-9</Speaker>||:I searched all the usual hiding places, but I didn't find anything either...
PTRD(0)<Speaker>PTRD</Speaker>||:But why? Where else could those cores be?
NTW20(0)<speaker>NTW-20</speaker>||:Maybe they aren't here at all.
TEC9(0)<Speaker>TEC-9</Speaker>||:That's possible... These humans are really cunning...
PTRD(0)<Speaker>PTRD</Speaker>||:And we still can't contact the Commander...
NTW20(0)<speaker>NTW-20</speaker>||:That means we'll just have to do this on our own.
PTRD(0)<Speaker>PTRD</Speaker>||:Let's play it safe and get out of the building first.
NTW20(0)<speaker>NTW-20</speaker>||:If our intel is correct, there'll be people coming to move the shipment of fire control cores in a few more hours. +If we leave the HQ, we won't be able to intercept the cores as soon as possible.
PTRD(0)<Speaker>PTRD</Speaker>||:I know that, but we have no idea who these people are, their numbers, their armaments and so on... +It's too risky to stay here and try to ambush them while we're completely in the dark.
NTW20(0)<speaker>NTW-20</speaker>||:If you're afraid, then leave me here.
PTRD(0)<Speaker>PTRD</Speaker>||:It's not a matter of being afraid. We're a team, NTW-20.
NTW20(0)<speaker>NTW-20</speaker>||:Yes, and you were going on and on about maple syrup salad...
TAC50(0)<speaker>TAC-50</speaker>||:So you DO like my maple syrup salad!
NTW20(0)<speaker>NTW-20</speaker>||:That's not the point...
PTRD(0)<Speaker>PTRD</Speaker>||:In any case, we're withdrawing. That's an order.
NTW20(0)<speaker>NTW-20</speaker>||<BGM>BGM_Empty</BGM><黑屏1>:... +Alright.
()<speaker></speaker>||<黑屏2><BIN>18</BIN><Night><BGM>m_avg_casual</BGM>:...1:30am, at the criminal HQ. +It is NTW-20's turn to stand watch, and she takes advantage of the opportunity to sneak back in. She now lies in wait inside the building.
NTW20(0)<speaker>NTW-20</speaker>||:I should be able to find out where that shipment of high-end fire control cores are being kept within an hour. +Then, all I need to do is disrupt the transportation process. That way I'll be able to complete the mission even without making contact with those humans. +It's like hunting. All I have to do is take aim at the target from a dark corner...
()<speaker></speaker>||<黑点1>:NTW-20 looks into the spacious hall.
()<speaker></speaker>||<黑点2><BIN>18</BIN><Night>:...20 minutes later.
NTW20(0)<speaker>NTW-20</speaker>||:I wonder if they've realized it yet...
()<speaker></speaker>||<SE1>AVG_door_storehouse</SE1>:The main door suddenly flies open.
NTW20(0)<speaker>NTW-20</speaker>||:Are they here?!
()<speaker></speaker>||:NTW-20 holds her breath, aiming her sight at the main door.
PTRD(0)<Speaker>PTRD</Speaker>||:Come out, NTW-20. I know you're here.
NTW20(0)<speaker>NTW-20</speaker>||:Why is it you guys again?
TAC50(0)<speaker>TAC-50</speaker>||:Why did you run off again?
TEC9(0)<Speaker>TEC-9</Speaker>||:Yeah, you're as sneaky as those humans...
()<speaker></speaker>||<BGM>BGM_Empty</BGM><SE2>Alarm</SE2>:Just as they enter the hall, the security klaxon goes off and a set of thick bulletproof shutters come slamming down.
PTRD(0)<Speaker>PTRD</Speaker>||:What's going on?
TAC50(0)<speaker>TAC-50</speaker>||:Did we set off some kind of alarm?
()<speaker></speaker>||<SE1>AVG_whitenoise</SE1>:While they're wondering what is going on, long-dormant loudspeakers come to life.
()<Speaker>Creepy Male Voice</Speaker>||<BGM>m_avg_tension</BGM>:What a lovely night it is, no? +A bunch of people we've been wanting to take revenge on for a while now have just walked right through our front door.
NTW20(0)<speaker>NTW-20</speaker>||:... +A trap?
