()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker>Low Male Voice</Speaker>||<BIN>84</BIN><黑屏2><BGM>BGM_Room</BGM>:How has Ms. James been doing lately?
()<Speaker>Gentle and Concerned Female Voice</Speaker>||:Significantly better. +She suffered from occasional attacks in the beginning, but Dushevnaya was always able to calm her down. +Her condition has completely stabilized since a while ago. She may be discharged after further observation.
()<Speaker>Low Male Voice</Speaker>||:The other Nursing Doll has also been fantastic at her job. +Looks like I really need to keep up with the times. These juvenile-looking Dolls are so much more effective than regular Dolls in this line of work.
()<Speaker>Gentle and Concerned Female Voice</Speaker>||:I suppose they give old people a sense of comfort. +They're so sweet, attentive, and understanding. +"If I had a granddaughter, she'd be just like you."
()<Speaker>Low Male Voice</Speaker>||:That's why they aren't exactly cheap... +Ms. James even hired Helena as a private bodyguard. She really is filthy rich.
()<Speaker>Gentle and Concerned Female Voice</Speaker>||:There you go again...
()<Speaker>Low Male Voice</Speaker>||:I honestly don't understand. Is our sanatorium not safe enough for her? Why does she feel the need to hire Helena?
()<Speaker>Gentle and Concerned Female Voice</Speaker>||:That's probably because...even though Ms. James is very protective of her home, she has never been one to stay put at a single place. +What I mean is that she ventures out much more often than we expected.
()<Speaker>Low Male Voice</Speaker>||:Is that so?
()<Speaker>Gentle and Concerned Female Voice</Speaker>||:Yes, they're also out today.
()<Speaker>Low Male Voice</Speaker>||<黑屏1><BGM>BGM_Empty</BGM>:I have the outing record right here. Let me have a look. +Outing party – Ash James, Helena, Dushevnaya. Reason... +...Painting?
KSVK(2)<Speaker>Dushevnaya</Speaker>||<BIN>162</BIN><黑屏2><BGM>BGM_Sunshine</BGM>:Ash! Look, is my first layer okay?
KSVK(2);NPC-Oldartist(0)<Speaker>Ash</Speaker>||:You've improved a lot, my dear child. +It's such a bright and clear day today – perfect for a novice to grasp the difference between light and shadow.
DP12(0)<Speaker>Helena</Speaker><Position>0,-100</Position>;NPC-Oldartist(0)||:Getting some sun is also good for your health, so please enjoy the weather. +...If you'll excuse me.
DP12(0)<Position>0,-100</Position>;NPC-Oldartist(0)<Speaker>Ash</Speaker>||:I heard that too. A beastly growl... +Could it be the irradiated monsters?
DP12(0)<Speaker>Helena</Speaker><Position>0,-100</Position>;NPC-Oldartist(0)||<SE1>AVG_weapon_reload</SE1>:I believe so, but don't worry, I won't let them anywhere near you and Dushevnaya.
DP12(0)<Position>0,-100</Position>;NPC-Oldartist(0)<Speaker>Ash</Speaker>||:Go. This is my only remaining family. I will keep her safe. +As for you...please keep the both of us safe.
DP12(0)<Speaker>Helena</Speaker><Position>0,-100</Position>;NPC-Oldartist(0)||:Haha... That goes without saying. It's my job.
NPC-Oldartist(0)<Speaker></Speaker>||:Helena jogs off.
KSVK(2)<Speaker>Dushevnaya</Speaker>;NPC-Oldartist(0)||:Where is Helena going?
KSVK(2);NPC-Oldartist(0)<Speaker>Ash</Speaker>||:She's going to drive back some dark clouds.
KSVK(2)<Speaker>Dushevnaya</Speaker>;NPC-Oldartist(0)||:Dark clouds?
KSVK(2);NPC-Oldartist(0)<Speaker>Ash</Speaker>||:That's right.
KSVK(2)<Speaker>Dushevnaya</Speaker>;NPC-Oldartist(0)||:You mean the ones in the sky? But it's very sunny today.
