()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<speaker></speaker>||<BIN>187</BIN><黑屏2><BGM>m_avg_casual</BGM>:...In the Transvaal Region of South Africa. +After a hard sprint, four Tactical Dolls lie panting on the sand that stretches out to the horizon.
NTW20(0)<Speaker>NTW-20</Speaker>||:So tell me, TEC-9, why did you throw that maple syrup-covered sandwich at that human's face?
TEC9(0)<Speaker>TEC-9</Speaker><Shake>||:Ughh... B-because humans are really scary! +He had veins just like ours on the back of his hand when he reached over to me!
PTRD(0)<Speaker>PTRD</Speaker>||:There there, don't cry, that human didn't mean ill... +At least, not before you threw that sandwich into his face.
NTW20(0)<Speaker>NTW-20</Speaker>||:And you, why do you need to slather everything you eat in maple syrup?
TAC50(0)<Speaker>TAC-50</Speaker>||:Because maple syrup makes even the worst-tasting food edible!
()<speaker></speaker>||:NTW-20 sags weakly into the sand.
NTW20(0)<Speaker>NTW-20</Speaker>||<BGM>BGM_Empty</BGM><黑屏1>:<color=#A9A9A9>Are these strangely troublesome and somewhat sticky people really my teammates?</color>
()<speaker></speaker>||<BGM>BGM_Hello</BGM><回忆><黑屏2><BIN>8</BIN>:...One week earlier, in the Commander's office.
NTW20(0)<Speaker>NTW-20</Speaker>||:Commander, about this mission to the Transvaal...
()<Speaker>Commander</Speaker>||:What's the matter? Do you have any questions?
NTW20(0)<Speaker>NTW-20</Speaker>||:Commander, I've always carried out my missions alone, and I've completed them quite well, if I may say so myself.
()<Speaker>Commander</Speaker>||:Yes, you have, NTW. You've always been a very capable Tactical Doll.
NTW20(0)<Speaker>NTW-20</Speaker>||:But I have three teammates on this mission.
()<Speaker>Commander</Speaker>||:This mission involves a vicious criminal organization. They've been stealing Dolls from all around and reselling any that they manage to reformat, while dismantling the ones they can't. They are ruthless and disciplined. +While their branches in various areas have been repeatedly raided and the Dolls they were using have been recovered, there are still human members at large.
NTW20(0)<Speaker>NTW-20</Speaker>||:My mission this time round involves recovering rare parts left behind in the organization's HQ before their members can get them. +After taking their most recent range of activity into consideration, there is a 93.7% probability that I will not be making direct contact with human criminals.
()<Speaker>Commander</Speaker>||:I'm not worried about whether you can handle contact with human criminals. However, you've been working solo all this while. I think it's time you learned to work in a team.
NTW20(0)<Speaker>NTW-20</Speaker>||:... +Understood.
