()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>9</BIN><黑屏2>:眼前的世界越大，面临的选择也就越多。
()<Speaker></Speaker>||:有的人总能够在重要事件中会做出选择……前进或是向后退……+有的人无论遇到什么事，都只会驻足在原地，无法做出任何决定。+我讨厌做不了决定的人。
()<Speaker></Speaker>||<黑屏1><SE2>Gunfight</SE2><BGM>BGM_Room</BGM>:砰砰砰——
()<Speaker>M950A</Speaker>||<BIN>99</BIN><黑屏2>:……
Thunder50(0)<Speaker>雷电</Speaker>||<黑屏1>:950，醒一醒！+950——！
()<Speaker></Speaker>||<BIN>9</BIN><黑屏2><黑屏1>:我讨厌……自己。
()<Speaker></Speaker>||<BIN>99</BIN><黑屏2><SE1>Explode</SE1>:轰！
Thunder50(0)<Speaker></Speaker>||<黑点1><SE1>RunStep</SE1>:新一轮的炮击降下，雷电立即背起M950A逃向后方的另一处安全屋。
NPC-Soldier(0)<Speaker>突击队员</Speaker>||<黑点2>:报告，发现格里芬人形正在向后撤离。
NPC-Soldier(0);NPC-Yegor(3)<Speaker>突击队长</Speaker><通讯框>||<SE1>AVG_tele_connect</SE1><黑屏1>:<color=#00CCFF>所有人跟上，别让她们跑了！</color>
()<Speaker></Speaker>||<BIN>70</BIN><黑屏2>:一处废弃的安全屋……
()<Speaker>M950A</Speaker>||:……啊。
Thunder50(0)<Speaker>雷电</Speaker>||:950，你醒了？
()<Speaker></Speaker>||:听见雷电在叫自己，M950A想站起身，但是——
()<Speaker>M950A</Speaker>||:为什么站不起来……我这是……？
()<Speaker>M950A</Speaker>||<震屏><BGM>BGM_Empty</BGM>:呜哇——！
()<Speaker></Speaker>||:她发现自己失去了膝盖以下的部分。
()<Speaker>M950A</Speaker>||<BGM>m_avg_casual</BGM>:怎、怎么回事！我该不会已经死了吧？要是死了的话光修理费就要花掉我好不容易存的钱了，我还想在下一期直播买个新麦克风这这这……
Thunder50(0)<Speaker>雷电</Speaker>||:别激动，你还没有死，只是双腿被炸掉了而已。
()<Speaker>M950A</Speaker>||:双腿被炸掉也不是小事吧再说我们还在任务中这下光维修费就不得了……
Thunder50(0)<Speaker>雷电</Speaker>||:冷静一点，先去讨伐剩下的魔神。
()<Speaker>M950A</Speaker>||:什么讨伐魔神啊，我的双腿可不是被它们夺走的啊！再说打仗时候能开这种玩笑吗？ 
Thunder50(0)<Speaker>雷电</Speaker>||:你看过？
()<Speaker>M950A</Speaker>||:我也经常网上冲浪的好不好！
Thunder50(0)<Speaker>雷电</Speaker>||:“网上冲浪”……噗。
()<Speaker>M950A</Speaker>||:喂！我以后真的不会再说了！+……等等，我好像冷静下来了。
()<Speaker>M950A</Speaker>||<BGM>BGM_Empty</BGM>:谢谢你，雷电。
Thunder50(0)<Speaker>雷电</Speaker>||:冷静下来就好。
Thunder50(0)<Speaker></Speaker>||:雷电蹲坐在M950A身边。
Thunder50(0)<Speaker>M950A</Speaker>||<BGM>BGM_Room</BGM>:雷电，和我说说现在的情况。
Thunder50(0)<Speaker></Speaker>||:雷电叹了一口气。
Thunder50(0)<Speaker>雷电</Speaker>||:直截了当的说，我们都要死在这了。
Thunder50(0)<Speaker>M950A</Speaker>||:……还不能这么断定，我想再思考一下对策。
Thunder50(0)<Speaker>雷电</Speaker>||:这里也藏不久，很快就会被他们发现的。
Thunder50(0)<Speaker>M950A</Speaker>||:我明白……如果被他们追上了，不光是我们……连指挥官也……+不行，不是说丧气话的时候。+雷电，能把之前的战斗资料都传给我吗？我再试试推演几个方案来甩掉他们。
Thunder50(0)<Speaker>雷电</Speaker>||<黑屏1>:嗯。
