()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BIN>18</BIN>:受到奇怪声音的指引，StG44抬起头，终于看清了头顶上发出声音的东西。
StG44(0)<Speaker>StG44</Speaker>||<BGM>BGM_Empty</BGM>:……你不就是一个普通的护盾妖精吗？
StG44(0);FairyShield(0)<Speaker>？？？</Speaker><Position>0,150</Position>||<BGM>BGM_Hello</BGM>:才不是呢！你这样看待我实在是大错特错！+我可是尊贵的天使，只是借助护盾妖精的机体现身罢了。
StG44(0)<Speaker>StG44</Speaker>;FairyShield(0)||:……怎么听都好像是在骗人的样子。
StG44(0);FairyShield(0)<Speaker>天使？</Speaker>||:看来你并不相信我的话啊。+但是，天使是能听到人们内心声音的——我是被你想要得救的声音呼唤而来的哦。
StG44(0)<Speaker>StG44</Speaker>;FairyShield(0)||:想要得救？
StG44(0);FairyShield(0)<Speaker>天使？</Speaker>||:你在期待有一个人能把你从派不上用场的困境中拯救出来。
StG44(0)<Speaker>StG44</Speaker>;FairyShield(0)||:……
StG44(0);FairyShield(0)<Speaker>天使？</Speaker>||:你不想离开格里芬，想为你的同伴们、以及你的领导者派上用场。+但是现状让你困扰，你不知道该怎么做。
StG44(0)<Speaker>StG44</Speaker>;FairyShield(0)||<BGM>BGM_Empty</BGM>:<color=#A9A9A9>（这个妖精为什么会知道这些……）</color>
StG44(0);FairyShield(0)<Speaker>天使？</Speaker>||<BGM>BGM_Brain</BGM>:哼哼，我说中了对吗？+如果想要知道如何摆脱派不上用场的现状，那就求我吧！
StG44(0)<Speaker>StG44</Speaker>;FairyShield(0)||<SE1>AVG_amb_wilderness</SE1>:<color=#A9A9A9>（可是求人什么的，对我来说有点……）</color>
StG44(0);FairyShield(0)<Speaker>天使？</Speaker>||:向别人寻求帮助，对你来说很难对吧？+但是现在可不是犹豫的时候了哦。+再磨蹭下去，说不定明天就要被送去拆解火控核心了呢……+像你这样的人形如果离开了格里芬，估计就只能去当洗碗机或者挖煤工了吧……哎呀哎呀，想想就觉得好惨啊……
StG44(0)<Speaker>StG44</Speaker><Shake>;FairyShield(0)||:我……+我到底该怎么做……+请告诉我，天使大人！
StG44(0);FairyShield(0)<Speaker>天使</Speaker>||:哈哈……这时候就知道求我了吗？+真是天真又直白，不愧是能被本天使选中的人形。+那我就直说吧。我听得到这基地里的人类心声。你没有接到任务是因为——
FairyShield(0)<Speaker></Speaker><Position>0,150</Position>||<BGM>BGM_Empty</BGM>:仿佛是为了考验StG44一般，天使故意拖长了声音。+StG44越发紧张起来，屏住呼吸等待那个答案。
FairyShield(0)<Speaker>天使</Speaker><Position>0,150</Position>||<BGM>BGM_Sad</BGM>:——你的个性太坏了！+你不愿意和人接触，又孤僻又挑剔环境。+这样的人形是没法轻易和其他人组队的！比起选择你这样的家伙，那家伙有更好更省心的棋子可以用！
StG44(0)<Speaker>StG44</Speaker>||<震屏3>:怎么会……竟然是因为这个原因……+……虽然我的确想过，我会不会太过挑剔，但是真的……+<color=#A9A9A9>（被这么直接地点出来，有些受伤啊。）</color>
FairyShield(0)<Speaker>天使</Speaker><Position>0,150</Position>||:但你也不用太过担心，因为我已经来到你身边啦！+只要按照我的建议来做，克服掉缺点，你就能重新成为那个人眼里的得力干将哦。
StG44(0)<Speaker>StG44</Speaker>||<黑屏1><BGM>BGM_Empty</BGM>:我会照做的！+拜托你了，天使大人！
()<Speaker></Speaker>||<BIN>8</BIN><黑屏2>:与此同时，指挥室内。
NPC-Kalin(6)<Speaker>格琳</Speaker>||<BGM>BGM_Room</BGM>:啊真是的……最近的杂事太多，没想到在这件事上出了错……
NPC-Kalin(6);G36Mod(0)<Speaker>G36</Speaker>||<SE1>AVG_door_elecport</SE1>:怎么了，格琳娜小姐？有什么需要我来帮……
NPC-Kalin(2)<Speaker>格琳</Speaker>;G36Mod(0)||:啊G36你来得正好！+基地用来辅助排班的程序出错了。StG44的排班空了一周多。+如果不是刚才发现错误报告，可能还要空更久……
NPC-Kalin(2);G36Mod(0)<Speaker>G36</Speaker>||:……原来是这样啊。
NPC-Kalin(2)<Speaker>格琳</Speaker>;G36Mod(0)||:诶？有什么想法吗，G36？
NPC-Kalin(2);G36Mod(0)<Speaker>G36</Speaker>||:StG44因为最近突然没有事做，情绪有点低落。+格琳娜小姐，如果方便的话能请你向她解释一下吗？
NPC-Kalin(6)<Speaker>格琳</Speaker>;G36Mod(0)||:啊……好、好的！+我先去找找她。
NPC-Kalin(6);G36Mod(0)<Speaker>G36</Speaker>||:这个时间她应该在宿舍。
NPC-Kalin(6)<Speaker>格琳</Speaker>||<黑屏1><BGM>BGM_Empty</BGM>:帮大忙了！拜啦，G36！
()<Speaker></Speaker>||<BIN>82</BIN><黑点2>:几分钟后，宿舍门前。
NPC-Kalin(2)<Speaker>格琳</Speaker>||<BGM>BGM_Hello</BGM>:什么，StG44不在宿舍吗？+刚才G36说她在这里打扫的。
P7(0)<Speaker>P7</Speaker>;NPC-Kalin(2)||:没有哦。就在刚才她跑掉啦！向着——这个方向哦。
P7(0);NPC-Kalin(4)<Speaker>格琳</Speaker>||:……+<color=#A9A9A9>（StG44这样的人，怎么会突然脱离岗位呢。）</color>+P7，你没在戏弄我吧？我有要紧的事要找她哦。
P7(0)<Speaker>P7</Speaker>;NPC-Kalin(4)||:怎么会呢，格琳娜小姐！你都说了有重要的事情，我也不会这么拎不清啦。+而且！我这样可爱的人形，怎么会随便骗人呢！
P7(0);NPC-Kalin(4)<Speaker>格琳</Speaker>||:……
P7(0)<Speaker>P7</Speaker><Shake>;NPC-Kalin(4)||:呜……这样不信任的眼神，就算是我也要哭了……
P7(0);NPC-Kalin(3)<Speaker>格琳</Speaker>||:诶……？！不，我不是怀疑你，P7……
P7(0)<Speaker>P7</Speaker>;NPC-Kalin(3)||:骗你的啦。+但是刚才说的可不是假话哦，去那边找找她吧！
P7(0);NPC-Kalin(3)<Speaker>格琳</Speaker>||<黑屏1>:……好吧。+<color=#A9A9A9>（这个方向……是基地后面的空地啊。）</color>+<color=#A9A9A9>（StG44跑到那里要做什么呢……）</color>+<color=#A9A9A9>（总之先去找找看吧。）</color>
