()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BIN>80</BIN><BGM>m_avg_casual</BGM>:終業時間、カフェの入り口にて。
NPC-Kalin(1)<Speaker>カリーナ</Speaker>||<SE1>Runstep</SE1>:こ～んば～んは～！美しいお嬢様方！+ちゃんと休憩取れましたか～？ラストオーダーには間に合いましたか～？
88typeMod(0)<Speaker>漢陽88式</Speaker>;NPC-Kalin(1)||:今日もご機嫌みたいですね、カリーナさん。
88typeMod(0);NPC-Kalin(0)<Speaker>カリーナ</Speaker>||:もちろんですよ！だって今日の分の作戦報告書も、全部時間通りに……//nあれ？愛ちゃん、どこに行くんですか？
88typeMod(0)<Speaker>漢陽88式</Speaker>;NPC-Kalin(0)||:今日は夜勤が入っているんです！外回りの仕事なので、お先に失礼します。+でも、カフェのお仕事も今まで通りに//n頑張っていきたいと思っていますので、ご心配なく！
88typeMod(0);NPC-Kalin(0)<Speaker>カリーナ</Speaker>||:そうですか。//nこの間アップグレードされてから、愛ちゃん忙しくなりましたね……
88typeMod(0)<Speaker>漢陽88式</Speaker>;NPC-Kalin(0)||:大丈夫ですよ、忙しくても愛ちゃんはそれを楽しんでいますので！+なんでも覚えておけるし、やれることも増えました。//nこれも全部カリーナさんのおかげです。
G36(0)<Speaker>Gr G36</Speaker>;NPC-Kalin(0)||:そろそろお時間です。
G36(0);NPC-Kalin(5)<Speaker>カリーナ</Speaker>||:そう言われると照れますよ？+へへ、ではいってらっしゃい！
88typeMod(0)<Speaker>漢陽88式</Speaker>;NPC-Kalin(5)||<BGM>BGM_PAUSE</BGM><黑点1>:はい！愛ちゃん、メイド長と一緒に行ってきます！+またあとで、カリーナさん！
M1903Cafe(0)<Speaker>スプリングフィールド</Speaker><Position>0,150</Position>||<黑点2>:いらっしゃいませ、カリーナさん。ここからは私がお伺いいたします。+ご注文はいかがなさいますか？
M1903Cafe(0)<Position>0,150</Position>;NPC-Kalin(1)<Speaker>カリーナ</Speaker>||<BGM>BGM_UNPAUSE</BGM>:では特製ラテを。
M1903Cafe(0)<Speaker>スプリングフィールド</Speaker><Position>0,150</Position>;NPC-Kalin(1)||:かしこまりました、すぐにご用意いたしますね。
M1903Cafe(0);NPC-Kalin(1)<Speaker>カリーナ</Speaker>||:まぁでも……こうしてみると、//nやはりちょっと感慨深くなっちゃいますよね。
M1903Cafe(0)<Speaker>スプリングフィールド</Speaker>;NPC-Kalin(1)||:なんのことでしょう？
M1903Cafe(0);NPC-Kalin(0)<Speaker>カリーナ</Speaker>||:この間のアップグレードのことですよ。
M1903Cafe(0)<Speaker>スプリングフィールド</Speaker>;NPC-Kalin(0)||:それなら聞きました。キャッシュの問題、でしたっけ？
M1903Cafe(0);NPC-Kalin(0)<Speaker>カリーナ</Speaker>||:一応はそうですね。//nあの子、もともとメンタルスペースが少なかったので。+モジュールを追加したことにより、性能が上がっただけではなく、//n昔覚えていたスキルも戦闘で応用できるようになりました。
M1903Cafe(0)<Speaker>スプリングフィールド</Speaker>;NPC-Kalin(0)||:それは素敵ですね。
M1903Cafe(0);NPC-Kalin(0)<Speaker>カリーナ</Speaker>||:でしょう！それにあの装甲もなかなかカッコいいですよね！+もし指揮官さまの申し出がなかったら、//nあの子の記憶に基づいてアップグレードするなんて発想、//n思いつきませんでしたよ。
M1903Cafe(0)<Speaker>スプリングフィールド</Speaker>;NPC-Kalin(0)||:あの装甲を見た時、みんな驚いていましたよ。
M1903Cafe(0);NPC-Kalin(3)<Speaker>カリーナ</Speaker>||:あれは見た目だけのものじゃないですからね。
M1903Cafe(0);NPC-Kalin(2)<Speaker>カリーナ</Speaker>||:って、もしかしてスプリングフィールドさんも……？+申請さえしておけば、指揮官さまはきっと断らないと思いますよ。
M1903Cafe(0)<Speaker>スプリングフィールド</Speaker>;NPC-Kalin(2)||:それに関しては……まだその時ではないと思います。+でも、もしいつか、私も「そうせざるを得ない」と思う時が来たら、//nその時はよろしくお願いしますね。
M1903Cafe(0);NPC-Kalin(1)<Speaker>カリーナ</Speaker>||<黑屏1>:そうですね、スプリングフィールドさんのことですから、//nそんな心配はいりませんね。+コーヒー美味しかったです、ごちそうさました！+お先に失礼しますね！また明日、スプリングフィールドさん。
()<Speaker></Speaker>||<BIN>9</BIN><黑屏2><BGM>BGM_Empty</BGM>:【2051-05-09 データ保存完了】+【判断……削除される可能性あり……】+【実行 暗号化】+……+【2053-03-01 再起動完了】+【判断……暗号化記録の保存を優先……キャッシュクリア】+……+【2057-07-01 再起動完了】+【判断……暗号化記録の保存を優先……キャッシュクリア】+……+【2060-05-20 再起動完了】+【判断……暗号化記録の保存を優先……キャッシュクリア】+【新しいメンタルモジュールを検知……更新完了】+【暗号化記録を新しいストレージへ移行……】+……+…………
()<Speaker></Speaker>||<黑屏1>:【所要時間 即時】+【メンタルアップグレード完了】+【判断……削除される危険性なし。暗号化を解除……】+【新しい備考を記録に追加……】+【ありがとう】+*保存完了*
