()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<黑屏2><BIN>55</BIN><SE1>Explode</SE1><CGDelay>0.5</CGDelay>:……
MicroUZIMod(0)<Speaker>微型乌兹</Speaker>||<BGM>BGM_Sunshine</BGM>:呼，好险啊。+差点就让灰尘落到自己身上了。+但这出力果然不一样，号称是军方规格的模块果然厉害。
AR(0)<Speaker>加利尔</Speaker>||:……
AR(0)<Speaker>加利尔</Speaker>||<震屏>:咦咦咦咦？+等一下……我有点糊涂了……+那些铁血才刚冒出来……怎么突然就全部都……
MicroUZIMod(0)<Speaker>微型乌兹</Speaker>||:没什么好糊涂的，加利尔帮我跟指挥官报备一声，我会晚点回去。+我还有事要做。
AR(0)<Speaker>加利尔</Speaker>;MicroUZIMod(0)||:这也太突然了……！+你身上的那些东西是从哪里来的？怎么突然就有新型的装备了？
AR(0);MicroUZIMod(0)<Speaker>微型乌兹</Speaker>||:嘿嘿，想不到吧。+还好我搜得很仔细，给我在角落里找到了这家伙。+既然合身，那就穿上啦。
AR(0)<Speaker>加利尔</Speaker>;MicroUZIMod(0)||:啊！好奸诈！
AR(0);MicroUZIMod(0)<Speaker>微型乌兹</Speaker>||:现在回头去附近找还来得及哦，搞不好这附近有其他一样的东西也说不定。+要是没有的话……那就抱歉啦！
AR(0)<Speaker>加利尔</Speaker>||:唔……说是这样说……+新装备什么的我倒也……
()<Speaker>【管理员】</Speaker>||:开始匹配可用操作系统……
AR(0)<Speaker>加利尔</Speaker>||:拒绝存取。
()<Speaker>【管理员】</Speaker>||:存取遭拒。+同步云图记录失败。
AR(0)<Speaker>加利尔</Speaker>||:……+乌兹，这个装备到底是什么？+我从来都没见过会主动连结人形云图的智能模块。
MicroUZIMod(0)<Speaker>微型乌兹</Speaker>||:它说它自己是IOP为军方开发的战斗辅助系统。+你为什么要拒绝存取啊？搞不好它能帮你找到提升作战效能的新方法啊！
AR(0)<Speaker>加利尔</Speaker>||:……+我不喜欢被其他人窥探云图。+特别是来路不明的东西。
AR(0);MicroUZIMod(0)<Speaker>微型乌兹</Speaker>||:毕竟任何人只要看一眼就都会发现你的减肥计划有多失败。
AR(0)<Speaker>加利尔</Speaker>;MicroUZIMod(0)||:这当然是一个理由。+……这个世界上每样东西都有代价，只是未必会摆在眼前而已。
AR(0);MicroUZIMod(0)<Speaker>微型乌兹</Speaker>||:你说话越来越像内格夫了，跟我一开始认识你的时候不一样。
AR(0)<Speaker>加利尔</Speaker>;MicroUZIMod(0)||:就连内格夫也和一开始我们认识她的时候不一样了，想啥呢。
AR(0);MicroUZIMod(0)<Speaker>微型乌兹</Speaker>||:虽然那番内格夫式发言很对……+但是啊加利尔……选择“不”也是一种代价。+那些没有天赋的人都需要直面这个代价。
AR(0)<Speaker>加利尔</Speaker>;MicroUZIMod(0)||:……+好吧，那你现在打算做什么？+好歹给我个理由让我去跟指挥官解释你为什么没回去吧？
AR(0);MicroUZIMod(0)<Speaker>微型乌兹</Speaker>||<BGM>BGM_Empty</BGM>:……安全屋。+我要回去旧安全屋。
AR(0)<Speaker>加利尔</Speaker>;MicroUZIMod(0)||<BGM>BGM_Wake</BGM>:哈？+……+你指的……该不会是我们之前撤离的老地方……
AR(0);MicroUZIMod(0)<Speaker>微型乌兹</Speaker>||:【管理员】已经帮我算好最短的路径了，我会在天亮之前回来。
AR(0)<Speaker>加利尔</Speaker>;MicroUZIMod(0)||:但是那片区域已经被封锁了，那里多的是我们打不过的东西。
AR(0);MicroUZIMod(0)<Speaker>微型乌兹</Speaker>||:只有“你”打不过，所以才要你先回去。+我已经找到了……穿上这身装备后的意义。
AR(0)<Speaker>加利尔</Speaker>;MicroUZIMod(0)||:这不是任何人给你的命令吧？？
AR(0);MicroUZIMod(0)<Speaker>微型乌兹</Speaker>||:……+你还记得吗？加利尔……撤离那安全屋的当时我犯的错，还被内格夫骂了。
AR(0)<Speaker>加利尔</Speaker>||<黑屏1>0,3</黑屏1>:……
()<Speaker>内格夫</Speaker>||<黑屏2>0,3</黑屏2><BIN>9</BIN><黑屏1>0,3</黑屏1><CGDelay>0.2</CGDelay>:<size=55>你这个笨蛋，把东西给我放下！</size>
AR(0)<Speaker>加利尔</Speaker>||<黑屏2>0,3</黑屏2><BIN>55</BIN>:不记得了。+我们先回基地去吧，剩下的事情之后再说。
MicroUZIMod(0)<Speaker>微型乌兹</Speaker>||:内格夫的命令是要我销毁那安全屋里所有情报。+但是我让她失望了。+因为过于笨手笨脚……因为能力不足……
AR(0)<Speaker>加利尔</Speaker>;MicroUZIMod(0)||:我们使用那个安全屋的时间太长，里面堆积的东西可多了。+那里被突袭也不是你的错，撤离后内格夫也没有责怪过你，不是吗？
AR(0);MicroUZIMod(0)<Speaker>微型乌兹</Speaker>||:她只是懒得这么做罢了，在那之后不久队伍就重整了。+被扔到预备队伍里的人……还有责怪的必要吗？
AR(0)<Speaker>加利尔</Speaker>;MicroUZIMod(0)||:你这些想法就跟油炸甜甜圈对健康的影响一样。+过度检讨自己的做过的事还有把别人的发言去头去尾可都不是什么好操作。
AR(0);MicroUZIMod(0)<Speaker>微型乌兹</Speaker>||:这不是过度检讨，那些因为我没有被销毁的情报还留在原地。+不管后来那里发生了什么事，我都得回去……+我必须要完成内格夫交办给我的事……证明自己是有用的。
AR(0)<Speaker>加利尔</Speaker>;MicroUZIMod(0)||:……+唉……懂了啦。
AR(0);MicroUZIMod(0)<Speaker>微型乌兹</Speaker>||:要相信我！+晚点再一起吃冰淇淋吧。
AR(0)<Speaker>加利尔</Speaker>;MicroUZIMod(0)||:这种话等回去了再说。+现在我们还得去一趟怀念的旧安全屋呢。
AR(0);MicroUZIMod(0)<Speaker>微型乌兹</Speaker>||:不不不，你回去啊！+要是遇到那些恐怖的敌人，你分分钟就会被撕成碎片的。
AR(0)<Speaker>加利尔</Speaker>;MicroUZIMod(0)||:那你保护我不就好了？+既然你的战斗力都飞跃了，这应该没什么困难的吧？+再说……不要小看我在狂爆队长旁边磨出来的见识。
MicroUZIMod(0)<Speaker>微型乌兹</Speaker>||:唔……
()<Speaker>【管理员】</Speaker>||:你是在质疑微型乌兹独立作战的能力吗？加利尔小姐。
AR(0)<Speaker>加利尔</Speaker>||:……+哪有啊？我自己也很想见识新的乌兹能做到的事情呢。
()<Speaker>【管理员】</Speaker>||:微型乌兹，拒绝她。+她只会拖累你而已。
AR(0)<Speaker>加利尔</Speaker>||:才多一个人要支援就负荷不了的作战辅助系统，听上去也没什么了不起的嘛。
()<Speaker>【管理员】</Speaker>||:微型乌兹，拒绝她。+她的存在会让作战出现不可控的变数。
MicroUZIMod(0)<Speaker>微型乌兹</Speaker>||:不，加利尔说得没错。+装备都升级过了，不管发生什么事都能完成任务才是应该的。
AR(0)<Speaker>加利尔</Speaker>||:……嘿嘿。
()<Speaker>【管理员】</Speaker>||:……+悉听尊便。
MicroUZIMod(0)<Speaker>微型乌兹</Speaker>||<黑屏1>:开始索敌！+不管是谁出现在我们面前都一次突破！
()<Speaker>微型乌兹</Speaker>||<BIN>9</BIN><黑屏1>:不能证明自己能了结过往错误的人……是不会有未来的。
