()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<speaker></speaker>||<黑屏2><BIN>1</BIN><Night><BGM>GF_Memorial</BGM>:……总部大楼附近的密林。+残破不堪的NTW躺在摩托车旁。
NTW20(0)<speaker>NTW-20</speaker>||:有一封来自指挥官的……邮件？+联系不上我们只好发邮件了吗？正好可以请求支援……+我先确认下我的情况。
()<Speaker>系统</Speaker>||:<color=#FFFF00>素体检查启动。</color>+<color=#FFFF00>左臂消失，腹部受创两处……</color>+<color=#FFFF00>能源损耗严重，已启动节能模式，以下功能将暂时关闭……</color>
NTW20(0)<speaker>NTW-20</speaker>||:受损情况很严重，不知道能不能撑到救援。+不过比起我，倒是她们……不知道撑不撑得到……
()<speaker></speaker>||:NTW神色黯淡了几分。
NTW20(0)<speaker>NTW-20</speaker>||:明明不要管我就好了啊……+为什么她们要跟过来……
()<speaker></speaker>||:NTW的手触碰到了什么黏糊糊的东西。
NTW20(0)<speaker>NTW-20</speaker>||:唔，这黏糊糊的东西是什么？
()<speaker></speaker>||:从身上变得黏糊糊的物资袋中，NTW拿出了一盒已经被压扁的枫糖浆沙拉。
NTW20(0)<speaker>NTW-20</speaker>||<黑点1>:……
PTRD(0)<speaker>PTRD</speaker>||<黑点2><BIN>167</BIN><边框>2</边框>:我们四个就像被枫糖浆包裹住的沙拉一样，牢牢地黏在了一起。+你单独离队的时候，就像一片企图突破枫糖浆出走的西柚一样。+自认为挣开了枫糖浆的束缚，实际上枫糖浆在你的身后洒了一路……
PTRD(0)<speaker>PTRD</speaker>||<黑点1><边框>2</边框>:NTW，你明白枫糖浆到底是什么吗？
NTW20(0)<speaker>NTW-20</speaker>||<黑点2><BIN>1</BIN><Night>:是跟着枫糖浆来的吗……
()<speaker></speaker>||:NTW腰间的人类报警器突然高频震动起来，然而只短短持续了两三秒就又重回待机状态。
NTW20(0)<speaker>NTW-20</speaker>||<黑点1>:TEC9……
NTW20(0)<speaker>NTW-20</speaker>||<黑点2><BIN>187</BIN><边框>2</边框>:你为什么这么害怕人类啊？指挥官不也是人类吗？
TEC9(0)<Speaker>TEC-9</Speaker>||<边框>2</边框>:你知道恐怖谷效应吧？我的症状就是“逆恐怖谷效应”的表现……+我难以克制这种恐惧……
NTW20(0)<speaker>NTW-20</speaker>||<边框>2</边框>:那如果在恐惧的时候，能够立刻得到帮助呢？
TEC9(0)<Speaker>TEC-9</Speaker>||<边框>2</边框>:大概……会好一些吧？
NTW20(0)<speaker>NTW-20</speaker>||<边框>2</边框>:那就好，这个你戴在身上吧。+害怕的时候按住这里，然后我就会收到信号来救你。
TEC9(0)<Speaker>TEC-9</Speaker><Shake>||<边框>2</边框><黑点1>:真、真的吗？！
NTW20(0)<speaker>NTW-20</speaker>||<黑点2><BIN>1</BIN><Night>:……
()<speaker></speaker>||:NTW从自己隐秘的内袋中拿出了一包没有被TAC50染指过的面包吃了起来。
NTW20(0)<speaker>NTW-20</speaker><Shake>||<黑点1>:噗，好难吃……
TAC50(0)<speaker>TAC-50</speaker>||<黑点2><BIN>187</BIN><边框>2</边框><黑点1>:因为枫糖浆能拯救一切难吃的料理啊！
()<speaker></speaker>||<黑点2><BIN>1</BIN><Night><BGM>BGM_Empty</BGM>:NTW表情复杂地放下了面包……
()<speaker></speaker>||:……五分钟后，简单修理过的NTW骑上摩托车。
NTW20(0)<speaker>NTW-20</speaker>||<黑屏1>:不过是营救三个人质罢了，这样的任务我用一只手都能解决。+以前独自作战的时候，比这更难的任务我都能顺利完成。+更别说现在，我不是独自作战……
()<speaker></speaker>||<黑屏2><BIN>55</BIN><Night>:……总部大楼前。+装载好计划运输的货物之后，杀手们开始搬运人形。
()<Speaker>杀手B</Speaker>||<BGM>BGM_NightOPS</BGM>:这些破铜烂铁看着瘦瘦小小的，没想到这么重。
()<Speaker>杀手A</Speaker>||:啊哈哈，毕竟是格里芬的人形，肯定搭载了很多作战配件吧。
()<Speaker>杀手B</Speaker>||:那你倒是过来动手搬啊！
()<Speaker>杀手A</Speaker>||<黑点1>:嘘，我在等它。
()<speaker></speaker>||<黑点2><BIN>1</BIN><Night>:……总部大楼附近山坡的密林中。+NTW静静地看着杀手将队友搬进运输车，装在胶囊保护仓中。
NTW20(0)<speaker>NTW-20</speaker>||:胶囊保护仓……这样即便翻车了也不会损坏人形……+计划可以实施。
()<speaker></speaker>||:NTW的手握紧了人类报警器。
NTW20(0)<speaker>NTW-20</speaker>||<黑点1>:……等我。
()<speaker></speaker>||<BIN>187</BIN><黑点2><Night><BGM>BGM_Empty</BGM>:……运输车行驶在夜晚的沙漠中。
()<Speaker>杀手B</Speaker>||:看来那个逃跑的人形是不会来了，你赌输了。
()<Speaker>杀手A</Speaker>||:啊哈哈，可我倒是觉得我还没输呢。
()<Speaker>杀手B</Speaker>||:哼，死鸭子嘴——
()<speaker></speaker>||<SE1>AVG_rifle_finalshot_h</SE1>:砰——+一声突兀的枪响打断了对话。
()<Speaker>杀手A</Speaker>||<BGM>BGM_Danger</BGM>:啊哈哈，你看，我要等的它来了。
()<speaker></speaker>||:后视镜中出现了一个驾驶着摩托车的摇摇欲坠的瘦小身影。
