()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>55</BIN><BGM>BGM_Brain</BGM><黑屏2>:……
AN94(0)<Speaker>AN-94</Speaker>||:アンジェ、応答願います。+緊急予備プランBの通り、撤退を完了しました。関連機材の保存位置も、データベースにアップして共有しています。+今からもう一度合流しますか？指示をお願いします。
AN94(0);NPC-AngeStreet(0)<Speaker>アンジェリア</Speaker><通讯框>||:<color=#00CCFF>了解。任務完了、直ちにそのエリアから撤退しなさい、AN-94。</color>
AN94(0)<Speaker>AN-94</Speaker>;NPC-AngeStreet(0)||:ラジャー。直ちに実行します。
AN94(0);NPC-AngeStreet(0)<Speaker>アンジェリア</Speaker>||:<color=#00CCFF>あとは——</color>+<color=#00CCFF>好きにしていいわ。</color>
AN94(0)<Speaker>AN-94</Speaker>;NPC-AngeStreet(0)||:……え？
AN94(0);NPC-AngeStreet(0)<Speaker>アンジェリア</Speaker>||:<color=#00CCFF>やるべきことはもう終わったでしょ、AN-94。</color>+<color=#00CCFF>この任務が終わったら、一日だけ自由に行動していいわ。</color>+<color=#00CCFF>休暇だと思って、羽を伸ばしてきて。</color>
AN94(0)<Speaker>AN-94</Speaker>;NPC-AngeStreet(0)||:しかし……
AN94(0);AK12(0)<Speaker>AK-12</Speaker><通讯框>||:<color=#00CCFF>たまにお休みをもらってもいいんじゃない。ね、AN-94？</color>
AN94(0)<Speaker>AN-94</Speaker>;AK12(0)||<黑屏1><BGM>BGM_Empty</BGM>:……はい。
()<Speaker></Speaker>||<BIN>85</BIN><黑屏2><BGM>BGM_Room</BGM>:……とあるセーフハウスにて。
AK12(0)<Speaker>AK-12</Speaker>||:AN-94。
AN94(0)<Speaker>AN-94</Speaker>;AK12(0)||:はい。
AN94(0);AK12(0)<Speaker>AK-12</Speaker>||:アンジェからの命令は何だったかしら？
AN94(0)<Speaker>AN-94</Speaker>;AK12(0)||:「この任務が終わったら、一日だけ自由に行動していい」
AN94(0);AK12(0)<Speaker>AK-12</Speaker>||:それで、ずっと私について来るのが自由行動だと思うの？
AN94(0)<Speaker>AN-94</Speaker>;AK12(0)||:機嫌を損なってしまったか、AK-12？+だとしたらすまない……
