()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>82</BIN><BGM>GF_Memorial</BGM><黑屏2>:……+グリフィン宿舎にて。
()<Speaker></Speaker>||:<color=#00CCFF>【戦術人形Thunderへ　新しいスケジュールが届きました】</color>+<color=#00CCFF>【要求　明日、指定のパーティーに参加すること。座標は添付ファイルを参照】</color>+<color=#00CCFF>【追記　ドレスの着用が必要】</color>
Thunder50(0)<Speaker>Thunder</Speaker>||:新しい任務……+きちんとやらないと。
()<Speaker></Speaker>||<SE1>AVG_tele_connect</SE1>:……通信要請が入った。
Thunder50(0)<Speaker>Thunder</Speaker>||:<color=#A9A9A9>（指揮官？どうしてこんな時間に……）</color>+指揮官、こんばんは。+もう仕事は終わっているはずですが、もしかして残業？
Thunder50(0)<Speaker>指揮官</Speaker>||:<color=#00CCFF>わざわざ連絡を取って何か誤解をしていないかを確認することも、残業の内に入るのならそうなのかもしれない――残業代は出ないけど。</color>
Thunder50(0)<Speaker>Thunder</Speaker>||:誤解？仕事のことではないのですか？
Thunder50(0)<Speaker>指揮官</Speaker>||:<color=#00CCFF>違うよ、今回は息抜きをするためのスケジュールだね。</color>+<color=#00CCFF>他にも何人か一緒に行くことになるけど、特に行動を共にする必要はないよ。</color>
Thunder50(0)<Speaker>Thunder</Speaker>||:息抜き？+仕事ではなく、遊びに行って、息抜きをする……+つまり、休暇ですか？
Thunder50(0)<Speaker>指揮官</Speaker>||:<color=#00CCFF>そう。</color>
Thunder50(0)<Speaker>Thunder</Speaker>||:では、友達を連れて行ってもいいですか？
Thunder50(0)<Speaker>指揮官</Speaker>||:<color=#00CCFF>その友達に任務がなければ問題ないよ。</color>+<color=#00CCFF>誰と一緒に行きたいの？</color>
Thunder50(0)<Speaker>Thunder</Speaker>||:M950A、彼女の時間は大丈夫でしょうか？
Thunder50(0)<Speaker>指揮官</Speaker>||:<color=#00CCFF>確認してみるよ。</color>+<color=#00CCFF>カリン、パーティー当日のM950Aは予定入ってる？</color>
NPC-Kalin(0)<Speaker>カリーナ</Speaker><通讯框>;Thunder50(0)||:<color=#00CCFF>M950Aさんですか？えっと、その日はちょうど任務があるみたいですね。</color>+<color=#00CCFF>戻ってくる頃には、もうパーティーは終わっていると思います……</color>
NPC-Kalin(0);Thunder50(0)<Speaker>Thunder</Speaker>||:……交代はできないのですか？
NPC-Kalin(3)<Speaker>カリーナ</Speaker>;Thunder50(0)||:<color=#00CCFF>もう出発しちゃってますね。交代したい場合は前もって言ってもらわないと、なかなか。</color>
Thunder50(0)<Speaker>指揮官</Speaker>||:<color=#00CCFF>そういうことらしい。残念だったね、Thunder。他に誰かいる？</color>
Thunder50(0)<Speaker>Thunder</Speaker>||:いません。
Thunder50(0)<Speaker>指揮官</Speaker>||:<color=#00CCFF>じゃあ、思いっきり楽しんで来て――もちろん、グリフィンを代表してパーティーに出席するわけだから、振る舞いにはちゃんと気を付けてね。</color>
Thunder50(0)<Speaker>Thunder</Speaker>||:……分かりました。+時間通りに参加します。ドレスも用意します。
Thunder50(0)<Speaker>指揮官</Speaker>||:<color=#00CCFF>友達と一緒に行けなくてがっかりしてる？</color>
Thunder50(0)<Speaker>Thunder</Speaker>||:平気です。+スケジュールがそう決まっているのであれば、私は行きます。
Thunder50(0)<Speaker>指揮官</Speaker>||:<color=#00CCFF>そっか。</color>+<color=#00CCFF>じゃあ、楽しんできてね。</color>
Thunder50(0)<Speaker></Speaker>||<BGM>BGM_Empty</BGM><黑屏1><SE1>AVG_tele_disconnect</SE1>:指揮官からの通信が終わった。+Thunderはベッドで横になると、二人だけしかいない通信チャンネルを開いた。
Thunder50(0)<Speaker>Thunder</Speaker>||<BGM>BGM_Wake</BGM><BIN>72</BIN><黑屏2>:<color=#00CCFF>指揮官からパーティーに参加する任務を受けた。</color>
Thunder50(0)<Speaker></Speaker>||:<color=#00CCFF>【お掛けになったユーザー――M950Aは現在任務中につき、通信を繋ぐことができません。留守番モードにて、メッセージを残してください。】</color>
Thunder50(0)<Speaker>Thunder</Speaker>||<黑屏1>:<color=#00CCFF>一緒に行きたかった。</color>
()<Speaker></Speaker>||<BIN>82</BIN><黑屏2><黑屏1>:Thunderは天井をボーっと見つめながら、静かに返事を待っていた。+10分が過ぎ、20分が過ぎても……+通信チャンネルは変わらず静かだった。+1時間が過ぎた。+Thunderは目を閉じた。
()<Speaker></Speaker>||<BIN>9</BIN><黑屏2><SE1>AVG_tele_connect</SE1>:<color=#00CCFF>【新しい通信申請が入りました】</color>+<color=#00CCFF>【接続中】</color>
M950A(0)<Speaker>M950A</Speaker><通讯框>||:<color=#00CCFF>アニバーサリーパーティ―のこと？いいなぁ、早めに戻れなくて残念だよ。ちょっと厄介な任務になってるけど、でも予定通りに帰ることはできると思うよ！</color>+<color=#00CCFF>楽しんできなよ、滅多とないチャンスだから。</color>
M950A(0)<Speaker>Thunder</Speaker>||<黑屏1>:……
Thunder50(0)<Speaker>Thunder</Speaker>||<BIN>72</BIN><黑屏2>:<color=#00CCFF>指揮官も嬉しそうだった。私にもパーティーを楽しんでほしいって言ってた。</color>+<color=#00CCFF>でも、何をすればいいのか分からなくて。</color>
M950A(0)<Speaker>M950A</Speaker><通讯框>;Thunder50(0)||:<color=#00CCFF>そんなの簡単よ。パーティーは自分を自由に表現できる場、したいことを好きにすればいいの！</color>+<color=#00CCFF>あたしもそうしたんだし。</color>
M950A(0);Thunder50(0)<Speaker>Thunder</Speaker>||:<color=#00CCFF>M950Aも？でも私、パーティーでしたいことなんて……</color>
M950A(0)<Speaker>M950A</Speaker>;Thunder50(0)||:<color=#00CCFF>パーティーなんだよ？</color>+<color=#00CCFF>基地じゃできないような、やりたい事をすればいいじゃん。</color>+<color=#00CCFF>どうせそういうところでは誰も気にしないから、思いっきりやればいいの！</color>
M950A(0);Thunder50(0)<Speaker>Thunder</Speaker>||:<color=#00CCFF>分かった。</color>
M950A(0)<Speaker>M950A</Speaker>;Thunder50(0)||:<color=#00CCFF>あっ、また敵が来た。</color>+<color=#00CCFF>戦闘に集中しなきゃだから、切るね。</color>
M950A(0)<Speaker>Thunder</Speaker>;Thunder50(0)||:<color=#00CCFF>うん。</color>
M950A(0)<Speaker>M950A</Speaker>;Thunder50(0)||:<color=#00CCFF>そうだ。パーティーには一緒に行けないけど、帰ってきたらパーティーでの出来事を教えてよ。</color>+<color=#00CCFF>そしたらあたしも行ったみたいで嬉しいから。</color>
Thunder50(0)<Speaker></Speaker>||<SE1>AVG_tele_disconnect</SE1>:<color=#00CCFF>【通信終了】</color>
Thunder50(0)<Speaker>Thunder</Speaker>||:<color=#00CCFF>うん、そうする。</color>
()<Speaker></Speaker>||<BGM>BGM_Empty</BGM><黑屏1>:<color=#00CCFF>【お掛けになったユーザー――M950Aは現在任務中につき、通信を繋ぐことができません。留守番モードにて、メッセージを残してください】</color>
()<Speaker></Speaker>||<BIN>139</BIN><黑屏2><BGM>GF_Cafe</BGM>:次の日の夜。+パーティーが幕を開けた。//n普段は物静かな者も、滅多とないこの喜び沸き立つ雰囲気に呑まれたのか、声量を上げ歓談を楽しんでいる。+この状況でThunderを探すのは容易ではないという私の予想に反し、彼女はあっさりと見つかった。+デザートが並ぶテーブルの近くで、パティシエの恰好をしている人と何か話しているようだ。+思いがけない光景を前に、私はすぐにはその会話に割り込まず、パティシエが離れた後で彼女に声をかけた。
Thunder50(2)<Speaker>指揮官</Speaker>||:こんばんは、Thunder。
Thunder50(2)<Speaker>Thunder</Speaker>||:あっ、指揮官。
