()||<BIN>9</BIN><黑屏1>0,10</黑屏1>:
()<Speaker></Speaker>||<BIN>8</BIN><黑屏2>:……
()<Speaker>指挥官</Speaker>||<BGM>BGM_Sunshine</BGM>:……好了，以上就是本次任务的相关情报。+大家按照分组先互相熟悉下吧。+散会！
Lewis(0)<Speaker>刘易斯</Speaker>||:（任务的目标是寻找美人鱼的情报。）+（这种传说中的生物一定很美丽吧……）
Lewis(0)<Speaker>刘易斯</Speaker>||:（咳咳，我不是为了看好看的美人鱼才顺便去执行任务的。）+（我是有任务在身的，一切以任务优先！）
Lewis(0)<Speaker>刘易斯</Speaker>||:（说起来任务的目的地是在海边吧？这个天气一定很晒……）+（看来一定要多带点防晒用品……）+（对了，那个也一定要带……）
()<Speaker></Speaker>||:……
Lewis(0)<Speaker>刘易斯</Speaker>||:（总之，还是先按指挥官说的熟悉下同组的伙伴吧！）
()<Speaker></Speaker>||:刘易斯在热闹讨论起来的人形中寻找了一圈R93，没想到R93居然独自坐在角落。
Lewis(0)<Speaker>刘易斯</Speaker>||:你好，我是刘易斯。+我也是先锋搜查组成员，这次行动请多指教哦~
R93(0)<Speaker>R93</Speaker>||:啊哈哈哈……+我居然被指挥官选中了……+嘿嘿真是不敢相信……
Lewis(0)<Speaker>刘易斯</Speaker>||:……你好！+听得见我说话吗……
R93(0)<Speaker>R93</Speaker>||:啊！+刘易斯……吗？
Lewis(0)<Speaker>刘易斯</Speaker>||:对，我是刘易斯……+我们在这次行动中属于同一组。
R93(0)<Speaker>R93</Speaker>||:……+……
R93(0)<Speaker>R93</Speaker><shake>||:不好意思，刚刚在想事情……+还请多多指教！
Lewis(0)<Speaker>刘易斯</Speaker>||:（粉色的头发真是好少女，绿色的眼睛又有点神秘……）+这次行动还是我第一次执行海上任务，请多指教哦~
()<Speaker></Speaker>||:像是想起了什么，R93的脸色突然难看了起来。
Lewis(0)<Speaker>刘易斯</Speaker>;R93(0)||:怎……怎么了？+R93？
Lewis(0);R93(0)<Speaker>R93</Speaker>||：刘易斯，请打我吧！
Lewis(0)<Speaker>刘易斯</Speaker>;R93(0)||<黑屏1>:——欸？
()<Speaker></Speaker>||<黑屏2><BIN>162</BIN><BGM>BGM_Empty</BGM>:……
()<Speaker>指挥官</Speaker>||:……接下来大家先去换好本次的作战装备吧。+换好之后直接前往指定地点执行任务。+我稍后来确认任务进展。
()<Speaker></Speaker>||:十五分钟后。
Lewis(2)<Speaker>刘易斯</Speaker>||<BGM>BGM_Hello</BGM>:怎么不见R93出来？+R93，你在吗？
()<Speaker>Z-62</Speaker>||:R93好像已经先去执行任务了……
Lewis(2)<Speaker>刘易斯</Speaker>||:这样啊，谢谢啦！
Lewis(2)<Speaker>刘易斯</Speaker>||<黑点1>:（真的想不到那天，R93为了证明自己不是在做梦竟然要求我打她一拳……）+（我没有控制好力度还把她打昏过去了……）+（希望今天她的运气值很好！）
()<Speaker></Speaker>||<黑点2>:……
Lewis(2)<Speaker>刘易斯</Speaker>||:就在这里好了，地形比较平坦，视野也很开阔。+而且还很适合放置遮阳伞！+我就在这里开始侦查工作吧。
()<Speaker></Speaker>||:刘易斯从巨大的包里认真翻找了一会，然后挨个掏出了防晒乳、防晒液、防晒油、防晒霜、防晒喷雾……+接下来刘易斯认真撑好了遮阳伞，不慌不忙地从包里摸出最后一样也是最重要的作战道具——+鱼竿！！！
()<Speaker>指挥官</Speaker>||:……刘易斯，你作战准备做得很充分啊。
Lewis(2)<Speaker>刘易斯</Speaker>||:谢谢指挥官夸奖！
()<Speaker>指挥官</Speaker>||:这个鱼竿是用来做什么的？
Lewis(2)<Speaker>刘易斯</Speaker>||:报告指挥官，是用来钓鱼的！
()<Speaker>指挥官</Speaker>||:……钓鱼？
Lewis(2)<Speaker>刘易斯</Speaker>||:对啊，我们不是来寻找美人鱼的线索吗？+美人鱼作为一种海洋生物，必定会经常在目击证人汇报的这片海域中活动。+在黑暗的海底世界，还有什么能比一些亮闪闪的东西更能吸引人呢——+比如说我的鱼钩！上面还有羽毛、贝壳、玻璃的装饰！+当然，只靠这些是不可能的，我还放出了我的必杀器——+在格里芬人气TOP1的男性人类偶像G的防水照片！+是个人…啊不人鱼都会上钩的。
()<Speaker>指挥官</Speaker>||:……+嗯，你分析得很到位。+先锋搜查组目前工作进展没有问题吧？
Lewis(2)<Speaker>刘易斯</Speaker>||:报告指挥官，先锋搜查组目前进展顺利！+R93已经先一步进入目标区域侦查了！+不过，我这里有一点小问题……
()<Speaker>指挥官</Speaker>||:什么问题？
()<Speaker></Speaker>||:刘易斯突然趴在地上，露出自己的背部。
