()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BIN>97</BIN><BGM>m_19christmas_theme</BGM>:12月25日、早朝6時。+クリスマスの手筈がきちんと整っているか確認すべく、//n私は早い時間から見回りを始めていた。
()<Speaker>指揮官</Speaker>||:まずプレゼントの買い付けと分配、//n次にクリスマスツリーの飾りつけ……+そしてクリスマスパーティの準備……+……なんだか、大事なパートを忘れてるような……
Lewis(0)<Speaker>ルイス</Speaker>||:指揮官、おっはよー！
()<Speaker>指揮官</Speaker>||:おはよう、ルイス。
Lewis(0)<Speaker>ルイス</Speaker>||:今日は早いんだね、指揮官。//nクリスマスって、やっぱり忙しい？
()<Speaker>指揮官</Speaker>||:どうってことないよ、私にとってはね。//nなにしろ、任務を遂行するのは君たちなんだから。//n私は単なる調整役に過ぎないさ。
Lewis(0)<Speaker>ルイス</Speaker>||:なら良かった、約束には影響なさそうだね！+そうだ、指揮官はあたしとの約束、忘れたりしてないよね？<c>覚えてるよ。<c>忘れた。
()<Speaker>指揮官</Speaker>||<分支>1</分支>:……忘れるわけないじゃないか、もちろん覚えてるさ。
()<Speaker>指揮官</Speaker>||<分支>1</分支>:<color=#A9A9A9>約束？何のことだかさっぱりだ。</color>+<color=#A9A9A9>もしや、忘れたような気がしていたのは、この事だったのか？</color>
Lewis(0)<Speaker>ルイス</Speaker>||<分支>1</分支>:良かったぁ♪//nやっぱり指揮官は、ウラオモテのない良い人だ！+えっへへ、それじゃ、今のうちに準備しておこうっと！+時間になったら、また来るね。
()<Speaker>指揮官</Speaker>||<分支>2</分支>:……約束？ごめん、何のことだっけ？
Lewis(0)<Speaker>ルイス</Speaker>||<分支>2</分支>:……+やっぱり忘れてたんだ……
()<Speaker>指揮官</Speaker>||<分支>2</分支>:ごめんルイス、やるべきことがありすぎて……+人間の記憶は人形のメンタルほど確かじゃないんだ。+申し訳ないけど、私たちの約束をもう一度教えてくれるかな？//n絶対に守ると誓うから。
Lewis(0)<Speaker>ルイス</Speaker>||<分支>2</分支>:まったくぅ……//nそんな顔されたら、怒る気も失せちゃうよ。+まぁとにかく、約束はまだ生きてるってことだね。+そうとくれば、さっそく準備を始めなくちゃ！//n時間になったら、また来るね。
()<Speaker></Speaker>||:ルイスは嬉しそうにその場を離れた。
()<Speaker>指揮官</Speaker>||:ルイスとの約束？+全く心当たりがないのは何故なんだ……+カリーナに脳の精密検査を手配してもらったほうが良さそうだ……
()<Speaker></Speaker>||<黑点1>:そう呟きながら、私はクリスマスの準備を進めた。
()<Speaker></Speaker>||<黑点2><BIN>82</BIN><BGM>BGM_Empty</BGM>:グリフィン宿舎内。+そこには鏡に向かって真剣にメイクをするルイスの姿があった。
Lewis(4)<Speaker>ルイス</Speaker>||<BGM>BGM_Hello</BGM>:うーん、眉毛のバランスが……右、太過ぎ？
()<Speaker></Speaker>||:ルイスは顔をしかめたまま、//nアイブロウで自身の眉毛を整えていた。
Lewis(4)<Speaker>ルイス</Speaker>||:よし、こんなもんかな……//nあとはもう少し眉尻を――
()<Speaker></Speaker>||:バキッ――+ルイスの指先の力に耐え切れず、ペンシルが2つに折れた……
Lewis(4)<Speaker>ルイス</Speaker>||:ヤバッ！買ったばかりのアイブロウが……+もー、指揮官との約束が果たされようってときに……//nハッ！これってまさか……不吉な予兆ってヤツ……！？+あれっ、R93のが感染っちゃったかな……
()<Speaker></Speaker>||:ルイスは素早くボトルメールのネックレスを身につけた。
Lewis(4)<Speaker>ルイス</Speaker>||:これが幸運をもたらしてくれればいいけど。ボトルメールさま、//nどうか指揮官との約束が順調でありますように……
()<Speaker></Speaker>||<黑点1>:ルイスはボトルメールを握りしめ、敬虔な祈りを捧げると、//n上着を羽織り、慌ただしく宿舎を後にした。
()<Speaker></Speaker>||<黑点2><BIN>18</BIN><Night><BGM>BGM_Empty</BGM>:見回りを終えた私は、//n依然として眉間にシワが貼り付いたままだった。
()<Speaker>指揮官</Speaker>||:……それで結局、約束って何なんだ？
Lewis(4)<Speaker>ルイス</Speaker>||<BGM>BGM_Moon</BGM>:指揮官！
()<Speaker></Speaker>||:クリスマスの衣装に着替えたルイスが、私の目の前に現れた。
()<Speaker>指揮官</Speaker>||:……ルイスの今年の衣装、すごく素敵だね。
Lewis(4)<Speaker>ルイス</Speaker>||:えへへ、ありがと、指揮官！+さっきスプリングフィールドに、//n指揮官の仕事がひと段落ついたって聞いたんだ。+それじゃ、二人の約束を果たしにいこっか♪
()<Speaker>指揮官</Speaker>||:う、うん、だけど……
Lewis(4)<Speaker>ルイス</Speaker>||:あたしについて来て、指揮官。+最高のスポットを選んでおいたんだ、今からあたしたち二人で……
()<Speaker></Speaker>||:私の錯覚だろうか、先ほど振り向いたルイスの顔が、//nほんのり赤らんでいるように見えたのは……
()<Speaker>指揮官</Speaker>||:どこに行こうとしてるんだい？
