()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
JS9mm(2)<Speaker>JS9</Speaker><通讯框>||<SE1>AVG_tele_connect</SE1><BGM>m_avg_casual</BGM><黑屏2><BIN>139</BIN>:<color=#00CCFF>会场开放了，请各位注意！</color>
JS9mm(2);DP12(2)<Speaker>DP12</Speaker>||:还没有布完展呢，就把客人们放进来了啊……+这个大衣柜，到底摆在哪里才好呢？
JS9mm(2)<Speaker>JS9</Speaker>;DP12(2)||:<color=#00CCFF>抱歉，DP12。是有不知道该放在哪里的东西吗？</color>+<color=#00CCFF>我待会儿就去帮你，先稍等一下！</color>
JS9mm(2);DP12(2)<Speaker>DP12</Speaker>||:没事的，这里交给我也可以。+稳住心态，JS9。
JS9mm(2)<Speaker>JS9</Speaker>;DP12(2)||:<color=#00CCFF>我已经慌得这么明显了吗？</color>
JS9mm(2);DP12(2)<Speaker>DP12</Speaker>||:至少在我看来是这样的哦。
JS9mm(2)<Speaker>JS9</Speaker>;DP12(2)||:<color=#00CCFF>也许这并不是适合我的事情……</color>
JS9mm(2);DP12(2)<Speaker>DP12</Speaker>||:到底适不适合，要等这个任务结束了才会知道。+在那之前，尽力去做你能想到的所有努力吧。我也会和你一起的。
JS9mm(2)<Speaker>JS9</Speaker>;DP12(2)||:<color=#00CCFF>好的……总觉得稍微安心一点了。</color>+<color=#00CCFF>过一会儿见！</color>
JS9mm(2);DP12(2)<Speaker>DP12</Speaker>||:过一会儿见，JS9。
DP12(2)<Speaker></Speaker>||<SE1>AVG_tele_disconnect</SE1>:<color=#00CCFF>通讯中断</color>
DP12(2)<Speaker>DP12</Speaker>||<BGM>BGM_Empty</BGM>:好的，现在要怎么处理这个巨大的衣柜呢……
NPC-PasserbyM(0)<Speaker>路人</Speaker>;DP12(2)||<BGM>BGM_Hello</BGM>:哟，这个区域摆得还有点样子嘛。但是床正对着镜子，完全不合风水嘛！
NPC-PasserbyM(0);DP12(2)<Speaker>DP12</Speaker>||:抱歉，展区还没有完全布置好。那面镜子是贴在侧面的，您有兴趣吗？
NPC-PasserbyM(0)<Speaker>路人</Speaker><Shake>;DP12(2)||:啊？还没布……布布布……
NPC-PasserbyM(0);DP12(2)<Speaker>DP12</Speaker>||<SE1>Heartbeat</SE1>:请问怎么了吗？+您看起来好像噎住了，需要一杯水吗？
NPC-PasserbyM(0)<Speaker>路人</Speaker>;DP12(2)||<震屏>:咳……咳咳！+谢谢你，得救了！倒是没什么……
NPC-PasserbyM(0);DP12(2)<Speaker>DP12</Speaker>||:您刚才提出了一些风水学相关的事情呢，看来为了新家的布置，您费心不少。
NPC-PasserbyM(0)<Speaker>路人</Speaker>;DP12(2)||:啊……这个也看得出来吗？
NPC-PasserbyM(0);DP12(2)<Speaker>DP12</Speaker>||:会来家具展的客人，总归是有这个需要的吧？
NPC-PasserbyM(0)<Speaker>路人</Speaker>;DP12(2)||:嗯，对！是有这个需要……你这边啊，摆得就完全不合风水嘛！+你……呃……
NPC-PasserbyM(0);DP12(2)<Speaker>DP12</Speaker>||:我身上有什么东西使您不适吗？
NPC-PasserbyM(0)<Speaker>路人</Speaker>;DP12(2)||:……我没法看着你说话。
DP12(2)<Speaker>DP12</Speaker>||:请问是因为什么呢？+不说清楚的话，大家都会困惑呢。
路人2()<Speaker>路人2</Speaker>||:哎呀，那边的售货员好漂亮……
路人3()<Speaker>路人3</Speaker>||:是啊，比家具好看多了。
DP12(2)<Speaker>DP12</Speaker>||:……
NPC-PasserbyM(0)<Speaker>路人</Speaker>;DP12(2)||:总之，那个，因为，呃……
NPC-PasserbyM(0);DP12(2)<Speaker>DP12</Speaker>||:您难道是在看我的脸吗？
NPC-PasserbyM(0)<Speaker>路人</Speaker>;DP12(2)||:……+你长得就是挺好看的。
NPC-PasserbyM(0);DP12(2)<Speaker>DP12</Speaker>||:呵呵，谢谢夸奖。+对在工作上的疏忽，我感到十分抱歉。等到修正后再请您来看看吧？
NPC-PasserbyM(0)<Speaker>路人</Speaker>;DP12(2)||<SE1>RunStep</SE1>:唔呃呃呃！竟然还鞠躬……那，那就原谅你了，整改，赶紧给我整改！
JS9mm(2)<Speaker>JS9</Speaker>;DP12(2)||:我来晚了，DP12……诶？那个人怎么匆匆忙忙地跑了？+还流鼻血了？
