()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>82</BIN><黑屏2><BGM>BGM_Hello</BGM>:格里芬基地，宿舍内。
G36C(0)<Speaker>G36C</Speaker>||:……
XM8(0)<Speaker>XM8</Speaker>;G36C(0)||:……
XM8(0);G36C(0)<Speaker>G36C</Speaker>||:……
XM8(0)<Speaker>XM8</Speaker>;G36C(0)||:喂，G36C。特意把我叫过来，该不会是要和我交流冥想的经验吧？+你什么时候有这种兴趣的，要是无聊的话，我去把棋盘拿过来。
XM8(0);G36C(0)<Speaker>G36C</Speaker>||:不是的，XM8。我只是想……97式霰说，明天万圣节会有试胆大会。我想去参加……
XM8(0)<Speaker>XM8</Speaker>;G36C(0)||:哦！那不是挺好的吗？+难道你是又想去又害怕，想找我陪你一起？
XM8(0);G36C(0)<Speaker>G36C</Speaker>||:嗯，那个只是一方面。我想请你帮我想想，明天该用什么样的装束过去。
XM8(0)<Speaker>XM8</Speaker>;G36C(0)||:这个问G36不是更好吗？
XM8(0);G36C(0)<Speaker>G36C</Speaker>||:G36姐明天和我一起过去，我也想给她一个惊喜。
XM8(0)<Speaker>XM8</Speaker>;G36C(0)||:就穿点吓人的过去呗。像是那种丧尸装扮之类的……来，让我看看你的衣柜。+……+……不是吧，G36C。你的柜子里，怎么全是……制服？
XM8(0);G36C(0)<Speaker>G36C</Speaker>||:抱歉，因为平时都在基地或者前线，我没有准备其他的服装。
XM8(0)<Speaker>XM8</Speaker>;G36C(0)||:这完全没有可以转圜的余地嘛！不然干脆搞来点红色的颜料，往你的衣服上多泼一点，装成被害的女学生好了。
XM8(0);G36C(0)<Speaker>G36C</Speaker>||:这样会不会有点太吓人了？而且很不好清洗，G36姐会花掉很大精力的。
XM8(0)<Speaker>XM8</Speaker>;G36C(0)||:你还真是麻烦耶。+嗯？这件衣服是……
XM8(0)<Speaker>XM8</Speaker>;G36C(0)||<震屏>:……不是吧，唯一不一样的还是浴衣？牵牛花图案也太老套了吧！
XM8(0);G36C(0)<Speaker>G36C</Speaker>||:这件的纹样和G36姐差不多，我觉得穿着很好看。但试胆大会穿这个完全不吓人……吧？
XM8(0)<Speaker>XM8</Speaker>;G36C(0)||:又要吓人又不能太吓人，不要为难我啊，大小姐！
XM8(0);G36C(0)<Speaker>G36C</Speaker>||:果然还是太困难了吗，抱歉……+还是算了，谢谢你，XM8。
