()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BIN>159</BIN><Night><BGM>BGM_Room</BGM>:In front of the power hub.
G11(0)<Speaker>Gr G11</Speaker>||:I didn't realize it had gotten dark while I was inside. +Can we sleep now? I'm tired...
HK416Mod(0)<Speaker>416</Speaker>;G11(0)||:Why do you need to sleep? You didn't even take part in the demolition work. +...Gr G11, get your head off my back!
HK416Mod(0);G11(0)<Speaker>Gr G11</Speaker>||:I don't wanna, your coat is all soft and warm. Lemme lean against it a little more... + (Purrs) It's so... Ow!
HK416Mod(0)<Speaker>416</Speaker>;G11(0)||<震屏>:Get up now.
HK416Mod(0);G11(2)<Speaker>Gr G11</Speaker>||:You can just say it, you don't have to hit me...
UMP9Mod(0)<Speaker>UMP9</Speaker>;G11(2)||:You slept till your face went flat, Gr G11. Come, get up, we've got something new and fun to do!
UMP9Mod(0);G11(2)<Speaker>Gr G11</Speaker>||:What qualifies as "fun" for you is sure to be tiring. Why don't you guys just have "fun" on your own...
HK416Mod(0)<Speaker>416</Speaker>;G11(2)||:I told you, you have to listen. Come now, stand up straight and stop leaning on me. +9, what are you talking about?
UMP9Mod(0)<Speaker>UMP9</Speaker>;G11(2)||:I don't know either. +Still, don't you think 45 has a pretty intense look on her face? +Who knows, we might end up being chased around again.
HK416Mod(0)<Speaker>416</Speaker>;G11(2)||:In that case, I'm going to dump her to reduce my load.
HK416Mod(0);G11(3)<Speaker>Gr G11</Speaker><Shake>||:Eh...ehhhhhhh?!
UMP9Mod(0)<Speaker>UMP9</Speaker>;G11(3)||:Haha, this is the only time that Gr G11 perks up!
UMP45Mod(0)<Speaker>UMP45</Speaker>;G11(3)||:You might be right.
UMP45Mod(0);G11(3)<Speaker>Gr G11</Speaker>||:Wait, wait a minute... 45, are you talking about being chased around like in zombie movies or something...?
UMP45Mod(0)<Speaker>UMP45</Speaker>;G11(3)||:Hehe.
UMP45Mod(0);G11(3)<Speaker>Gr G11</Speaker>||:...That's even worse! 416...don't leave me... +There's fog everywhere, my legs have gone numb, I can't move... (Whimpers)
HK416Mod(0)<Speaker>416</Speaker>;G11(3)||:What fog are you talking about, and what would fog have to do with the state you're in? +Why are you being such a drama queen now? Let go of my leg.
HK416Mod(0);G11(2)<Speaker>Gr G11</Speaker>||:(Snores heavily)
HK416Mod(0)<Speaker>416</Speaker>;G11(2)||<BGM>BGM_Empty</BGM>:Something went wrong with her the moment she stepped outside. +What's going on?
HK416Mod(0);UMP45Mod(0)<Speaker>UMP45</Speaker>||<BGM>m_avg_tension</BGM>:Why would a fog suddenly spring up on a clear day?
HK416Mod(0)<Speaker>416</Speaker>;UMP45Mod(0)||:It's normal for contaminated zones to be foggy, right?
HK416Mod(0);UMP45Mod(0)<Speaker>UMP45</Speaker>||:Even in a contaminated zone, encountering such heavy fog out of nowhere isn't normal either. +No...this isn't fog. It's some kind of interference.
HK416Mod(0)<Speaker>416</Speaker>;UMP45Mod(0)||:...Interference? +But to me, it feels like it really exists. It flows when I move my hand. +Still, my neural cloud's been upgraded. I can't believe I didn't notice...
HK416Mod(0);G11(0)<Speaker>Gr G11</Speaker>||:The fog is so thick, I can't see anything... It's as if someone's trying to talk to me...but I can't make out what they're saying...
HK416Mod(0)<Speaker>416</Speaker>;G11(0)||:I think I can hear it too... Like it's probing my identity...
