()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>8</BIN><黑屏2><BGM>BGM_Room</BGM>:...Mission accomplished.
NPC-Kalin(0)<Speaker>Kalina</Speaker>||:Commander, judging by the signals, we've wiped out the last enemies in hiding. +But we couldn't find any more clues about the White Faction on their bodies. +I've already sent over the data we've collected.
()<Speaker>Commander</Speaker>||:Is that so... +It seems we'll need to count on K in order to unravel this mystery.
()<Speaker></Speaker>||:...Click.
NPC-Jason(0)<Speaker>K</Speaker><通讯框>||:<color=#00CCFF>Neatly done, Commander.</color> +<color=#00CCFF>Objectively speaking, there are few people with your level of operational efficiency. I have to say that it's left quite an impression.</color>
NPC-Kalin(3)<Speaker>Kalina</Speaker>;NPC-Jason(0)||:Humph, we've done what you've asked of us. +Don't you think it's time to honor the promise you've made? +At the very least, can you explain what this mission is all about?
NPC-Kalin(3);NPC-Jason(0)<Speaker>K</Speaker>||:<color=#00CCFF>You've made it perfectly clear that you can complete a task well even without knowing the details behind it. </color>+<color=#00CCFF>However, I'll make an exception on account of the passable results of this task... What do you want to know?</color>
NPC-Kalin(3)<Speaker>Kalina</Speaker>;NPC-Jason(0)||:The briefcase you gave RO... The signal marker database inside it allowed us to accurately pinpoint the Dolls in hiding. +Since you had the ability to find them, why didn't you take care of them yourself?
NPC-Kalin(3);NPC-Jason(0)<Speaker>K</Speaker>||:<color=#00CCFF>Someone's responsible for finding them, and you're responsible for exterminating them. That's the principle. Passing the information on to you via the database was just a secure means of communication.</color>
NPC-Kalin(3)<Speaker>Kalina</Speaker>;NPC-Jason(0)||:And did we purge the White Factions' infiltrators in order to secure the safety of the upcoming bilateral talks?
NPC-Jason(0)<Speaker>K</Speaker>||:<color=#00CCFF>Yes.</color>
NPC-Jason(0)<Speaker>Commander</Speaker>||:...And here I thought you'd have denied or tried to hide it
NPC-Jason(0)<Speaker>K</Speaker>||:<color=#00CCFF>You would have guessed it, even if I hadn't said anything, so there was no harm in telling you.</color>
NPC-Kalin(3)<Speaker>Kalina</Speaker>;NPC-Jason(0)||:Why didn't you send out more professional security personnel since it's such an important summit? Surely Statesec's better at this than PMCs like us.
NPC-Kalin(3);NPC-Jason(0)<Speaker>K</Speaker>||:<color=#00CCFF>That's because someone believes you can do a better job than Statesec.</color>
NPC-Kalin(3)<Speaker>Kalina</Speaker>;NPC-Jason(0)||:What...
NPC-Kalin(3);NPC-Jason(0)<Speaker>K</Speaker>||:<color=#00CCFF>...</color>+<color=#00CCFF>We're not inside our country. We're not even within a country that's under our control.</color>+<color=#00CCFF>If we're even the slightest bit careless here in anything we do, it might trigger a diplomatic disaster. </color>+<color=#00CCFF>Therefore they cannot — and they will not — act rashly.</color>+<color=#00CCFF>What we need are people who can conceal their identities and who are also capable of eliminating the enemy.</color>+<color=#00CCFF>What you said earlier was right; there's no better choice than you for the job.</color>
NPC-Kalin(3)<Speaker>Kalina</Speaker>;NPC-Jason(0)||:In that case, how about telling us about Ange...
