()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker>提示</Speaker>||<黑屏2><BIN>9</BIN>:<color=#FFFF00>为保证故事体验的流畅，请在阅读“三角攻势·始”章节后阅读本碎片。</color>
()||<黑屏1>:……
()<Speaker></Speaker>||<BIN>168</BIN><黑屏2>:……+难民安置区，难民房的顶棚上，一只老鼠正把脑袋探进一个包装已经褪色的牛奶盒里觅食。
()<Speaker></Speaker>||<SE1>AVG_door_storehouse</SE1>:在听到隔离墙那边突然传来开启大门的响声后，它立刻逃走，并沿着一条线缆爬进了难民房里面。+而线缆连接着的监控摄像，此刻正对着已经敞开的大门。
()||<黑屏1>:
()<Speaker></Speaker>||<BGM>BGM_Room</BGM><BIN>85</BIN><黑屏2>:……某间隐蔽的房屋内。
()<Speaker></Speaker>||:布满一面墙的监控视频上，有一处正对安置区大门角度的画面里出现了安洁一行人的身影。
工作人员A()<Speaker>工作人员A</Speaker>||:目标出现了！
指挥者()<Speaker>指挥者</Speaker>||:和情报显示的时间一样。
工作人员B()<Speaker>工作人员B</Speaker>||:紧跟在她身边的那四个应该是人形吧？
指挥者()<Speaker>指挥者</Speaker>||:已知的情报可以确定，它们是妨碍鸽子采取行动的主要阻力。+不过，和计划好的一样，就等着它们一点点走进陷阱就好。
工作人员A()<Speaker>工作人员A</Speaker>||:真没想到我们还能得到官方合法的授权来调动本地的警察部门。
指挥者()<Speaker>指挥者</Speaker>||:我们的同志遍布五湖四海！+而夺取最终的胜利——等这件事情顺利完成之后，就只是时间的问题了。
工作人员A()<Speaker>工作人员A</Speaker>||:目标开始朝预定位置前进了。
指挥者()<Speaker>指挥者</Speaker>||:一步步来……+就让那些卧底去试探一下，作为猫鼠游戏的开始吧。
()||<黑屏1>:
()<Speaker></Speaker>||<BIN>276</BIN><BGM>BGM_Empty</BGM><黑屏2>:………………+难民安置区某处。
()<Speaker></Speaker>||:一个男人在随行人员的帮助下穿上外衣，然后开始整理自己的衣领。+窗外的阳光透过脏污的玻璃照在了他的身上，得以显示出他那肥胖的体态。
随行人员()<Speaker>随行人员</Speaker>||:鲍威尔先生，需要跟“上面”确认一下情况吗？
NPC-Powell(0)<Speaker>鲍威尔</Speaker>||:我们的关系还没有好到需要交换情报的地步，现在的我只是还有利用价值，这一点很清楚。+而且，那些“老鼠”不是已经来了吗？知道这些就已经足够了。
随行人员()<Speaker>随行人员</Speaker>||:好的……
NPC-Powell(0)<Speaker>鲍威尔</Speaker>||:人都到齐了吗？
随行人员()<Speaker>随行人员</Speaker>||:基本到齐了。+按照您的吩咐，都是过去我们发展出来的可靠的人选。+而他们可以调动的人数，或许可以跟对面抗衡一下。+但接下来的理由足够吗？
NPC-Powell(0)<Speaker>鲍威尔</Speaker>||:我将要说的，就是他们最切身体会的，也是最想听到的。+……唉，这一切本来不会发生，我过去是那么相信德国。+我相信他们会让我以一个慈善家的身份继续活跃在难民安置区。+但现如今出现变数，没有人能为我站出来……
NPC-Powell(0)<Speaker>鲍威尔</Speaker>||:现在，只有靠我们自己了。
()<Speaker></Speaker>||:鲍威尔清了清嗓子，走到了房门外。+与这里正对着的是一片空旷的室内环境，此时已经有许多难民聚集在了这里。+他们有些人曾经是周边地区的警察或者消防员，甚至是战争之后遭到抛弃的老兵。+但不管是什么样的人，他们的身体基本都出现了严重硅化的症状，痛苦和营养匮乏让他们长期扭曲着表情，到如今已是面目狰狞。+当鲍威尔出现后，他们停止了交谈，整个房间内异常安静。
NPC-Powell(0)<Speaker>鲍威尔</Speaker>||:……+同胞们，他们还是把罪恶的手伸向我们的家园了。+我们的自由都因为他们筑起的那座高墙给压制，一切都在向更坏的地方恶化。+世界本不该是这样，无论是那些已经变成地狱的土地，还是被战火蹂躏过的废墟，我们的家园正在被剥夺，被破坏。+但我们从来没有犯下过应当招致这样结果的罪行，那些带着病痛的人又做错了什么？那些出生在腐臭垃圾堆中的孩子又做错了什么？+可现在他们还是来了，在安置区饱受苦难的时刻包围了我们，他们要在这里夺走我们最后的希望。+难道我们只能把头低下去，默默接受他们施加的这一切吗？
众多难民()<Speaker>众多难民</Speaker>||:——不能！绝不！+——这是我们的家！
NPC-Powell(0)<Speaker>鲍威尔</Speaker>||:是的，这是我们最后的家园。
NPC-Powell(0)<Speaker>鲍威尔</Speaker>||:我在今天早上去看望北街的汉娜女士，给她带了些吃的。+但她已经奄奄一息，她到最后还是呼喊着自己那个死在了隔离墙武器下的孩子。+事实上，我们都知道是谁杀了这个孩子和他可怜的母亲。
众多难民()<Speaker>众多难民</Speaker>||:——是该死的不莱梅！+——他们从一开始就没把我们当人看！+——血债血偿！
NPC-Powell(0)<Speaker>鲍威尔</Speaker>||:是的血债血偿！+现在，他们终于把最后的遮羞布也撕扯下来，把我们最基本的生存权利给逼迫到了绝路。+这不是我们的过错，而是他们的咎由自取，当他们不把我们当人看的时候就该明白，他们将要面对的是复仇的野兽。+我们不可能再逆来顺受，是时候，让他们知道我们会为了活着去战斗。+打碎他们的傲慢，夺回我们的尊严！
()<Speaker></Speaker>||<SE1>AVG_Crowd</SE1>:难民们高举拳头欢呼起来，声音在教堂大厅里回响，仿佛将要穿破这残旧的穹顶，直到天空之上。
()||<黑屏1>:
NPC-Morridow(1)<Speaker>默莉朵</Speaker>||<BGM>BGM_Room</BGM><黑屏2><BIN>270</BIN>:真是笨蛋……
()<Speaker></Speaker>||:默莉朵看着窗外的天空安静了许久，而后自言自语了一声。
NPC-Hopps(0)<Speaker>霍普斯</Speaker>||:你说什么？
NPC-Hopps(0);NPC-Morridow(1)<Speaker>默莉朵</Speaker>||:啊，不好意思，我在说我刚才电话里的措辞。
NPC-Hopps(0)<Speaker>霍普斯</Speaker>;NPC-Morridow(1)||:跟乌尔利赫主席的电话么？
NPC-Hopps(0);NPC-Morridow(1)<Speaker>默莉朵</Speaker>||:……是的。+也许我真的有不太成熟的地方，但有时候真的不能把事情往好的方向推进吗？
NPC-Hopps(0)<Speaker>霍普斯</Speaker>;NPC-Morridow(1)||:你这种想法本身就很不成熟。
NPC-Hopps(0);NPC-Morridow(1)<Speaker>默莉朵</Speaker>||:是吗？+你又是怎么认为的？
NPC-Hopps(0)<Speaker>霍普斯</Speaker>;NPC-Morridow(1)||:在我看来，真正的世界有三个层面。
NPC-Hopps(0);NPC-Morridow(1)<Speaker>默莉朵</Speaker>||:层面？
NPC-Hopps(0)<Speaker>霍普斯</Speaker>;NPC-Morridow(1)||:第一层是我们相信别人所描述的，我们会相信这个世界是美好的。+第二层是我们亲身体会到的，我们会发现这个世界有很多黑暗，甚至能左右人们的灵魂。+第三层……就是别人施加给我们的，是即便我们拼命拒绝，也还是会产生恶果，并强加在身的痛苦。
NPC-Hopps(0)<Speaker>霍普斯</Speaker>;NPC-Morridow(1)||:许多人都是处在第二层面，然后在遭遇挫折时仍然相信世界会改变。+但真正的世界根本不会改变，它会以不同的形式展现在你的面前，而本质永远相同。
NPC-Hopps(0);NPC-Morridow(1)<Speaker>默莉朵</Speaker>||:……我不那么认为。
