()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>84</BIN><黑屏2><BGM>BGM_Room</BGM>:德国，不莱梅市政府。
()<Speaker></Speaker>||:黑色的轿车缓缓停泊在了专用的停车位上，秘书打扮的人率先从车上下来，急匆匆地想要替后座的客人打开车门。+但在她行动之前，车上的人已经自己从车内走了出来。
NPC-AngeStreet(0)<Speaker>安洁莉娅</Speaker>||:……
NPC-AngeStreet(0);AK12(0)<Speaker>AK12</Speaker><Position>0,85</Position>||:您之前和这位乌尔里赫主席打过交道吗？
NPC-AngeStreet(0)<Speaker>安洁莉娅</Speaker>;AK12(0)<Position>0,85</Position>||:没有，这是第一次见面。+但我听说过她在贝莱格莱德的那些事。+包括和指挥官一同经历的那些。
NPC-AngeStreet(0);AK12(0)<Speaker>AK12</Speaker><Position>0,85</Position>||:您觉得她值得信任吗？
NPC-AngeStreet(0)<Speaker>安洁莉娅</Speaker>;AK12(0)<Position>0,85</Position>||:我不会妄下判断，但我们目前能够在这里自由行动，完全是仰仗她为我们亮起的绿灯。+实际如何，要见过才知道。
NPC-AngeStreet(0);AK12(0)<Speaker>AK12</Speaker><Position>0,85</Position>||:原来如此~
NPC-Morridow(0)<Speaker>默莉朵</Speaker>;AK12(0)<Position>0,85</Position>||:安洁小姐！请这边走！
NPC-Morridow(0);AK12(4)<Speaker>AK12</Speaker><Position>0,85</Position>||:真是殷勤呢，秘书小姐，这样的工作一定很辛苦吧？
NPC-Morridow(0)<Speaker>默莉朵</Speaker>||:您说笑了……我很喜欢自己的工作。+能够为乌尔里赫女士奉献一份微不足道的力量，就是我一直以来的理想。+我深信乌尔里赫女士所坚持的观念是能够为全人类谋求生存的正确道路。+而我只是跟在这样的她身后做些小事，拾人牙慧罢了。
NPC-AngeStreet(0)<Speaker>安洁莉娅</Speaker>||:听起来你很尊敬自己的雇主。
NPC-AngeStreet(0);NPC-Morridow(0)<Speaker>默莉朵</Speaker>||:我的雇主是这个国家，乌尔里赫女士只是我的上司。+但我为此感到很幸运，她是个值得让人这样尊敬的人。
NPC-AngeStreet(0);AK12(0)<Speaker>AK12</Speaker><Position>0,85</Position>||:真让人意外。+和安洁相处的时间太久，我都要忘记这世界上还是有这样单纯的好人了。
NPC-AngeStreet(0)<Speaker>安洁莉娅</Speaker>;AK12(0)<Position>0,85</Position>||:待会你最好控制一下自己的表达方式。+我不想刚来第一天就被人扫地出门。
()||<黑屏1>:
()<Speaker></Speaker>||<BIN>97</BIN><黑屏2>:……
()<Speaker></Speaker>||<SE1>AVG_doorknock_wood</SE1>:咚咚。
NPC-Morridow(0)<Speaker>默莉朵</Speaker>||:乌尔里赫女士，是我。+安洁小姐来了。
乌尔利赫()<Speaker>乌尔利赫</Speaker>||:请进。
()<Speaker></Speaker>||<SE1>AVG_Door_Open_Close</SE1>:………………
NPC-Ambassador(0)<Speaker>乌尔利赫</Speaker>||:……安洁莉娅小姐，幸会。
NPC-AngeStreet(0)<Speaker>安洁莉娅</Speaker>;NPC-Ambassador(0)||:您好，叫我安洁就行了。
NPC-AngeStreet(0);NPC-Ambassador(0)<Speaker>乌尔利赫</Speaker>||:这位就是AK12了吧。+我听说过您的名字，在战术人形当中，您也算得上独树一帜的精英了。
AK12(4)<Speaker>AK12</Speaker><Position>0,85</Position>;NPC-Ambassador(0)||:哈哈哈哈，您真会说老实话。+不过现在的话，您还是叫我露契娅比较好哦？
AK12(4)<Position>0,85</Position>;NPC-Ambassador(0)<Speaker>乌尔利赫</Speaker>||:露契娅？
NPC-AngeStreet(0)<Speaker>安洁莉娅</Speaker>;NPC-Ambassador(0)||:这会是她在德国行动时的名字。
NPC-AngeStreet(0);NPC-Ambassador(0)<Speaker>乌尔利赫</Speaker>||:原来如此，“狼群”也来了。
NPC-Morridow(0)<Speaker>默莉朵</Speaker>;NPC-Ambassador(0)||:对、对不起，乌尔利赫女士……+我已经说过您只约见了安洁小姐的……
NPC-Morridow(0);NPC-Ambassador(0)<Speaker>乌尔利赫</Speaker>||:没关系，安洁小姐现在的立场非同寻常，谨慎一些也是人之常情。+更何况是对我这个初次见面的人呢。
NPC-AngeStreet(0)<Speaker>安洁莉娅</Speaker>;NPC-Ambassador(0)||:感谢你为我的工作提供的支持和理解。
NPC-AngeStreet(0);NPC-Ambassador(0)<Speaker>乌尔利赫</Speaker>||:我们只是各取所需而已，安洁小姐。+而且，您要执行的任务，对我们而言也是不小的帮助。+我们乐于看到您希望制造的结果。
NPC-AngeStreet(0)<Speaker>安洁莉娅</Speaker>;NPC-Ambassador(0)||:那么，您想跟我说什么？+老实说，我刚才是混在难民堆里通过正当安检渠道进来的。+现在可不是适合在这种地方谈话的状态。+我倒是无所谓，把您的办公室弄脏了我可负不起责任。
NPC-AngeStreet(0);NPC-Ambassador(0)<Speaker>乌尔利赫</Speaker>||:请原谅，我能理解您刚刚进城就被强行带到这里来的不满。+按理来说，我应该要亲自去迎接您才对。+但我现在的身份恐怕并不适合做那样的事。+我想您也清楚，即使是现在，也有很多双眼睛在盯着这间办公室。
NPC-AngeStreet(0)<Speaker>安洁莉娅</Speaker>;NPC-Ambassador(0)||:……因为那座潜艇基地中发生的事。
NPC-AngeStreet(0);NPC-Ambassador(0)<Speaker>乌尔利赫</Speaker>||:您是宝贵的当事人，我想您的上级让您过来也有很多信息和我们分享吧？
NPC-AngeStreet(0)<Speaker>安洁莉娅</Speaker>;NPC-Ambassador(0)||:很可惜，我现在已经没有上级了。
NPC-AngeStreet(0);NPC-Ambassador(0)<Speaker>乌尔利赫</Speaker>||:所以来的才是您而不是其他人。
NPC-AngeStreet(0)<Speaker>安洁莉娅</Speaker>;NPC-Ambassador(0)||:您应该知道我不是来白送情报的。+我也有我想要的东西，对等交换才能换来长久的合作。
NPC-AngeStreet(0);NPC-Ambassador(0)<Speaker>乌尔利赫</Speaker>||:没关系，我也没想过今天您会告诉我们什么事。+只是作为礼节，像您这样的人我必须要亲自和您聊一聊才行。
NPC-AngeStreet(0)<Speaker>安洁莉娅</Speaker>;NPC-Ambassador(0)||:就算我们什么都不谈，单单只在这里坐上几分钟，您的目的也就达到了吧。
