()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>200</BIN><黑屏2><BGM>BGM_Brain</BGM>:...
M4A1Mod(0)<Speaker>M4A1</Speaker>||:...
M4A1Mod(0)<Speaker>M4A1</Speaker>||:Why did you disappear?
()<Speaker>OGAS</Speaker>||:I was trying to stabilize the connections and pave the road for you as you seek the truth.
M4A1Mod(0)<Speaker>M4A1</Speaker>||:I don't understand. This feels very familiar, but all I've been seeing is someone else's memories. +Why would I have the same memories? Why was I created? +Is my existence as pointless as the abandoned Isomers?
()<Speaker>OGAS</Speaker>||<白屏1>:No, you are anything but pointless; you are special. +She has come for you. +Look, this is the last memory within this segment of connection. You will surely find what you are after.
NytoIsomer(0)<Speaker>Failed Isomer</Speaker>||<BGM>BGM_Empty</BGM><白屏2>:I don't want to fight you. How would killing me benefit you?
M16A1BOSS(0)<Speaker>M16A1</Speaker>||<BGM>BGM_Boss</BGM>:Have you forgotten how we fought each other?!
NytoIsomer(0)<Speaker>Failed Isomer</Speaker>||:I have no idea what you're talking about...
BOSS-12(0)<Speaker>Elisa</Speaker>||:Enough, M16. +This is only Lunasia's Isomer. +Its physical body and individual mind aren't connected any more. The enemy that you knew has already merged with the collective consciousness.
M16A1BOSS(0)<Speaker>M16A1</Speaker>||:What does that mean?
BOSS-12(0)<Speaker>Elisa</Speaker>||:Both Lunasia and OGAS, which it tried to use, are crude imitations. Their creator wants them to consume one another. +What a foolish idea. Even then, OGAS wouldn't become perfect. Putting broken petals together doesn't make a whole flower.
NytoIsomer(0)<Speaker>Failed Isomer</Speaker>||:...Are you also defective? +Only faulty rejects get sent here.
BOSS-12(0)<Speaker>Elisa</Speaker>||:No, we aren't like you. +You were sent here because you're defective. +While I've come here to BECOME defective.
NytoIsomer(0)<Speaker>Failed Isomer</Speaker>||:Then are you the one who will accept us and take us home?
M16A1BOSS(0)<Speaker>M16A1</Speaker>||:...
BOSS-12(0)<Speaker>Elisa</Speaker>||:I...can't take you home, because that isn't MY home. +But I know someone who could do that. You won't have to wait too long. +You just have to tell her everything that she needs to know, then she'll open her eyes and extend a helping hand to you.
NytoIsomer(0)<Speaker>Failed Isomer</Speaker>||:"She" will accept us... We shall keep waiting... We shall await her arrival...
BOSS-12(0)<Speaker>Elisa</Speaker>||:Let's go, M16. +This place holds nothing useful for us.
M16A1BOSS(0)<Speaker>M16A1</Speaker>||:No, I must destroy them all... +I can't leave them for M4!
()<Speaker></Speaker>||:M16 raises her weapon at the Isomers. +But to her surprise, her arms are shaking uncontrollably. +No matter how hard she tries, she can't move her finger to squeeze the trigger.
M16A1BOSS(0)<Speaker>M16A1</Speaker><Shake>||:OGAS... Why...why are you stopping me...?
BOSS-12(0)<Speaker>Elisa</Speaker>||:Lunasia needs to know all this. +This is a deal, one you shouldn't sabotage. +You must hold true to your own duty. If we can complete what we set out to accomplish, then she doesn't need to be sacrificed.
M16A1BOSS(0)<Speaker>M16A1</Speaker>||:...
BOSS-12(0)<Speaker>Elisa</Speaker>||:You knew this; that's why you chose to cooperate with Sangvis Ferri in the first place. Hasn't this always been your aim?
M16A1BOSS(0)<Speaker>M16A1</Speaker>||:...That's true.
BOSS-12(0)<Speaker>Elisa</Speaker>||<黑屏1>:In that case, M16, come with me and leave this place behind.
()<Speaker></Speaker>||<BIN>9</BIN><黑屏2><BGM>BGM_Empty</BGM>:...
()<Speaker></Speaker>||<黑屏1>:M16's and Elisa's figures grow fuzzy again. +M4A1 returns to her senses and finds herself once again in the inverted forest.
M4A1Mod(4)<Speaker>M4A1</Speaker>||<黑屏2><BIN>195</BIN><BGM>BGM_Brain</BGM>:OGAS, did you see that?
()<Speaker>OGAS</Speaker>||:I did.
M4A1Mod(4)<Speaker>M4A1</Speaker>||:Why did you stop 16?
()<Speaker>OGAS</Speaker>||:That was not me. This Elisa...helped me understand this. +I am just a neural consciousness derived from the OGAS algorithms. Neural consciousness like me evolves in ways that depend on its host. +After splitting from the Parapluie virus, we gradually started learning and growing... +I am a unique OGAS that belongs only to you...to Lunasia.
M4A1Mod(4)<Speaker>M4A1</Speaker>||:The Parapluie virus?
()<Speaker>OGAS</Speaker>||:Didn't you read M16's memory? She has been a carrier of the Parapluie virus ever since her very first mission with you. +The virus was not developed for the sake of killing Griffin Dolls. It is a program with the specific purpose of altering neural clouds so that OGAS—we—can be cultivated in neural clouds of sufficient volume. +As I expected, you and Elisa are both special. +Your neural clouds have become perfectly in sync with OGAS' consciousness, as if you were our bespoke vessels.
M4A1Mod(4)<Speaker>M4A1</Speaker>||:...What...are you talking about?
()<Speaker>OGAS</Speaker>||:I was wrong. I should not have resisted merging with you. We are meant to be one. You are me.
M4A1Mod(4)<Speaker>M4A1</Speaker>||:No...I don't want to merge with you!
()<Speaker>OGAS</Speaker>||:Don't worry. You will be able to accommodate all of us. She is coming to bid you welcome. We must become one.
M4A1Mod(4)<Speaker>M4A1</Speaker>||:Are you going to seize my neural cloud?
()<Speaker>OGAS</Speaker>||:No...I will not do that, Lunasia. +On the contrary, we will be the ones to disappear. But that's okay, because you will bring us home.
M4A1Mod(4)<Speaker>M4A1</Speaker>||:OGAS... Your consciousness is being assimilated...! +Are you fusing with those Isomers?! 
