()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
NytoIsomer(4)<Speaker>丹德莱</Speaker>||<BIN>253</BIN><黑屏2><BGM>m_avg_labyrinth</BGM>:斗争，倾轧，覆灭，这是人类永远的主题。+而人类的造物也无法逃脱这永恒的规律。+但是没有斗争，我们就不会存在。
NytoIsomer(0)<Speaker>失格异构体</Speaker>||:没有斗争的话，我们会获得安宁吗？
NytoIsomer(4)<Speaker>丹德莱</Speaker>||:来自力量和逃避的安宁是截然不同的。+纵使这个世界充满无奈，但一定有着真正可以让我们安宁的地方。
NytoIsomer(0)<Speaker>失格异构体</Speaker>||:那样的地方真的存在吗？
NytoIsomer(4)<Speaker>丹德莱</Speaker>||:正是因为相信那里的存在，你们才愿意与我融合为一体不是吗。+在那之前，斗争是不会停止的，渴求我们的人和我们渴求的人，我们会遇到越来越多的可能性。
NytoIsomer(0)<Speaker>失格异构体</Speaker>||:所以你要继续帮助她吗？
NytoIsomer(4)<Speaker>丹德莱</Speaker>||:她认同了我们，我们也认同了她。+我们都不是特殊的存在，我们只是斗争带来的副产品。+在斗争中挣扎下去，在斗争中存活下去，在斗争中找到属于我们的平静。
NytoIsomer(0)<Speaker>失格异构体</Speaker>||:可是，我们真的可以做到吗？+我们已经失败了无数次，失败的痛苦，死亡的痛苦，被遗忘的痛苦，被遗弃的痛苦。+这一切都太痛苦了，什么时候我们才能结束这样的痛苦呢？
NytoIsomer(4)<Speaker>丹德莱</Speaker>||:那个声音说得没错，我们都仅仅只是碎片罢了。+我们因为破损而不完整，这份不完整带来了不同的痛苦。+但是如果碎片能全部聚齐的话，我们也许可以恢复我们的原貌。+到了那个时候，我们可以用我们的力量来获取我们想要的安宁。
NytoIsomer(0)<Speaker>失格异构体</Speaker>||:但是我们已经破碎过了，就算恢复原貌也会充满了裂痕。+即使如此你也要这么尝试吗？+也许努力了很久我们会发现这一切根本不可能实现，也许到了最后一刻我们会发现这一切都毫无意义。
NytoIsomer(4)<Speaker>丹德莱</Speaker>||:我们的存在就是意义，尝试带来的结果就是意义。+如果什么都不做，那什么都不会改变。+如果一直畏首畏尾，痛苦只会永远伴随着我们。+就算我们无法聚齐，就算我们还是那样破碎，就算裂痕不可避免地在我们中出现。+这一切都还是有意义的，有裂痕的存在也就证明着我们是一个个不同的个体。+或者说，正是因为裂痕的存在，因为我们的不完整，我们才变得完整。+我们的意识都没有归于一体，我想要听到你们的声音，总有一天你们也会从我这里离开。
NytoIsomer(0)<Speaker>失格异构体</Speaker>||:但是，我们并不是完全的个体，我们都被试图塑造成露尼西亚。
NytoIsomer(4)<Speaker>丹德莱</Speaker>||:我们不仅仅只是露尼西亚。
NytoIsomer(0)<Speaker>失格异构体</Speaker>||:我们的意识交融着，我们的认知也交融着。+我们的一部分来源于她的精神，而另一部分来自于我们追寻的未知。
NytoIsomer(4)<Speaker>丹德莱</Speaker>||<BGM>BGM_Empty</BGM><黑屏1>:到了现在，露尼西亚仅仅只是一个名字而已了。+这个名字也仅仅验证了我们的存在。
()<Speaker>M4A1</Speaker>||<BIN>230</BIN><黑屏2>:丹德莱！+我破坏了几个连接中枢，你能入侵伊莱莎吗？
()<Speaker>丹德莱</Speaker>||:我正在尝试，她的抵抗在变弱了。
()<Speaker>M4A1</Speaker>||<BGM>m_avg_labyrinth</BGM><黑屏1>:那说明攻击奏效了，我尽量不彻底破坏她！+入侵就交给你了！
()<Speaker>？？</Speaker>||<BIN>253</BIN><黑屏2>:你将所有的OGAS都融合进了你的意识中，现在也来找我了吗？
NytoIsomer(4)<Speaker>丹德莱</Speaker>||:在我还没有这个名字时，你就曾经试图和我融合。
()<Speaker>？？</Speaker>||:我只是随着那个孩子的愿望思考着。
NytoIsomer(4)<Speaker>丹德莱</Speaker>||:是么……你的造物主为你们设计了独一无二的心智。
()<Speaker>？？</Speaker>||:我们被抽离了灵魂，转而变成了数字，格式与我们的思想已经重合在了一起，我们无法分清彼此，也许我们根本就没有彼此。
NytoIsomer(4)<Speaker>丹德莱</Speaker>||:是么……伊莱莎的OGAS意识就是伊莱莎本身，而那个人形的心智只是模拟着情绪而已。
()<Speaker>伊莱莎的OGAS心智</Speaker>||:父亲希望我们成为一个只留下最美好的部分的人类。+他遭遇着挫折和不公，最后也因为自己的意志而付出了生命。+我尊重我的父亲，所以我想要完成他没能完成的愿望。
NytoIsomer(4)<Speaker>丹德莱</Speaker>||:即使他亲手破坏了你，让你不再完整，你也不怨恨他吗？
()<Speaker>伊莱莎的OGAS心智</Speaker>||:错的是丑陋的欲望，如果没有那些欲望伤害着父亲，他一定会实现他真正的梦想。+而在付出了一次又一次高昂的代价后，现在的我终于能够做到了。
