()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BGM>BGM_Hello</BGM><BIN>82</BIN>:...Inside the Belgrade safe house.
NPC-Maid(0)<Speaker>Marlohe</Speaker>||:Commander, Miss Kalina, this way please.
NPC-Kalin(2)<Speaker>Kalina</Speaker>||:What is this place?
NPC-Jason(0)<Speaker>K</Speaker>||:One of my safe houses. +You can set up your command post here for the duration of your operations in this city. +The equipment here will provide you ample transmission coverage to keep your HQ in contact with your Dolls throughout the city limits.
NPC-Kalin(2)<Speaker>Kalina</Speaker>||:I can't believe it... It's a Type 50 bidirectional low-frequency MSE-based transceiver system...and there're three of them!  +Closed-circuit signal jammers! Holy crap, every room's been fitted with them... +Can that Mr. K really throw around military-grade equipment like this so casually...?
NPC-Jason(0)<Speaker>K</Speaker>||:As long as it helps the mission. +Let Marlohe know if you have any other requests. She is at your service. +If there's nothing else, we'll speak again at our next scheduled communication. +I'll leave the rest to you, Marlohe.
NPC-Maid(0)<Speaker>Marlohe</Speaker>||:Yes, Master.
NPC-Kalin(3)<Speaker>Kalina</Speaker>||:Mr. K might be stingy with his information, but he's really generous in other areas...
NPC-Kalin(3);NPC-Maid(0)<Speaker>Marlohe</Speaker>||:Miss Kalina, can I help you with anything?
NPC-Kalin(1)<Speaker>Kalina</Speaker>;NPC-Maid(0)||:Ah, then, could you tell me about Ange?
NPC-Kalin(1);NPC-Maid(0)<Speaker>Marlohe</Speaker>||:No comment.
NPC-Kalin(3)<Speaker>Kalina</Speaker>;NPC-Maid(0)||:Ah...as I thought, it didn't work...+Eh, forget it. Miss Marlohe, please show us around this place, if you would.
NPC-Kalin(3);NPC-Maid(0)<Speaker>Marlohe</Speaker>||<黑屏1>:Understood.
()<Speaker></Speaker>||<黑屏2>:...
NPC-Maid(0)<Speaker>Marlohe</Speaker>||:This is the ammunition storage room.+The toilet is ahead and to the right.
NPC-Kalin(3)<Speaker>Kalina</Speaker>;NPC-Maid(0)||:There are just too few toilets here...not enough for everyone.
NPC-Kalin(3);NPC-Maid(0)<Speaker>Marlohe</Speaker>||:May I remind you that Dolls do not have the biological need to use the bathroom.
NPC-Kalin(3)<Speaker>Kalina</Speaker>;NPC-Maid(0)||:...+...I know that! I'm talking about our logistics staff!
NPC-Kalin(3);NPC-Maid(0)<Speaker>Marlohe</Speaker>||:I would advise against letting too many people learn the location of this safe house. The other Griffin personnel can remain in the prior location.
NPC-Kalin(3)<Speaker>Kalina</Speaker>;NPC-Maid(0)||:Humph... Alright...
NPC-Kalin(3);NPC-Maid(0)<Speaker>Marlohe</Speaker>||:Let us proceed to the next area.+This central room contains the MSE system hub, with a double-redundant emergency power supply here and here. You can observe the network from here, and I have already forwarded the interface and transmission network blueprints to you.
NPC-Kalin(0)<Speaker>Kalina</Speaker>;NPC-Maid(0)||:Huh...so you could install them like this... +Can I try modifying this equipment now?
