()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<BIN>357</BIN><黑屏2><BGM>GF_EV9_Story</BGM>:……柏林市区。+随着装置解除的咔哒声，建筑的大门徐徐打开。+昏暗的室内，自动亮起了几盏小灯。+兹——+门口出现了一个男人的全息投影。
NPC-Griffin(0)<Speaker>？？？</Speaker><通讯框>||:<color=#00CCFF>下午好，指挥官。</color>
NPC-Griffin(0)<Speaker>指挥官</Speaker><通讯框>||:您好，爵士。
NPC-Griffin(0)<Speaker>？？？</Speaker><通讯框>||:<color=#00CCFF>你看起来有点拘谨，指挥官。</color>
NPC-Griffin(0)<Speaker>指挥官</Speaker><通讯框>||:……毕竟不是每个格里芬的指挥官都有机会见到您本人的。+关于您的传闻，我也听过实在太多了。
NPC-Griffin(0)<Speaker>格里芬</Speaker><通讯框>||:<color=#00CCFF>传闻仅仅只是传闻罢了。</color>+<color=#00CCFF>我现在只是个上了年纪的老人，只能做些微不足道的后勤工作。</color>+<color=#00CCFF>你可以把我当作是一位普通的长辈，指挥官，我们之间的距离比你想象地要近得多。</color>
NPC-Griffin(0)<Speaker>指挥官</Speaker><通讯框>||:这，这怎么行，爵士您可是……
NPC-Griffin(0)<Speaker>格里芬</Speaker><通讯框>||:<color=#00CCFF>就叫我“格里芬”吧，指挥官。</color>+<color=#00CCFF>私底下，我希望我们互相能稍微亲切一些。</color>
NPC-Griffin(0)<Speaker>指挥官</Speaker><通讯框>||:呃……好的，格里芬……先生。
NPC-Griffin(0)<Speaker>格里芬</Speaker><通讯框>||:<color=#00CCFF>呵呵。</color>+<color=#00CCFF>虽然是值得纪念的初次见面，但我只能以这样的形式与你谈话。</color>+<color=#00CCFF>希望不会让你觉得太失礼。</color>
NPC-Griffin(0)<Speaker>指挥官</Speaker><通讯框>||:不，当然不会。
NPC-Griffin(0)<Speaker>格里芬</Speaker><通讯框>||:<color=#00CCFF>感谢你的大度，指挥官。</color>+<color=#00CCFF>关于你的传闻，我也听过不少。</color>+<color=#00CCFF>我本以为像你这样久经沙场的战士都会沾染上洗不去的血性和杀气。</color>+<color=#00CCFF>但看来，你也只是个温和又懂礼貌的年轻人。</color>
NPC-Griffin(0)<Speaker>指挥官</Speaker><通讯框>||:我的经历不及您的十分之一。+而且，我也不希望自己变成我的敌人的样子。
NPC-Griffin(0)<Speaker>格里芬</Speaker><通讯框>||:<color=#00CCFF>呵呵，抱歉，我的废话是有些多了。</color>+<color=#00CCFF>只是见到你让我觉得很高兴。</color>+<color=#00CCFF>克鲁格的眼光一向独到，对于可用之才我都会过于偏爱。</color>+<color=#00CCFF>请原谅我的坏毛病。</color>
NPC-Griffin(0)<通讯框>;VP1915(0)<Speaker>帕罗莎</Speaker>||:爵士。
NPC-Griffin(0)<Speaker>格里芬</Speaker><通讯框>||:<color=#00CCFF>啊，请随意坐下，不要拘谨。</color>+<color=#00CCFF>我们可以开始正题了，指挥官。</color>
NPC-Griffin(0)<Speaker>指挥官</Speaker><通讯框>||:好的。
NPC-Griffin(0)<Speaker>格里芬</Speaker><通讯框>||<黑屏1>:<color=#00CCFF>那么，在我开始之前。</color>+<color=#00CCFF>指挥官，相信你已经见过这个人了。</color>
()<Speaker>指挥官</Speaker><通讯框>||<黑屏2><BIN>335</BIN>:我的确已经找到了玛赫莲……但是，她与资料不符合的地方实在太多。+在有确凿的证据可以证明之前，我不建议将她和画面上的那位判断为同一个人。
()||:格里芬露出了微笑。
()<Speaker>格里芬</Speaker><通讯框>||:<color=#00CCFF>你果然十分敏锐，克鲁格对你的评价丝毫不掺水分，指挥官。</color>+<color=#00CCFF>是的，图像上的这个人并非是与你打交道的玛赫莲。</color>+<color=#00CCFF>而是在不莱梅时潜伏在安洁身边的帕拉蒂斯，她窃取了“默莉朵”的名字渗透进了我们的政府中。</color>+<color=#00CCFF>当然为了方便理解，我们现在依然还是叫她“默莉朵”。</color>
()<Speaker>指挥官</Speaker><通讯框>||<黑屏1>:玛赫莲就是默莉朵？+还是说……有两个长得一模一样的人？
NPC-Griffin(0)<Speaker>格里芬</Speaker><通讯框>||<BIN>357</BIN><黑屏2>:<color=#00CCFF>这个问题的答案，正是我希望你能找到的。</color>
NPC-Griffin(0)<Speaker>指挥官</Speaker><通讯框>||:……
NPC-Griffin(0)<Speaker>格里芬</Speaker><通讯框>||:<color=#00CCFF>关于这个问题，我还为你安排了一位顾问。</color>
NPC-Griffin(0)<Speaker>指挥官</Speaker><通讯框>||:顾问？
NPC-Griffin(0)<Speaker>格里芬</Speaker><通讯框>||:<color=#00CCFF>我相信，你会非常乐意与安洁莉娅上尉并肩作战的。</color>
NPC-Griffin(0)<Speaker>指挥官</Speaker><通讯框>||:安洁？她也到柏林了？
NPC-Griffin(0)<Speaker>格里芬</Speaker><通讯框>||:<color=#00CCFF>或许也到了你们好好见一次面的时候了。</color>+<color=#00CCFF>关于不莱梅的事件，以及默莉朵的信息，你会有很多问题想要问她的。</color>
NPC-Griffin(0)<Speaker>指挥官</Speaker><通讯框>||:好的，我知道了。+谢谢您……确实，对我来说没有比安洁更可靠的朋友了。
NPC-Griffin(0)<Speaker>格里芬</Speaker><通讯框>||:<color=#00CCFF>最可靠的朋友确实往往都在身边，指挥官。</color>+<color=#00CCFF>我希望在你们沟通之后，你可以成为我们在柏林的一柄利刃。</color>
NPC-Griffin(0)<Speaker>指挥官</Speaker><通讯框>||:您要我调查帕拉蒂斯在德国的计划？
NPC-Griffin(0)<Speaker>格里芬</Speaker><通讯框>||:<color=#00CCFF>从玛赫莲这个点入手，我想会有收获的。</color>+<color=#00CCFF>想必，你已经注意到伯恩村的一些异常了。</color>
NPC-Griffin(0)<Speaker>指挥官</Speaker><通讯框>||:……玛赫莲被村民们用一种怪异的方式崇拜着。+他们的那种奇异的宗教感，毫无疑问是帕拉蒂斯一贯的风格。+他们的口号也证明了我的猜想……帕拉蒂斯的影响已经开始扩散，甚至根深蒂固了。
NPC-Griffin(0)<Speaker>格里芬</Speaker><通讯框>||:<color=#00CCFF>嗯，还有呢？</color>
NPC-Griffin(0)<Speaker>指挥官</Speaker><通讯框>||:还有就是……玛赫莲，或者说默莉朵，不论她的真实身份如何。+帕拉蒂斯都非常重视她。+在我们带走她的时候，不止是村民，就连帕拉蒂斯也派出了大量的人员对我们进行堵截。+那绝不是演技，她们对玛赫莲的执着是真实的。
NPC-Griffin(0)<通讯框>;VP1915(0)<Speaker>帕罗莎</Speaker>||:除了玛赫莲的情报，此前的侦察过程中，甚至发现了一名高级涅托的存在。+但是刚才的突围过程中并没有和她正面交锋。
