()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>85</BIN><黑屏2><BGM>m_va_those_who_dwell_in_shadows</BGM>:...The battle ends.
()<Speaker></Speaker>||<震屏>:...Bang! +...Stella leads the Parapluie-controlled Dolls and kicks open the door to the Prime Minister's office.
Stella(2)<Speaker>Stella</Speaker>||:WA2000, keep an eye on the outside.
()<Speaker></Speaker>||:...Stella stalks up and pulls Dorothy out from where she's hiding under the desk.
Dorothy(2)<Speaker>Dorothy</Speaker>||:Uwaaaahhhh—!
Dorothy(2);Stella(2)<Speaker>Stella</Speaker>||:So you were hiding here after all, little Dorothy. +Were you planning to die surrounded by all these mementos of your vanity?
Dorothy(2)<Speaker>Dorothy</Speaker>;Stella(2)||:Uuuu... I surrender, I surrender! +You you you, what do you want? Money? A *Kira* Miki handshake voucher?
Dorothy(2);Stella(2)<Speaker>Stella</Speaker>||:I do want a *Kira* Miki handshake voucher, but I can buy one with money.
Dorothy(2)<Speaker>Dorothy</Speaker>;Stella(2)||:Then...maybe I could try fixing your cat ears?
Dorothy(2);Stella(2)<Speaker>Stella</Speaker><Shake>||:These aren't cat ears! +Dammit, I can't believe we actually elected a Prime Minister who doesn't even know what Cat Boomers are! Do you even care about anything?!
Dorothy(2)<Speaker>Dorothy</Speaker>;Stella(2)||:I...I care about what you're going to do to me now...
Dorothy(2);Stella(2)<Speaker>Stella</Speaker>||:I would very much like to slowly dismantle you and livestream it on Youturbo, but that won't get me the answers I want. +Tell me about the Earth Computer or Alma! Give me an answer to one of them at the very least!
Dorothy(2)<Speaker>Dorothy</Speaker>;Stella(2)||:You won't find out what you want even if you take apart my brain, because I really don't know where they are!
Stella(2)<Speaker>Stella</Speaker>||:Is that so? That's fine too. I expected this.
()<Speaker></Speaker>||:...Stella dumps Dorothy on the ground, and Dorothy pulls herself into a sitting position.
Stella(2)<Speaker>Stella</Speaker>||<BGM>BGM_Empty</BGM>:Then I'll take you apart piece by piece and we'll see if that "Anna" can bear to not tell me.
Dorothy(2)<Speaker>Dorothy</Speaker>;Stella(2)||:...+Why... +Why do you know that name?
Stella(2)<Speaker>Stella</Speaker>||:I looked into many things while I was gone.
()<Speaker></Speaker>||:...Dorothy falls silent for a moment, and then she takes a deep breath.
Dorothy(4)<Speaker>Dorothy</Speaker>;Stella(2)||<BGM>m_va_reminiscence</BGM>:Stella, I really should have finished you off when I learned what you were investigating that day.
Dorothy(4);Stella(2)<Speaker>Stella</Speaker>||:You couldn't have, Dorothy, because you're not a bad person. +I know that "Anna" exists. I also know that she's your big sister. You're not loyal to the Earth Computer, or Griffin City, but to her.
Dorothy(4)<Speaker>Dorothy</Speaker>;Stella(2)||:Well done. So what can you do about it?
Dorothy(4);Stella(2)<Speaker>Stella</Speaker>||:There's no doubt that she was the one who hid the Earth Computer! +I need to find her as soon as possible to recover the Earth Computer and put it back in its original place to prevent Griffin City from being destroyed by the sand rains!
Dorothy(4)<Speaker>Dorothy</Speaker>;Stella(2)||:And so you came looking for me? Stella, you don't understand my sister at all, do you? +She doesn't care about me, so taking me hostage is pointless. +Even if you ripped my tongue out and made sushi out of it before dunking it into wasabi, she would keep that same stiff smile on her face. You wouldn't even be able to get a dimple out of her.
Dorothy(4);Stella(2)<Speaker>Stella</Speaker>||:I've seen your personal ID. She raised you by hand.
Dorothy(4)<Speaker>Dorothy</Speaker>;Stella(2)||:She raised me by hand to be what she needed - a tool.
Dorothy(4);Stella(2)<Speaker>Stella</Speaker>||:Yes, that's right! And everything you've done so far is about as useful as a bottle opener on a beverage can. +Pointlessly pushing the sand into the ocean and having everyone in Griffin City make merry every night. All we're actually doing with our lives is just waiting to die!
Dorothy(2)<Speaker>Dorothy</Speaker>;Stella(2)||<震屏>:That's because there IS nothing else we can do but wait to die! +Stella, my big sister is the most dangerous and the most mysterious person in the world... +There's no way you can find her, and even if you do find her, nobody knows how to deal with her!
