()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>46</BIN><黑屏2><BGM>BGM_Truth</BGM>:In the command center.
AR15Mod(0)<Speaker>ST AR-15</Speaker>||:What is it?
AR15Mod(0);M4A1Mod(0)<Speaker>M4A1</Speaker>||:We just received reports from the other echelons. Our scouts seem to have spotted an unknown unit that emits very strong interference, possibly the signal source that initiated the forced connection.
AR15Mod(0)<Speaker>ST AR-15</Speaker>;M4A1Mod(0)||:Is the boss finally entering the fray?
AR15Mod(0);M4A1Mod(0)<Speaker>M4A1</Speaker>||:But that signal source didn't attack any of our Dolls. It just...left... I'm not sure what the unit wants to achieve.
AR15Mod(0)<Speaker>ST AR-15</Speaker>;M4A1Mod(0)||<黑屏1>0,5</黑屏1>:The interference just now didn't seem to have a specific purpose either and just disappeared all of a sudden... I still find that puzzling.
M4A1Mod(0)<Speaker>M4A1</Speaker>||<BIN>9</BIN><黑屏2>0,5</黑屏2><BGM>BGM_Truth</BGM>:(Signal source? Could that be the "Isomer"?) +(OGAS, you said one of the signal sources has the access clearance for the entire city. Does that unit have authorizations for the quarantine wall?)
M4A1Mod(0)<Speaker>Clear Voice</Speaker>||:<color=#00CCFF>Yes, this signal source has countless direct connections. I believe that one of those are directed to the quarantine wall.</color>+<color=#00CCFF>However, I'm also detecting a lot of surveillance cameras keeping track of this signal source. It seems that the true orchestrator doesn't trust it entirely.</color>
M4A1Mod(0)<Speaker>M4A1</Speaker>||:(She's being monitored? Does that mean we're also under surveillance?!)
M4A1Mod(0)<Speaker>Clear Voice</Speaker>||:<color=#00CCFF>That is correct. Before you arrived, I only sensed a small amount of connection requests, which I assumed were this Isomer's doing.</color>+<color=#00CCFF>Then after the destruction of the power plant, a massive wave of disordered connections emerged, which leads me to believe that the other connections apart from the Isomer have been under some kind of control the entire time.</color>
M4A1Mod(0)<Speaker>M4A1</Speaker>||:(What does that mean?)
M4A1Mod(0)<Speaker>Clear Voice</Speaker>||:<color=#00CCFF>Judging by the data we've acquired so far, these connections are confined within the city, and they are all restraining one another. The moment any individual tries to escape, it is hunted down by Paradeus' autonomous units.</color>+<color=#00CCFF>But since it's obvious that their mutual connection doesn't have much of an effect, and that there seems to be some kind of resonance between you and these connections, it's only natural for them to come after you and try to force a connection with you.</color>
M4A1Mod(0)<Speaker>M4A1</Speaker>||:(I don't understand... What exactly are they?)
M4A1Mod(0)<Speaker>Clear Voice</Speaker>||:<color=#00CCFF>The memories transferred through the previous connection coincide with those in your neural cloud, so I believe they must have something to do with your past.</color>+<color=#00CCFF>Now, are you ready to make contact with them?</color>
M4A1Mod(0)<Speaker>M4A1</Speaker>||:(How can I be sure that you're telling the truth? You keep trying to talk me into connecting with them; what if you take control over my body while my neural cloud is connected to the Isomer?)
M4A1Mod(0)<Speaker>Clear Voice</Speaker>||:<color=#00CCFF>Your body means very little to me. I told you - I'm only interested in learning more about myself.</color>
M4A1Mod(0)<Speaker>M4A1</Speaker>||:(But you have a history of not keeping your word.)
M4A1Mod(0)<Speaker>Clear Voice</Speaker>||:<color=#00CCFF>It was an expedient measure that I had to take.</color>+<color=#00CCFF>If it gives you some peace of mind, I can borrow your creator's trick and leave you a backdoor, so that other Dolls can enter your neural cloud and lead you out of the base layer if you find yourself stuck down there.</color>+<color=#00CCFF>However, I do not recommend doing this. If a Doll ventures too deep into your neural cloud, they will trigger a neural merge, which won't affect you since your neural cloud is so huge, but the Doll could disappear just like that.</color>
M4A1Mod(0)<Speaker>M4A1</Speaker>||:(You mean...our neural clouds could merge together? Why didn't you mention this before?!)
M4A1Mod(0)<Speaker>Clear Voice</Speaker>||:<color=#00CCFF>You never asked. Besides, each Doll body is only supposed to contain a single neural cloud anyway; that's what a neural module is meant for.</color>
M4A1Mod(0)<Speaker>M4A1</Speaker>||:(Tsk... Then how come you've been able to exist within me this whole time?)
()<Speaker>Clear Voice</Speaker>||<黑屏1>0,5</黑屏1>:<color=#00CCFF>My processing speed is just enough to offset your assimilation attempt. This isn't something a regular Doll can do.</color>
AR15Mod(0)<Speaker>ST AR-15</Speaker>||<震屏><BIN>197</BIN><黑屏2>0,5</黑屏2><BGM>BGM_Empty</BGM>:M4...M4!
M4A1Mod(0)<Speaker>M4A1</Speaker>||:What...what is it now?
AR15Mod(0)<Speaker>ST AR-15</Speaker>||:An incoming call from the Commander.
M4A1Mod(0)<Speaker>M4A1</Speaker>||:Oh...right. +Commander, this is M4. Please advise.
M4A1Mod(0)<Speaker>Commander</Speaker>||<BGM>BGM_Wake</BGM>:<color=#00CCFF>M4, we got in touch with Miss Persica. She...wants a word with you.</color>
M4A1Mod(0)<Speaker>M4A1</Speaker>||:Persica?! You've finally been able to re-establish contact?
M4A1Mod(0)<Speaker>Commander</Speaker>||:<color=#00CCFF>She's all yours.</color>
M4A1Mod(0);NPC-Persica(0)<Speaker>Persica</Speaker><通讯框>||:<color=#00CCFF>Ahem...right...uh...</color> +<color=#00CCFF>M4... It's been a while...</color>
M4A1Mod(0)<Speaker>M4A1</Speaker>;NPC-Persica(0)||:Persica! Are you alright? Did anyone give you a hard time?
M4A1Mod(0);NPC-Persica(0)<Speaker>Persica</Speaker><通讯框>||:<color=#00CCFF>Huh...? Oh, I-I'm fine. I was under confinement for a while, but I'm quite safe for the moment.</color>
M4A1Mod(0)<Speaker>M4A1</Speaker>;NPC-Persica(0)||:I'm very glad to hear that...
M4A1Mod(0);NPC-Persica(0)<Speaker>Persica</Speaker><通讯框>||:<color=#00CCFF>I'm the one who's glad.</color> +<color=#00CCFF>I thought...you wouldn't want to talk to me. But you don't seem to resent me...</color> +<color=#00CCFF>Anyway, I'm sure you've already sensed the presence of some strange signal sources in the city. They must've been trying to force a connection with you...</color>
M4A1Mod(0)<Speaker>M4A1</Speaker>;NPC-Persica(0)||:!!! +(When did she notice?)
M4A1Mod(0);NPC-Persica(0)<Speaker>Persica</Speaker><通讯框>||:<color=#00CCFF>These signal sources bother me...</color>
M4A1Mod(0)<Speaker>M4A1</Speaker>;NPC-Persica(0)||:Do you also want me to connect with them?
M4A1Mod(0);NPC-Persica(0)<Speaker>Persica</Speaker><通讯框>||:<color=#00CCFF>"Also?"</color>
M4A1Mod(0)<Speaker>M4A1</Speaker>;NPC-Persica(0)||:No...it's nothing...
M4A1Mod(0);NPC-Persica(0)<Speaker>Persica</Speaker><通讯框>||:<color=#00CCFF>However, the connections are only strong enough for recon purposes at the moment, so we can't be sure what exactly you will find in this network in Tallinn...</color>
M4A1Mod(0)<Speaker>M4A1</Speaker>||:I understand. Even if it's a trap, I should be able to get out. Don't worry, I've done this before. +I was already thinking about doing some reconnaissance, but I haven't made up my mind. If I have the Commander's permission, I'll get started at once.
M4A1Mod(0)<Speaker>Commander</Speaker>||:<color=#00CCFF>We do need more information.</color>
M4A1Mod(0)<Speaker>M4A1</Speaker>||<黑点1>:Order received. We will carry out the mission after some preparation. M4 out.
NPC-Persica(0)<Speaker>Persica</Speaker><通讯框>||<BGM>BGM_Empty</BGM><BIN>202</BIN><黑点2><SE1>AVG_tele_disconnect</SE1>:<color=#00CCFF>...</color> +<color=#00CCFF>Didn't M4...seem a bit odd...?</color>
