()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>202</BIN><黑屏2><BGM>BGM_Room</BGM>:Several minutes ago. +On the train.
NPC-Kalin(0)<Speaker>Kalina</Speaker><通讯框>||<SE1>AVG_tele_connect</SE1>:<color=#00CCFF>Ah, Miss 45. Shouldn't you be in the command center?</color>
NPC-Kalin(0)<通讯框>;UMP45Mod(0)<Speaker>UMP45</Speaker>||:We'll be there in a second. We just need to finish this maintenance. +Once I'm done here, I'll switch the circuit to Repair Bay A23. Your Griffin Dolls could use some extra help there, right?
NPC-Kalin(1)<Speaker>Kalina</Speaker><通讯框>;UMP45Mod(0)||:<color=#00CCFF>Thanks. Sorry for having to borrow your hardware.</color>
NPC-Kalin(0)<通讯框>;UMP45Mod(0)<Speaker>UMP45</Speaker>||:That's okay, we'll be charging for it.
NPC-Kalin(5)<Speaker>Kalina</Speaker><通讯框>;UMP45Mod(0)||:<color=#00CCFF>Ahahaha...</color>
NPC-Kalin(0)<Speaker>Kalina</Speaker><通讯框>;UMP45Mod(0)||:<color=#00CCFF>Right, then can I ask another favor?</color>
NPC-Kalin(0)<通讯框>;UMP45Mod(0)<Speaker>UMP45</Speaker>||:What is it?
NPC-Kalin(0)<Speaker>Kalina</Speaker><通讯框>;UMP45Mod(0)||:<color=#00CCFF>We just received a problematic encrypted file. I'm guessing Ange finally managed to send her information over.</color>
NPC-Kalin(0)<通讯框>;UMP45Mod(0)<Speaker>UMP45</Speaker>||:She finally got in touch? +But why didn't she just call you?
NPC-Kalin(4)<Speaker>Kalina</Speaker><通讯框>;UMP45Mod(0)||:<color=#00CCFF>That's what worries us as well...</color>
NPC-Kalin(4)<通讯框>;UMP45Mod(0)<Speaker>UMP45</Speaker>||:...If she can't talk through a direct transmission, then she could be in danger right now.
NPC-Kalin(4)<Speaker>Kalina</Speaker><通讯框>;UMP45Mod(0)||:<color=#00CCFF>It was already odd enough that she didn't contact us at the agreed time.</color> +<color=#00CCFF>On top of that, the file we received is completely garbled due to some kind of interference...</color>
NPC-Kalin(4)<通讯框>;UMP45Mod(0)<Speaker>UMP45</Speaker>||:So the content is damaged and you want us to recover it?
