()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>9</BIN><黑屏2><黑屏1><BGM>BGM_Wake</BGM>:... +......
()<Speaker></Speaker>||<BIN>159</BIN><黑屏2>:Near the command center.
M4A1Mod(0)<Speaker>M4A1</Speaker>||:...That's the gist of it.
RO635(3)<Speaker>RO635</Speaker>||:So AR-15 knew about this all along?
()<Speaker></Speaker>||:ST AR-15, who's standing on the side, gives a nod.
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:I...I still don't quite understand... So now there are two M4s?
RO635(3)<Speaker>RO635</Speaker>||:No, it's more complicated than that...
RO635(0)<Speaker>RO635</Speaker>||:To put it simply, there's another neural cloud embedded within M4's neural cloud. If that's the case... then it all makes sense now.
RO635(0);M4A1Mod(3)<Speaker>M4A1</Speaker>||:I'm sorry...
RO635(0)<Speaker>RO635</Speaker>;M4A1Mod(3)||:But why didn't you tell us? It would've been better to let us know you had the information and you asked for OGAS's help, don't you think? Why keep everything to yourself?
RO635(0);M4A1Mod(0)<Speaker>M4A1</Speaker>||:Because I thought this could be a threat to you... I have no idea what exactly OGAS is; I don't even know what I am...
RO635(3)<Speaker>RO635</Speaker>;M4A1Mod(0)||:But we were created to protect you. Even if there's a threat, it's up to us to neutralize it...
M4A1Mod(3)<Speaker>M4A1</Speaker>||:But what if I turn into something else?!
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker><Shake>||:I don't really understand what you're talking about, but M4 is M4! What exactly are you worrying about?
UMP45Mod(0)<Speaker>UMP45</Speaker>||:Alright, enough. +416, you should really take a page out of the AR Team's book. Look at that kind of implicit trust they have for each other.
HK416Mod(0)<Speaker>416</Speaker>||:What's that got to do with me?!
AR15Mod(0)<Speaker>ST AR-15</Speaker>||:Things aren't actually as bad as you think, M4. Everyone will accept the truth. +But right now, our priority is to get out of this predicament, and that's something only you can do. I suppose that's what the leader of 404 is getting at?
UMP45Mod(0)<Speaker>UMP45</Speaker>||:So there's still a Doll with some common sense on the AR Team. Since you've been chosen by OGAS, M4, you are responsible for protecting us all against the force behind OGAS.
UMP45Mod(0);M4A1Mod(0)<Speaker>M4A1</Speaker>||:The force behind OGAS...?
UMP45Mod(0)<Speaker>UMP45</Speaker>;M4A1Mod(0)||:You saw that from the memory fragments too, didn't you? The Sangvis Mastermind. That brat also has an OGAS in her neural cloud, and she might've been "assimilated" already. +The Butterfly Incident and the Military's betrayal...you don't believe it's all just a coincidence, do you?
UMP45Mod(0);M4A1Mod(0)<Speaker>M4A1</Speaker>||:...Both Sangvis Ferri and Paradeus give the impression that they're searching for something. +But I have a question - how did you find out about OGAS? Was it from the connection...?
