()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>72</BIN><黑屏2><Night><BGM>BGM_stage5</BGM>:UMP45 stands up. Her surroundings are pitch black, but she can still make out writhing figures from within the fog. +Like undersea monsters crawling out of a black tide, these figures slowly but surely begin moving towards 45's landing site.
UMP45Mod(0)<Speaker>UMP45</Speaker>||:Are these offensive firewalls? If that's all there is to you, you can't do anything to me.
()<Speaker></Speaker>||<SE1>Gunfight</SE1>:UMP45 opens fire at these thoughtforms. The shattered thoughtforms scatter like ashes, but wave after wave of them flood out, nearly drowning her.
UMP45Mod(0)<Speaker>UMP45</Speaker>||:Tsk, as I thought, that couldn't possibly be all... I've got no choice but to escape, huh...
()<Speaker></Speaker>||<SE1>Explode</SE1>:Bangbang! Boom—
()<Speaker></Speaker>||:At that moment, UMP45 has a hard time telling if the explosions are really as loud as they sound to her. +Flames burn a path through the thoughtforms, while the black space seems to eliminate all sound, as though it were a silent, distant sky. +After the light and shadows shrink back, it looks like nothing had ever happened. +UMP45 hurriedly dashes through the scorched path and runs forward.
UMP45Mod(0)<Speaker>UMP45</Speaker>||<黑点1>:Looks like 9 and the others are still thinking of ways to assist me. I need to obtain more data.
()<Speaker></Speaker>||<黑点2>:After running through this unknown space for some time, the scenery around UMP45 begins to change.
UMP45Mod(0)<Speaker>UMP45</Speaker>||:Have I shaken off those offensive firewalls?
AbandonedIsomer(0)<Speaker>???</Speaker>||<BGM>BGM_Empty</BGM><SE1>AVG_Bell</SE1>:Why have you come here?
UMP45Mod(0)<Speaker>UMP45</Speaker>||<白屏1>:Wha...
()<Speaker></Speaker>||<BIN>183</BIN><白屏2><BGM>m_avg_labyrinth</BGM>:The black space seems to have a border to it, and when 45 walks in front of a half-hidden door and pulls it open, the blinding white light makes her squint out of reflex.
UMP45Mod(0)<Speaker>UMP45</Speaker>||:...Tsk!
()<Speaker></Speaker>||<白屏1>:When she manages to make out what she's seeing before her, she freezes for a moment.
