()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>86</BIN><黑屏2><BGM>BGM_Danger</BGM>:...In the streets.
()<Speaker></Speaker>||<SE2>Gunfight</SE2>:RO635 attempts to fire at Nimogen from the side, but her target dodges the attack with ease. +Suddenly extending her tentacles, Nimogen grabs RO635 by the ankles and flings her brutally from the height of two  stories onto the ground. Before RO635 can scramble to her feet, Nimogen is already right before her, resting a foot on her chest and leering at her impishly.
RO635(4)<Speaker>RO635</Speaker>||:...Get your filthy foot off me.
NPC-Nimogen(0)<Speaker>Nimogen</Speaker>||:It wasn't actually all that satisfying, but I suppose you've already done the best you could as a piece of junk. +Heeheehee, so this is all Griffin amounts to!
()<Speaker></Speaker>||<SE1>Explode</SE1>:BOOM!
()<Speaker></Speaker>||:All of a sudden, a grenade explodes right where Nimogen was just a second ago. +RO635 crawls out from within the smokescreen and dashes behind the nearest cover.
RO635(5)<Speaker>RO635</Speaker>||<震屏>:Are you trying to blow me to pieces, SOP-II?!
()<Speaker></Speaker>||:That grenade interrupted Nimogen's attempt on RO635's life just in time. +In the smokescreen, a figure flits behind cover at lightning speed. +With an equally creepy grin, she peers at the black-clad girl just meters away.
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:Heheh, my bad. It wasn't on purpose... +Anyway, I'm here!
()<Speaker></Speaker>||<BGM>BGM_Empty</BGM>:SOP-II flashes a smile at the piece of cover that RO635 is hiding behind and loads her weapon with another grenade.
NPC-Nimogen(0)<Speaker>Nimogen</Speaker>||<BGM>BGM_Battle</BGM>:Oh wow, looks like the real fun has finally got here. Heeheehee, now this is more like it~
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:Hmm? Are all Nytos so snotty these days? Still weak as ever, but your blabbing skills sure have improved~
NPC-Nimogen(0)<Speaker>Nimogen</Speaker>||:I said I'm not Ny⁠—
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:Nyto is Nyto, just as trash is trash. Even if you're something different, as long as you're categorized as trash, I don't care.
NPC-Nimogen(0)<Speaker>Nimogen</Speaker>||:Heehee, now I'm starting to get angry. The last person who riled me up got turned into a bloody sludge. Unfortunately, Dolls can only become a pile of scrap metal.
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:Humph, still spouting rubbish, I see. If you could scare me, my name wouldn't be SOP-II!
NPC-Nimogen(0)<Speaker>Nimogen</Speaker>||:It appears that you still harbor some misconceptions about me. I really must clear them up...before I lop your head off your shoulders, heeheehee~
RO635(4)<Speaker>RO635</Speaker>||:SOP-II...we've got to find a way to get the Chairwoman out of here! We can't afford to waste too much time on her! +The Commander said they're almost done clearing the way to the cathedral!
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:Then we'll just have to make this a draw! Easy-peasy~
NPC-Nimogen(0)<Speaker>Nimogen</Speaker>||:Heeheehee... That's the spirit! I like you~ +Now, show me what you've got!
()<Speaker></Speaker>||<SE2>Gunfight</SE2>:Bang bang! Bang bang bang!
()<Speaker></Speaker>||:The two exchange fire. +SOP-II's firepower isn't strong enough to actually repel the girl in black, but it's enough to slow her down. +Seizing this opportunity, RO635 retreats with the Chairwoman.
RO635(4)<Speaker>RO635</Speaker>||:This is RO635! I have rendezvoused with the rescue team and am now trying to evade enemy pursuit!
NPC-KalinReporter(0)<Speaker>Kalina</Speaker><通讯框>;RO635(4)||:<color=#00CCFF>Received!</color> +<color=#00CCFF>Just head straight to the cathedral! Our assault team has secured the road, but the enemy is relentless in their attacks so we can't hold them off for long!</color>
RO635(4)<Speaker>RO635</Speaker>||:Roger that! We'll be right there!
()<Speaker></Speaker>||<SE1>Explode</SE1>:BOOM!
()<Speaker></Speaker>||:The laughter is even more eerie amidst the sound of artillery. +Defending against Nimogen's onslaught, SOP-II has no wish to linger in battle. She creates traps every now and then to put more distance between Nimogen and herself.
RO635(2)<Speaker>RO635</Speaker>||:Nicely done, SOP-II!
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:Heheh, this is more like it! It's much more interesting than fighting the cannon fodder from before!
NPC-Nimogen(0)<Speaker>Nimogen</Speaker>||:Is that all it takes to impress you?
RO635(5)<Speaker>RO635</Speaker>||:SOP-II, watch out!
()<Speaker></Speaker>||:Nimogen suddenly darts forward and wraps her tentacle around SOP-II's neck. Just as she thinks victory is hers, SOP-II tears off the tentacle and drags Nimogen towards herself, then delivers a massive kick that sends her flying off.
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:Game over~
()<Speaker></Speaker>||:SOP-II launches a grenade in the same direction. It lands on the ground at the same time as Nimogen. With her back to the violent explosion in the distance, SOP-II pulls RO out from behind her cover.
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:Sorry, RO. I didn't obey your order to make it a draw.
RO635(2)<Speaker>RO635</Speaker>||<黑屏1>:You only know how to show off, don't you... Never mind, let's hurry and regroup with the Commander!
()<Speaker></Speaker>||<BIN>136</BIN><黑屏2><BGM>BGM_Empty</BGM>:...Outside the cathedral.
()<Speaker></Speaker>||<BGM>BGM_Sneak</BGM>:Under the Commander's command, the Dolls eliminate the remaining ELIDs around the perimeters and establish a defense line around the cathedral.
NPC-KalinReporter(0)<Speaker>Kalina</Speaker>||:K's intel isn't accurate! He said we should be able to break through in one go! +Can we even last that long under such heavy fire?! +And there are simply way too many ELIDs in the area!
