()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<BIN>9</BIN><黑屏2><BGM>BGM_Room</BGM>:……
NPC-YegorDamage(0)<Speaker>叶戈尔</Speaker>||:安洁逃到哪里了吗？
NPC-YegorDamage(0);NPC-Yegor(3)<Speaker>军方下士</Speaker>||:信号显示，安洁和她的部队躲到了一个位于【黄区】的建筑群，我们的人形已经锁定了她们的坐标。+坦克部队抵达还需要一些时间，但她们的建筑群前方就是我们的一处侦察据点，我们无法通过远程通讯确认这个据点的情况。
NPC-YegorDamage(0)<Speaker>叶戈尔</Speaker>;NPC-Yegor(3)||:别去想没用的事，我们的士兵会尽职尽责，前提是他们还活着……+让追击部队尽快通过目击来确认她们的位置和数目，以及安洁本人，确保她还在里面。
NPC-YegorDamage(0);NPC-Yegor(3)<Speaker>军方下士</Speaker>||:十分钟前我们已经通过信号扫描过了。
NPC-YegorDamage(0)<Speaker>叶戈尔</Speaker>;NPC-Yegor(3)||:信号可以被伪装，这次战斗我确实见识过16LAB的能耐了，而且我确实很久没看到安洁的影像了。
NPC-YegorDamage(0);NPC-Yegor(3)<Speaker>军方下士</Speaker>||:你还在怀疑她们中途分头行动？
NPC-YegorDamage(0)<Speaker>叶戈尔</Speaker>;NPC-Yegor(3)||:我说过，这很有可能，牺牲几十个人偶去换自己的命，任何人类都会觉得划算。
NPC-YegorDamage(0);NPC-Yegor(3)<Speaker>军方下士</Speaker>||:根据分析，她们分开的最佳时机应该就是在刚才那座废弃大楼，但我们之前在那附近进行了信号扫描，并没有在大楼中扫描到人类生命的讯号，也没有任何迹象表明有单位进入过那座大楼。
NPC-YegorDamage(0)<Speaker>叶戈尔</Speaker>||<黑点1>:……真的是这样吗？
()||<黑点2>:……同一时间。
安洁()<Speaker>安洁</Speaker>||<黑屏1>:……
()<Speaker>安洁莉娅</Speaker>||<BIN>46</BIN><睁眼>:AK12……
AK12(2)<Speaker>AK12</Speaker>||:安洁……你终于……
NPC-AngeDamage(2)<Speaker>安洁莉娅</Speaker>;AK12(2)||:很少看到你这个表情……我……是死过一次了吗？
NPC-AngeDamage(2);AK12(2)<Speaker>AK12</Speaker>||:不只一次，而且不只是死，刚才的急救中，你好几次在死亡和变成丧尸之间徘徊。
NPC-AngeDamage(2)<Speaker>安洁莉娅</Speaker>;AK12(2)||:我感觉现在也差不多……+也许现在是回光返照，但我感觉目前可以再撑一会儿。
NPC-AngeDamage(2);AK12(2)<Speaker>AK12</Speaker>||:我们不知道你什么时候昏迷的，但HK416她们已经出发半个小时了。
NPC-AngeDamage(2);AN94(4)<Speaker>AN94</Speaker>||:她们伪造了你的信号，在指挥官带领下正在充当诱饵引开军方，为我们争取时间。
NPC-AngeDamage(2)<Speaker>安洁莉娅</Speaker>;AN94(4)||:指挥官？
NPC-AngeDamage(2);AN94(4)<Speaker>AN94</Speaker>||:救援小队之前留下了通讯设备，我们刚刚把它架好，你现在可以与指挥官联系了。+我们在这儿呆不了太久，军方的部队很快就要跟上了，我们需要你尽快想出对策。
NPC-AngeDamage(1)<Speaker>安洁莉娅</Speaker>;AN94(4)||:我知道，我知道……我该想想办法……+先给我地图……还有水，喂给我，我现在没什么力气……
NPC-AngeDamage(1);AK12(2)<Speaker>AK12</Speaker>||:你之前太硬撑了，安洁看，刚才你的心跳差点停止了。
