()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>9</BIN><黑屏2>:……+……晚些时候，格里芬城。
塞伊()<Speaker>塞伊</Speaker>||:唔……我应该没找错地方……+VA-11……就是这里了，对吧。
()<Speaker></Speaker>||<黑屏1>:……白骑士推开了门。
Jill(0)<Speaker>吉尔</Speaker>||<BIN>186</BIN><黑屏2><BGM>m_va_welcome_to_va11_hall_a</BGM>:尽情享受，此时此刻（Present Day,Present Time）。+南半球好，白骑士小姐。
Sei(5)<Speaker>塞伊</Speaker>;Jill(0)||:啊……你好……+（嗅嗅）这地方的味道闻起来，比杰里科队长描述得还要奇妙……
Sei(5)<Speaker>塞伊</Speaker><Shake>;Jill(0)||:啊抱歉，我不该这么说的。
Sei(5);Jill(0)<Speaker>吉尔</Speaker>||:你只是说了我想说的。+我猜你就是杰里科说的那位搭档吧，她是这里的常客，请随便坐吧。
Sei(5)<Speaker>塞伊</Speaker>;Jill(0)||:嗯，我约了她在这里见面，你就是这里的老板吗？
Sei(5);Jill(0)<Speaker>吉尔</Speaker>||:是的，叫我吉尔（Jill）就好。+很高兴见到你，白骑士小姐，你也是765号闪电战部队的成员吗？
Sei(5)<Speaker>塞伊</Speaker>;Jill(0)||:对，我是杰里科队长的副手，我叫塞伊·P·朝雾（Sei P.Asagiri）。+呃……我该先点些什么，对吗？
Sei(5);Jill(0)<Speaker>吉尔</Speaker>||:请随意，菜单在这里。你希望点些更烈的酒，还是更人形化一点？
Sei(5)<Speaker>塞伊</Speaker>;Jill(0)||:我很少来这种地方，而且等会儿还有任务——+唔……我想要一杯Sugar Rush。+我今晚有任务，请不要加Karmotrine（酒精替代品），可以吗？
Sei(5);Jill(0)<Speaker>吉尔</Speaker>||:没问题，杰里科已经跟我说过了，请稍等片刻。
Sei(5)<Speaker>塞伊</Speaker>;Jill(0)||:我就知道，这就是杰里科队长——不过你是老板，还要亲自调酒？
Sei(5);Jill(0)<Speaker>吉尔</Speaker>||:我还有个叫吉莲（Gillian）的雇员，但今天是参加那场抗议沙雨的游行，你知道，不少人都去了。
Sei(5)<Speaker>塞伊</Speaker>;Jill(0)||:嗯，我刚从那边过来，这次的游行声势确实很浩大。
Sei(5);Jill(0)<Speaker>吉尔</Speaker>||:我可以和你聊这个吗？白骑士在游行里应该站在她们的对立面才对。
Sei(5)<Speaker>塞伊</Speaker>;Jill(0)||:白骑士可不是什么邪恶帝国的爪牙，我们只是拿工资上班的公务员而已。
Sei(5);Jill(0)<Speaker>吉尔</Speaker>||:我能理解，更何况那些游行的平民基本都拿着热兵器。
Sei(5)<Speaker>塞伊</Speaker>;Jill(0)||:没错，尤其她们中的很多甚至都不知道怎么上膛，或者缺少保养随时会走火，比她们本人要危险得多。+还好我们还有女武神部队，负责处理各种急救和消防情况。
Sei(5);Jill(0)<Speaker>吉尔</Speaker>||:那你觉得总理这次会出面吗？
Sei(5)<Speaker>塞伊</Speaker>;Jill(0)||:不知道，总理只负责娱乐活动，她组织起蹦迪舞可会比灾害防治要像样多了。
Sei(5);Jill(0)<Speaker>吉尔</Speaker>||:我都开始怀疑总理是不是真的在全权管理这个城市了……
Sei(5)<Speaker>塞伊</Speaker>;Jill(0)||:你也听到了那些传言，对吗？+他们在说……多萝西·海兹总理只是个傀儡，有人在背后操纵着这个城市。+但是我会想，这个真正的主人为什么在每个月的早饭时间下沙子毁掉这里？
Sei(5);Jill(0)<Speaker>吉尔</Speaker>||:我上个月听素食汉堡店门口的一个流浪汉说，在人类文明的时代，创造世界的神会试探人的。
Sei(5)<Speaker>塞伊</Speaker>;Jill(0)||:但信徒是不能试探自己的神的，我感觉这很不公平。+而且看看身边，我会觉得……就算创造世界又有什么了不起的呢？+我们创造了人形，但现在我们是原住民、是弱势群体，虽然过得不算糟，只是沙子有点让人担心。+总之我无权评论这件事，除了工作和自己身边的人，我不想在意太多。
Sei(5);Jill(0)<Speaker>吉尔</Speaker>||:这样很好，我也只是好奇，毕竟谁都喜欢点阴谋论。+顺便，你可以把头盔摘下来了，戴着这玩意出现在原住民区可不是个受欢迎的行为。
Sei(5)<Speaker>塞伊</Speaker>;Jill(0)||:哦？抱歉。我刚戴上它不久，还没过新鲜劲儿呢。
Jill(0)<Speaker>吉尔</Speaker>||:我能理解，我最喜欢的海报永远是那些当前这个星期挂上去的。+好了，一杯Sugar Rush。
()<Speaker></Speaker>||:……塞伊摘下头盔放在一边。
Sei(0)<Speaker>塞伊</Speaker>||:谢谢……啊，我喜欢这个味道。
Jill(0)<Speaker>吉尔</Speaker>||:我很荣幸，尤其今晚第一位客人还是一位白骑士。+等等……你的脸，我好像在哪里见过……
Sei(0)<Speaker>塞伊</Speaker>;Jill(0)||:诶？是、是吗？
Sei(0);Jill(0)<Speaker>吉尔</Speaker>||:……你是史黛拉·星井的保镖，对吗？我在她的一次街头演说中见过你在旁边。
Sei(0)<Speaker>塞伊</Speaker>;Jill(0)||:呃……那应该已经是两年前的事了，你知道她？
Sei(0);Jill(0)<Speaker>吉尔</Speaker>||:当然了，谁会不认识格里芬城里最有钱的原住民呢？+她的I.O.P财团为这个城市做了很多事，还在两个圣诞节都给小孩子发礼物。+她也来喝过一次酒，不过那是很久以前的事了。+她是个不太能从外表看出来的好人，大家都知道她为这个城市做了什么。
