()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>181</BIN><黑屏2><BGM>BGM_Brain</BGM>:……无名纪念碑。
()<Speaker></Speaker>||:看着被炸毁的隔离墙和净化塔，还有蜂拥而至的感染者，安洁捏紧了拳头。+她感觉到愤怒，但不知道该怎样表达愤怒的情绪。
NPC-AngeStreet(0)<Speaker>安洁</Speaker>||:净化塔被破坏了。+驻守隔离墙上的部队里有叛徒，叛军把隔离墙也一起破坏了。
NPC-AngeStreet(0);NPC-Jason(0)<Speaker>K</Speaker><通讯框>||:<color=#00CCFF>直接说你要说的事情。</color>
NPC-AngeStreet(0)<Speaker>安洁</Speaker>;NPC-Jason(0)||:这些事你早就知道了对吧！之前你不是说安全局会把渗透的敌人铲除掉么！这不是什么都没做到么！
NPC-AngeStreet(0);NPC-Jason(0)<Speaker>K</Speaker><通讯框>||:<color=#00CCFF>即使是安全局，也不能完全洞察到所有的叛徒，有误差是在所难免的。</color>
NPC-AngeStreet(0)<Speaker>安洁</Speaker>;NPC-Jason(0)||:啧……感染生物太多了，我的人手不够，而且风暴也要来了，时间紧迫，我需要你派遣更多的人员在隔离墙附近给我支援。
NPC-AngeStreet(0);NPC-Jason(0)<Speaker>K</Speaker><通讯框>||:<color=#00CCFF>不行。</color>
NPC-AngeStreet(0)<Speaker>安洁</Speaker>;NPC-Jason(0)||:为什么？！+我们不是说好的，如果发生紧急情况你会提供支援！+……只不过是对ELID进行阻击而已，这不算什么不合理的要求吧！
NPC-AngeStreet(0);NPC-Jason(0)<Speaker>K</Speaker><通讯框>||:<color=#00CCFF>特工小组已经几乎全灭了，已经没有任何人手可以派遣了。</color>
NPC-AngeStreet(0)<Speaker>安洁</Speaker>;NPC-Jason(0)||:……全灭……？+怎么会这样？那后备梯队呢？
NPC-AngeStreet(0);NPC-Jason(0)<Speaker>K</Speaker><通讯框>||:<color=#00CCFF>没有后备梯队，这次行动局长就派了这些人过来。</color>
NPC-AngeStreet(0)<Speaker>安洁</Speaker>;NPC-Jason(0)||:…………+这么重要的会议，为何保护任务的重视程度这么低。+我会尽快召回我的小队，往议会厅靠拢。
NPC-AngeStreet(0);NPC-Jason(0)<Speaker>K</Speaker><通讯框>||:<color=#00CCFF>不需要，继续执行你的侦查任务。</color>
NPC-AngeStreet(0)<Speaker>安洁</Speaker>;NPC-Jason(0)||:可是罗申大使他……
NPC-AngeStreet(0);NPC-Jason(0)<Speaker>K</Speaker><通讯框>||:<color=#00CCFF>罗申大使已经死了。</color>
NPC-AngeStreet(0)<Speaker>安洁</Speaker>;NPC-Jason(0)||:…………
NPC-AngeStreet(0);NPC-Jason(0)<Speaker>K</Speaker><通讯框>||:<color=#00CCFF>不要让他们的牺牲白费，继续执行你的任务。</color>
NPC-AngeStreet(0)<Speaker>安洁</Speaker>;NPC-Jason(0)||:牺牲白费……+我突然想到了一种可怕的可能性……你不想听听我的怀疑么？
NPC-AngeStreet(0);NPC-Jason(0)<Speaker>K</Speaker><通讯框>||:<color=#00CCFF>在这几秒里瞬间产生的怀疑吗？</color>+<color=#00CCFF>我想我没有必要听，更没有必要向你解释些什么——</color>
NPC-AngeStreet(0)<Speaker>安洁</Speaker>;NPC-Jason(0)||:我从你的声音里听不到一丝震惊。+就算你的心理素质再好，面对这样的局面也不会没有丝毫的动摇……+所以说我怀疑这一切……
NPC-AngeStreet(0);NPC-Jason(0)<Speaker>K</Speaker><通讯框>||:<color=#00CCFF>……</color>+<color=#00CCFF>你想太多了，作为安全局的特工，好好执行任务，就是你唯一的价值。</color>
NPC-AngeStreet(0)<Speaker>安洁</Speaker>;NPC-Jason(0)||:哼，我还以为自己已经叛变了。
NPC-AngeStreet(0);NPC-Jason(0)<Speaker>K</Speaker><通讯框>||:<color=#00CCFF>所以你才需要我。</color>
NPC-AngeStreet(0)<Speaker>安洁</Speaker>;NPC-Jason(0)||:我真的需要你么？
NPC-AngeStreet(0);NPC-Jason(0)<Speaker>K</Speaker><通讯框>||:<color=#00CCFF>就因为你做过些出格的事，就觉得自己很了不起了么？</color>+<color=#00CCFF>你当然需要我，如果你还想完成你的目标的话。</color>
NPC-AngeStreet(0)<Speaker>安洁</Speaker>;NPC-Jason(0)||:…………
NPC-AngeStreet(0);NPC-Jason(0)<Speaker>K</Speaker><通讯框>||:<color=#00CCFF>我不想管你曾经做过什么，或者，你曾经是谁，那些东西对我来说没有任何意义。</color>+<color=#00CCFF>现在只有我可以判断你是否忠诚，也只有我可以真正保护你。</color>+<color=#00CCFF>我希望你可以记住这一点，然后不要再说多余的话。继续执行任务吧。</color>
NPC-AngeStreet(0)<Speaker>安洁</Speaker>||:……
()<Speaker></Speaker>||<黑屏1>:安洁挂掉通讯，沉默地看着山下。
