()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>72</BIN><黑屏2><Night><BGM>BGM_stage5</BGM>:UMP45站起身来，周围漆黑一片，但她仍能从迷雾中分辨出蠢蠢欲动的身影。+像是从黑蓝色潮水中走出的海底异客，那些身影缓慢但是确凿地在向着45坠落的地点移动。
UMP45Mod(0)<Speaker>UMP45</Speaker>||:攻性防壁么？只有这种程度的话可没法拿我怎么样。
()<Speaker></Speaker>||<SE1>Gunfight</SE1>:UMP45对着那些记忆体开枪，破碎的记忆体像是灰烬一样散开，但是大量的记忆体一波波地涌出，几乎要将45淹没在空间中。
UMP45Mod(0)<Speaker>UMP45</Speaker>||:啧，果然不可能只有这种程度而已……只能抽身了么……
()<Speaker></Speaker>||<SE1>Explode</SE1>:砰砰！轰——
()<Speaker></Speaker>||:UMP45在那个当下甚至有些难以确认，爆炸声是不是真如她以为自己听到的那般响亮震撼。+火光在记忆体之间烧出了一条道路，黑色的空间如同寂静的遥远星空一样，好像什么声音都会被抹去。+光影褪去之后，看起来像是什么事都没发生过。+UMP45快速穿过那条被烧出来的道路，奔向前方。
UMP45Mod(0)<Speaker>UMP45</Speaker>||<黑点1>:看来9她们还在想办法支援我，我得获取更多信息才行。
()<Speaker></Speaker>||<黑点2>:在这个未知的空间里狂奔了不知多久，UMP45身遭的景象慢慢有了变化。
UMP45Mod(0)<Speaker>UMP45</Speaker>||:摆脱掉那些攻性防壁了么？
AbandonedIsomer(0)<Speaker>？？？</Speaker>||<BGM>BGM_Empty</BGM><SE1>AVG_Bell</SE1>:为什么来这里？
UMP45Mod(0)<Speaker>UMP45</Speaker>||<白屏1>:什……
()<Speaker></Speaker>||<BIN>183</BIN><白屏2><BGM>m_avg_labyrinth</BGM>:黑暗的空间似乎也有边界，当45走到一扇半掩的门前，拉开门之后，炫目的白光使UMP45不由自主地眯了一下眼睛。
UMP45Mod(0)<Speaker>UMP45</Speaker>||:……啧！
()<Speaker></Speaker>||<白屏1>:当看清面前的景象时，UMP45有些发愣。
AbandonedIsomer(0)<Speaker></Speaker>||<BIN>72</BIN><白屏2>:和在二级平层里见过的一样的空间里，站满了无数个面容与M4极其相似的少女。+无数双空洞的眼睛直勾勾地盯着45。
()<Speaker></Speaker>||:45条件反射般地向后踏了一步，但是先前的那道门却已经消失不见了。
UMP45Mod(0)<Speaker>UMP45</Speaker>||:总算是见到了些像她的东西……
AbandonedIsomer(0)<Speaker></Speaker>||:状似M4的少女像之前潮水般的记忆体一样涌向UMP45，站在最前方的一位少女径直走到她面前。
AbandonedIsomer(0)<Speaker>？？？</Speaker>||:为什么，在我们之中。+这里，不是你能来的地方。
()<Speaker></Speaker>||:UMP45耸了耸肩，手指却是将枪握得更紧。
UMP45Mod(0)<Speaker>UMP45</Speaker>||<BGM>m_avg_tension</BGM>:我能不能来，也不是你说了算。
AbandonedIsomer(0)<Speaker>？？？</Speaker>||:你，没有资格，留在这里。+滚出去。
()<Speaker></Speaker>||:少女话音未落，UMP45正想抬枪之时却被一股巨大的冲击震飞。+之前围着她的那群少女，也开始向UMP45发动攻击。
