()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>202</BIN><黑屏2><SE1>Battlefield</SE1>:列车指挥室内。
指挥官()<Speaker>指挥官</Speaker>||<BGM>BGM_War</BGM>:丹德莱，情况如何？
NytoIsomer(3)<Speaker>丹德莱</Speaker>||:按照计划干扰了军方的扫描波段，敌方没有发现我方的埋伏阵地。+现已经夺取了部分军方的自律单位，但是对方已经做了信号隔绝，可以夺取用作行动的单位并不多。
NytoIsomer(3)<Speaker>指挥官</Speaker>||:只是这样吗。
NytoIsomer(3)<Speaker>丹德莱</Speaker>||:稍等……军方正在对抗我们的入侵，并且在试图干扰我们通讯，通讯恢复需要一段时间。+从通讯最后获得的信息，B小组从后方攻击了军方的步兵，已经将敌人第一波攻势击退。+我方减员60%，还能够继续支撑防线。
NytoIsomer(3)<Speaker>指挥官</Speaker>||:看来是好消息。+格琳娜，北线的情况如何？
NPC-Kalin(4)<Speaker>格琳娜</Speaker>;NytoIsomer(3)||:我这边通讯也被干扰了。+3分钟前北线梯队正在和敌方单位交火，梯队队长回报我们的损失并不大。
NPC-Kalin(4)<Speaker>指挥官</Speaker>;NytoIsomer(3)||:对方没有直接突击？+是在忌惮什么……是在害怕基地中的岸防炮吗。
NPC-Kalin(4)<Speaker>格琳娜</Speaker>;NytoIsomer(3)||:不知道M4她们有没有赶到那里……
NPC-Kalin(4)<Speaker></Speaker>;NytoIsomer(3)||<SE1>Gunfight</SE1>:远处不断传来枪声和爆炸声，窗框在微微震动着。
NPC-Kalin(4)<Speaker>指挥官</Speaker>;NytoIsomer(3)||<SE1>Explode</SE1>:声音不太对劲，为什么炮弹在北线防线的外侧……+丹德莱，还不能恢复通讯吗？
NPC-Kalin(4);NytoIsomer(3)<Speaker>丹德莱</Speaker>||:军方的干扰非常严重，我正在尽可能维持齐纳网络的连接。
NPC-Kalin(4)<Speaker>指挥官</Speaker>||:格琳娜，把望远镜给我。
()<Speaker></Speaker>||:从望远镜中看出去，远处格里芬的人形梯队在空地上拼命躲避着横飞的炮弹，不少人形试图跑回防线，但很快就被炮火吞没。
()<Speaker>指挥官</Speaker>||<震屏><黑点1>:该死的军方！
()<Speaker></Speaker>||<BIN>99</BIN><黑点2><BGM>BGM_Empty</BGM>:另一边。
NPC-Soldier(0)<Speaker>军方军官</Speaker><通讯框>||<BGM>BGM_Frontline</BGM>:<color=#00CCFF>和您说的一样，被干扰后的人形很简单就被诱引出来了。</color>
NPC-Yegor(4)<Speaker>叶戈尔</Speaker>||:哼，民用的人形就不过如此而已。+继续干扰他们的网络，没有人类指挥的人形就和废物没什么区别。+装甲部队准备完毕了么？
NPC-Soldier(0)<Speaker>军方军官</Speaker><通讯框>||:<color=#00CCFF>这里是赤铁矿，呼叫锆石，准备如何，可否出动，完毕。</color>
NPC-Soldier(0)<通讯框>;NPC-Soldier(0)<Speaker>装甲部队军官</Speaker><通讯框>||:<color=#00CCFF>锆石收到，随时可以突击，完毕。</color>
NPC-Yegor(4)<Speaker>叶戈尔</Speaker>;NPC-Soldier(0)<通讯框>||:<color=#00CCFF>嗯，让他们出发。</color>
NPC-Yegor(4)<Speaker>叶戈尔</Speaker>||:突破格里芬的防线，抽调一只部队配合石英，优先把海防平台控制住，然后回过头来把这些废物歼灭殆尽。
NPC-Soldier(0)<Speaker>军方军官</Speaker><通讯框>||:<color=#00CCFF>赤铁矿收到，开始行动，按照B计划抽调一个机组从十二号进攻路线掩护石英，完毕。</color>
NPC-Soldier(0)<Speaker>装甲部队军官</Speaker><通讯框>||:<color=#00CCFF>锆石收到，我们立即出发，完毕。</color>
NPC-Yegor(4)<Speaker>叶戈尔</Speaker>||:再追加最后一轮徐进射击，危险距离，注意我方的位置。
NPC-Soldier(0)<Speaker>军方军官</Speaker><通讯框>||<黑屏1>:<color=#00CCFF>是！</color>
