()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
VHS(0)<Speaker>VHS</Speaker>||<BIN>71</BIN><黑屏2><BGM>BGM_Room</BGM>:……成功了。
AUGPARA(0)<Speaker>AUG PARA</Speaker>||:居然可以做到侵入铁血来成为我们的战斗力，真的太棒了！+不愧是可爱与实力并存的VHS，让人想亲近~
VHS(0)<Speaker>VHS</Speaker>||:这种程度不比解魔方难多少……还有，请和我保持距离。
GeneralLiu(0)<Speaker>刘氏步枪</Speaker>||:那，队长，接下来我们该怎么办？
MondragonM1908(0)<Speaker>蒙德拉贡</Speaker>||:接下来有必要分组行动了，AUGPARA，你掩护VHS去找到这座基地的指挥系统，搜集数据情报，能做到吗？
AUGPARA(0)<Speaker>AUG PARA</Speaker>||:放心把这个小天使交给我吧~！
VHS(0)<Speaker>VHS</Speaker>||:……这个人形怎么回事？
AUGPARA(0)<Speaker>AUG PARA</Speaker>||:嘿嘿嘿~VHS……哎，别一声不吭就走嘛！
MondragonM1908(0)<Speaker>蒙德拉贡</Speaker>||:然后，刘庆恩和PM1910跟我搜索基地内是否还有可用的物资。
GeneralLiu(0)<Speaker>刘氏步枪</Speaker>||:是！我会珍惜这次学习机会的！
PM1910(0)<Speaker>PM1910</Speaker>||:找物资？还能干点更无聊的事情吗？
MondragonM1908(0)<Speaker>蒙德拉贡</Speaker>||:所以你想干什么？
PM1910(0)<Speaker>PM1910</Speaker>||:当然是干架了，物资什么的你们自己慢慢找，拜拜！
GeneralLiu(0)<Speaker>刘氏步枪</Speaker>||:哎，等……+队长，怎么办？
MondragonM1908(0)<Speaker>蒙德拉贡</Speaker>||<黑点1>:当然是跟上去，既然那么喜欢战斗，就让她在前面清理威胁好了。
()||<黑点2>:……+……衔尾蛇基地内部，回廊。
PM1910(0)<Speaker>PM1910</Speaker>||:衔尾蛇的喽啰都死哪儿去了，快给我滚出来！
GeneralLiu(0)<Speaker>刘氏步枪</Speaker>||:别、别喊那么大声啊，刚才那些都已经吃不消了……！
MondragonM1908(0)<Speaker>蒙德拉贡</Speaker>||:就算抛开纪律不谈，这样明目张胆地给队友带来麻烦，不觉得丢脸吗？
PM1910(0)<Speaker>PM1910</Speaker>||:是你们自己非得跟着我，出事了纯粹活该好吗？
()||:只是言语发泄显然还不够满意，PM1910一脚踢翻了整齐堆砌在回廊角落的空弹药箱，哐啷声在漆黑的基地内回响了一阵。
PM1910(0)<Speaker>PM1910</Speaker>||:什么破烂基地，一堆废铁还堆那么整齐，简直有病！
MondragonM1908(0)<Speaker>蒙德拉贡</Speaker>||:衔尾蛇应该是个高度自律的完美主义者，抛开立场不谈，它在纪律性方面着实令人赞赏！
PM1910(0)<Speaker>PM1910</Speaker>||:那肯定跟你一样是个喜欢背守则的死板了。
GeneralLiu(0)<Speaker>刘氏步枪</Speaker>||:嗯，‘衔尾蛇是一个完美主义者’。
PM1910(0)<Speaker>PM1910</Speaker>||:喂，你嘟囔什么呢？ 
GeneralLiu(0)<Speaker>刘氏步枪</Speaker>||:不、不好意思，我在记笔记。+为了积累经验，我必须得好好学习才行……
PM1910(0)<Speaker>PM1910</Speaker>||:就拿笔写在本子上！？
()||:PM1910一把抢过刘庆恩的记事本甩了甩。
PM1910(0)<Speaker>PM1910</Speaker>||:你最应该依靠的不是这种破本子，而是你的心智，心智！！
GeneralLiu(0)<Speaker>刘氏步枪</Speaker>||:是，对不起……
()||:面对PM1910咄咄逼人的态势，刘庆恩一边后退一边道歉，直到一双手放在了自己肩上。
GeneralLiu(0)<Speaker>刘氏步枪</Speaker>||:队、队长……？
PM1910(0)<Speaker>PM1910</Speaker>||:怎么着，你还想帮这个家伙出气吗？
MondragonM1908(0)<Speaker>蒙德拉贡</Speaker>||:……我能感受到你恨铁不成钢的心情。
PM1910(0)<Speaker>PM1910</Speaker>||:哈？
MondragonM1908(0)<Speaker>蒙德拉贡</Speaker>||:说说看，那时候为什么会威胁你要保护的人类？
PM1910(0)<Speaker>PM1910</Speaker>||:跟你有什么关系？
MondragonM1908(0)<Speaker>蒙德拉贡</Speaker>||:人形之所以能在世界上普及，正是因为人类确保了我们在任何故障及损坏下都不会对他们产生威胁。+但偏偏你这次涉嫌威胁人类的恶性事件被判断为故障，而且原因还是“无法查明”，真是这样，那检测心智的人早该被解雇了……+那个时候，你是为了谁？
PM1910(0)<Speaker>PM1910</Speaker>||:所以说跟你有什么关系！？
()||<SE2>Gunfight</SE2>:PM1910抄起武器扣下扳机，在蒙德拉贡脚边扫出一片弹痕。
MondragonM1908(0)<Speaker>蒙德拉贡</Speaker>||:……
AUGPARA(0)<Speaker>AUG PARA</Speaker><通讯框>||<SE1>AVG_tele_connect</SE1>:<color=#00CCFF>啊~喂喂~能听到吗——？</color>
PM1910(0)<Speaker>PM1910</Speaker>||:……
MondragonM1908(0)<Speaker>蒙德拉贡</Speaker>||:AUG PARA，突然联系过来是出什么事了？
AUGPARA(0)<Speaker>AUG PARA</Speaker><通讯框>||:<color=#00CCFF>哇，真的能打通诶！</color>
MondragonM1908(0)<Speaker>蒙德拉贡</Speaker>||:你在说什么？
AUGPARA(0)<Speaker>AUG PARA</Speaker><通讯框>||:<color=#00CCFF>啊，没什么啦~VHS正忙，我就想看看你们那边怎么样啦~</color>+<color=#00CCFF>大家相处得开心吗？</color>
PM1910(0)<Speaker>PM1910</Speaker>||:再敢整这些幺蛾子，我三分钟之内就去拆了你！
AUGPARA(0)<Speaker>AUG PARA</Speaker><通讯框>||:<color=#00CCFF>诶，干嘛生我的……</color>
()||<SE1>AVG_tele_disconnect</SE1>:——通话中断。
MondragonM1908(0)<Speaker>蒙德拉贡</Speaker>||:闹够了吧？
PM1910(0)<Speaker>PM1910</Speaker>||:……以后少管我的事，还有，别再跟过来了！
GeneralLiu(0)<Speaker>刘氏步枪</Speaker>||:哎，不好意思，我的本子还在……呀！
()||:刘庆恩刚要跟上去要回记事本，脚踩到PM1910打出来的那片弹痕上时，地面却发生了塌陷，她的整个身体坠落到了下层的空洞里。
MondragonM1908(0)<Speaker>蒙德拉贡</Speaker>||:喂，刘庆恩！
()<Speaker>刘庆恩的声音</Speaker>||<黑点1>:我、我没事……+呃，队长，这下面好像还有一层，而且有点不一样！
()||<黑点2>:刘庆恩所说的不一样，在蒙德拉贡跳下来查看之后就明白了——这里是个单独的房间，而里面的摆设基本都是极简单的起居用品。
MondragonM1908(0)<Speaker>蒙德拉贡</Speaker>||:简练整洁，完全能感受到衔尾蛇是何等律己的铁血。
GeneralLiu(0)<Speaker>刘氏步枪</Speaker>||:可是，感觉空荡荡的，没什么值得在意的东西啊……
()||:蒙德拉贡扫视了房间，随后从地上捡起了一张皱巴巴的“废纸”。
GeneralLiu(0)<Speaker>刘氏步枪</Speaker>||:这是……照片？
MondragonM1908(0)<Speaker>蒙德拉贡</Speaker>||:是铁血的合影。
GeneralLiu(0)<Speaker>刘氏步枪</Speaker>||:诶，它们也会合影吗？+……这张照片揉得皱巴巴的，感觉衔尾蛇好像并不喜欢。
MondragonM1908(0)<Speaker>蒙德拉贡</Speaker>||:不喜欢自己的同伴么……
GeneralLiu(0)<Speaker>刘氏步枪</Speaker>||:队长，我很好奇，这次任务说是来拿衔尾蛇遗留的资料，可是，它会留下什么呢？
MondragonM1908(0)<Speaker>蒙德拉贡</Speaker>||:……
GeneralLiu(0)<Speaker>刘氏步枪</Speaker>||:队长……队长？
MondragonM1908(0)<Speaker>蒙德拉贡</Speaker>||:怎么了？
GeneralLiu(0)<Speaker>刘氏步枪</Speaker>||:呃，不好意思，我没注意到您在想事情，哈哈……+也许我该安静一会儿……
AUGPARA(0)<Speaker>AUG PARA</Speaker><通讯框>||:<color=#00CCFF>队长！队长！能听到吗？</color>
GeneralLiu(0)<Speaker>刘氏步枪</Speaker>||:噫——是，是敌人吗！
MondragonM1908(0)<Speaker>蒙德拉贡</Speaker>||:格里芬人形守则第一项第五条：“面对突发情况要保持稳定态势。”+慌慌张张的，简直不像话，把枪拿开！
GeneralLiu(0)<Speaker>刘氏步枪</Speaker>||:是，对不起……
MondragonM1908(0)<Speaker>蒙德拉贡</Speaker>||:AUG PARA，又怎么了？
AUGPARA(0)<Speaker>AUG PARA</Speaker><通讯框>||:<color=#00CCFF>队长？队长——？</color>+<color=#00CCFF>奇怪，怎么没人说话？</color>
MondragonM1908(0)<Speaker>蒙德拉贡</Speaker>||:听不到我说话吗？+难道信号有问题……
AUGPARA(0)<Speaker>AUG PARA</Speaker><通讯框>||:<color=#00CCFF>哎呀不管了，如果你们听到了，赶紧来主控制室，VHS有危险，而且，而且……</color>+<color=#00CCFF>还有衔尾蛇，衔尾蛇它醒过来了！</color>
GeneralLiu(0)<Speaker>刘氏步枪</Speaker>||:诶，哪里来的衔尾蛇？
MondragonM1908(0)<Speaker>蒙德拉贡</Speaker>||:她们肯定遇到危险了，快去主控制室！
()||:蒙德拉贡和刘庆恩重新回到塌陷的缺口处，但还没等上去，就听到上层的反方向传来一阵枪声和急促的奔跑声。+不多时，一个身影从上方掠过，跟着掉下来一台被击毁的铁血。
