()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BGM>BGM_Hello</BGM><BIN>82</BIN>:……贝莱格莱德安全屋。
NPC-Maid(0)<Speaker>玛荷洛</Speaker>||:指挥官，还有格琳娜小姐，这边请。 
NPC-Kalin(2)<Speaker>格琳娜</Speaker>||:这里是？
NPC-Jason(0)<Speaker>K</Speaker>||:我其中一个安全屋。+你们在这座城市执行任务的期间，可以将指挥部放在这里。+这里的设备可以保证足够的信号传输，可以让你们的人形在全城范围内都保持与指挥部的连线。
NPC-Kalin(2)<Speaker>格琳娜</Speaker>||:竟……竟然是五零式双向低频MSE系统……而且还是三台！+内环屏蔽器！天哪，每个房间都装了……+那个“K”先生，这些军用级设备真的可以随便用么……
NPC-Jason(0)<Speaker>K</Speaker>||:只要是对任务有帮助。+有什么别的需求就跟玛荷洛说，她会为你们服务。+如果没有别的什么事，下次定期联络时我们再通话。+玛荷洛，剩下的交给你了。
NPC-Maid(0)<Speaker>玛荷洛</Speaker>||:是，主人。
NPC-Kalin(3)<Speaker>格琳娜</Speaker>||:“K”先生虽然对情报很吝啬，在其他方面倒是特别大方呢……
NPC-Kalin(3);NPC-Maid(0)<Speaker>玛荷洛</Speaker>||:格琳娜小姐，有什么我可以帮助您的么？
NPC-Kalin(1)<Speaker>格琳娜</Speaker>;NPC-Maid(0)||:那个，如果可以的话，安洁的事可以跟我说一说么?
NPC-Kalin(1);NPC-Maid(0)<Speaker>玛荷洛</Speaker>||:无可奉告。
NPC-Kalin(3)<Speaker>格琳娜</Speaker>;NPC-Maid(0)||:啊……果然行不通啊……+唉，算了，玛荷洛小姐，先麻烦带我们看看这地方吧。
NPC-Kalin(3);NPC-Maid(0)<Speaker>玛荷洛</Speaker>||<黑屏1>:遵命。
()<Speaker></Speaker>||<黑屏2>:……
NPC-Maid(0)<Speaker>玛荷洛</Speaker>||:弹药储藏室在这个地方。+厕所往前走右转。
NPC-Kalin(3)<Speaker>格琳娜</Speaker>;NPC-Maid(0)||:这边的厕所也太少了……不够给大家用啊。
NPC-Kalin(3);NPC-Maid(0)<Speaker>玛荷洛</Speaker>||:提醒您，人形在基本机能上没有使用厕所的需要。
NPC-Kalin(3)<Speaker>格琳娜</Speaker>;NPC-Maid(0)||:……+……我知道！我说的是我们的后勤人员啦！
NPC-Kalin(3);NPC-Maid(0)<Speaker>玛荷洛</Speaker>||:我不是很建议您让太多人了解这个安全屋的位置，其他的格里芬人员在之前的据点就位就行。
NPC-Kalin(3)<Speaker>格琳娜</Speaker>;NPC-Maid(0)||:唔……好吧……
NPC-Kalin(3);NPC-Maid(0)<Speaker>玛荷洛</Speaker>||:我们还是继续看下个区域吧。+这边的中心房间是MSE系统的中枢区域，这里和这里都做了双重紧急供电措施。线路可以从这边看起，并行接口和传输线路蓝图我已经发送给您了。
NPC-Kalin(0)<Speaker>格琳娜</Speaker>;NPC-Maid(0)||:诶………还可以用这种装法啊……学到了。+我现在可以试试改装这些设备么？
NPC-Kalin(0);NPC-Maid(0)<Speaker>玛荷洛</Speaker>||<黑屏1>:没问题，我可以协助您。
NPC-Kalin(0)<Speaker>格琳娜</Speaker>||<黑屏2><BIN>85</BIN>:嘿咻！这样通用性就强多了！+谢谢啦，玛荷洛小姐，没想到你的数据库里有那么多方案！
NPC-Kalin(0);NPC-Maid(0)<Speaker>玛荷洛</Speaker>||:举手之劳而已。
NPC-Kalin(0)<Speaker>格琳娜</Speaker>;NPC-Maid(0)||:这样就和在基地里的使用配置差不多了，指挥官用起来也应该更顺手一些吧。
NPC-Kalin(0);NPC-Maid(0)<Speaker>玛荷洛</Speaker>||:如果没有别的事，我就进入待机状态了。
NPC-Kalin(2)<Speaker>格琳娜</Speaker>;NPC-Maid(0)||:啊！再等等！我们聊会天吧！
NPC-Kalin(2);NPC-Maid(0)<Speaker>玛荷洛</Speaker>||:聊天？
NPC-Kalin(0)<Speaker>格琳娜</Speaker>;NPC-Maid(0)||:对对！
NPC-Kalin(0);NPC-Maid(0)<Speaker>玛荷洛</Speaker>||:聊什么呢？
NPC-Kalin(3)<Speaker>格琳娜</Speaker>;NPC-Maid(0)||:啊……呃……嗯……
NPC-Kalin(3);NPC-Maid(0)<Speaker>玛荷洛</Speaker>||:如果没有特别要说的话，我就进入待机状态了。
NPC-Kalin(2)<Speaker>格琳娜</Speaker>;NPC-Maid(0)||:等等！+啊对……对了，玛荷洛小姐，“K”先生平常是什么样的人呢？
NPC-Kalin(2);NPC-Maid(0)<Speaker>玛荷洛</Speaker>||:不是很理解您的意思。
NPC-Kalin(3)<Speaker>格琳娜</Speaker>;NPC-Maid(0)||:就是……平时的他是如何的？+比如……平常会有人去拜访他吗？
