()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>259</BIN><黑屏2><BGM>GF_xGS2_27</BGM>:……+花园里弥漫着浅淡的香气。有花的香味，也有茶叶的味道。
指挥官()<Speaker>指挥官</Speaker>||:<color=#A9A9A9>这里就是二级平层吗，看起来比想象中更加真实啊。</color>
NPC-Kalin(2)<Speaker>格琳娜</Speaker><通讯框>||<SE1>AVG_tele_connect</SE1>:<color=#00CCFF>这个女孩似乎是这个空间中存在的心智，从她身上可以感受到很大的计算流量。</color>
NPC-Kalin(2)<Speaker>指挥官</Speaker>||:<color=#00CCFF>所以我们一下就找到罪魁祸首了？</color>
NPC-Kalin(4)<Speaker>格琳娜</Speaker>||:<color=#00CCFF>我原本是想这么说……但是这么可爱的女孩子会是那种做坏事的黑客吗？</color>+<color=#00CCFF>她看起来也并没有要抢夺我们人形心智的动机啊。</color>
NPC-Kalin(4)<Speaker>指挥官</Speaker>||:<color=#00CCFF>不管怎么说，先和她沟通一下吧。</color>+<color=#00CCFF>她说的乔瑟先生，是原本这里的用户？</color>
NPC-Kalin(4)<Speaker>格琳娜</Speaker>||:<color=#00CCFF>可能是的，指挥官看来您得角色扮演一下，先顺着她的话往下说，也许会有新的发现。</color>
()<Speaker>指挥官</Speaker>||<SE1>AVG_tele_disconnect</SE1>:<color=#00CCFF>明白了，我试试看。</color>
Henrietta(1)<Speaker>海莉艾塔</Speaker>||:乔瑟先生，我们到了，请坐在这里吧。+提前准备好点心真是太好了，这样就不会耽误和乔瑟先生的茶会了。
Henrietta(1)<Speaker>指挥官</Speaker>||:谢谢，茶的味道很好。+海莉艾塔……吧，你一直都待在这里吗？
Henrietta(1)<Speaker>海莉艾塔</Speaker>||:嗯，自从您离开后我就一直在等您，我想您回来时我是第一个来迎接的人……+这次的工作看起来很忙啊，请问是去做了什么呢？
Henrietta(1)<Speaker>指挥官</Speaker>||:唔……和平常没有区别。
Henrietta(1)<Speaker>海莉艾塔</Speaker>||:是和一课一起出动的任务吗？
Henrietta(1)<Speaker>指挥官</Speaker>||:一课？+嗯……算是吧。
Henrietta(2)<Speaker>海莉艾塔</Speaker>||:原来如此……果然是保密任务+之前您说，这次任务不能带上义体，所以我猜可能和一课有关。+不过没关系，我们都在等待着你们的归来。
Henrietta(2)<Speaker>指挥官</Speaker>||:“我们”?
()<Speaker></Speaker>||:我环顾四周。这座花园美丽却空旷，远处隐约可以见到一栋建筑物。但无论怎么看，花园里就只有我和海莉艾塔两人。
Henrietta(1)<Speaker>海莉艾塔</Speaker>||:在找崔耶拉她们吗？她们先去玩了。+因为等待的时间有点太久了，所以大家就先去做自己的事情了。
Henrietta(1)<Speaker>指挥官</Speaker>||:崔耶拉又是谁……+算了，先不说这个。+海莉艾塔，你有没有见过陌生人？
Henrietta(1)<Speaker>海莉艾塔</Speaker>||:陌生人吗？这些天见到过很多……+是什么样的陌生人？
()<Speaker>指挥官</Speaker>||:……<c>A.个子高挑，性格开朗的红头发姑娘<c>B.紫色头发绿色衣服，看起来有些阴沉的姑娘<c>C.灰蓝色头发，看起来大大咧咧的姑娘<c>D.有灿烂的金色卷发的姑娘
Henrietta(1)<Speaker>海莉艾塔</Speaker>||<分支>1</分支>:红头发的女性吗？最近有一个特别的义体。个子不高，绑着双马尾，穿着款式很特别的裙子，像是定制礼服。+她现在在安洁莉卡那里呢。
Henrietta(1)<Speaker>海莉艾塔</Speaker>||<分支>2</分支>:紫色头发的女性……确实有这么一位，来的时候看起来很害羞。+她在崔耶拉那里。
Henrietta(1)<Speaker>海莉艾塔</Speaker>||<分支>3</分支>:啊，是那位衣服很讲究的大姐姐吧！像个宪兵一样，威风又亲切……+她在莉可那儿。
Henrietta(1)<Speaker>海莉艾塔</Speaker>||<分支>4</分支>:有这样的头发的女性很多……
Henrietta(1)<Speaker>指挥官</Speaker>||<分支>4</分支>:她的头发特别蓬松，这样散开的。
Henrietta(1)<Speaker>海莉艾塔</Speaker>||<分支>4</分支>:啊，这么一说我的确记得。她骑着南瓜来，像个童话故事里的仙女一样呢。+她在库拉耶丝那里。
Henrietta(3)<Speaker>海莉艾塔</Speaker>||:……难道说她们是敌人吗，或者是五共和国派的间谍？
Henrietta(3)<Speaker>指挥官</Speaker>||:不不，不是敌人，她们是我的伙伴。
()<Speaker></Speaker>||:听到我的话，她一下子抓紧了衣摆。
