()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<speaker></speaker>||<黑屏2><BIN>9</BIN><BGM>10056</BGM>:帕尔迪斯基八公里外的窄口中，弥漫着爆炸的硝烟和炮击的火焰。+大地在震动……+遭到火力覆盖的人形拼命地埋进战壕中躲避弹片……+而已经倒下的人形，因为一轮又一轮的轰击，素体零件被炸得四散飞溅。+风雪交加的爱沙尼亚上空，正昭示着军方的胜利。
()<Speaker>军方士兵</Speaker>||:报告，列车炮一个基数的效力射完毕。
()<speaker></speaker>||:士兵向面前的队长报告完毕后，队长拿起望远镜再次观测炮击点。+几分钟之前，格里芬的侦查小队频频在附近出没，然而在几轮炮击后，视野中很快清净了。
()<Speaker>军方军官</Speaker>||:继续，对方一定在窄口设防，再进行一个基数的徐进齐射。
()<Speaker>军方士兵</Speaker>||:了解。
()<Speaker>军方军官</Speaker>||:呼叫石英，这里是赤铁矿，攻击命令已经下达，敌信号坐标PE-454-321-12，20秒后开始下一轮徐进炮击，15分钟火力覆盖。
()<Speaker>突击队</Speaker>||<黑屏1>:<color=#00CCFF>石英收到，准备行动，完毕。</color>
()<speaker></speaker>||<黑屏2><BIN>99</BIN><BGM>BGM_Empty</BGM>:格里芬战线。
AAT52(0)<Speaker>AAT-52</Speaker>||<BGM>10065</BGM>:炮击还没结束吗？！
MK2(0)<Speaker>司登MK-2</Speaker>||:别现在抬头啊！所以说刚才让你把战壕挖得深一些！
AAT52(0)<Speaker>AAT-52</Speaker>||<黑点1>:让我干这么多体力活，军方还没来我的电池就耗完啦！
()<speaker></speaker>||<黑点2><BIN>99</BIN>:与此同时，分散在另一处的汤姆森正在焦急地寻找失联的队员。
M1928A1(0)<Speaker>汤姆森</Speaker>||:B小组呼叫B各小队成员，侦查小组回复敌方正在朝我们靠近，尽快进入战斗位置执行防御计划。
M1928A1(0)<Speaker>汤姆森</Speaker>||<黑点1>:重复一遍，敌方正在朝我们靠近，尽快进入战斗位置执行防御计划。+可恶，怎么挑这个时候通讯失灵……
()<speaker></speaker>||<黑点2>:AAT-52和司登迷失在战场的另一边。
AAT52(0)<Speaker>AAT-52</Speaker>||:炮弹还在天上飞呢！+我们的队长呢？
MK2(0)<Speaker>司登MK-2</Speaker>;AAT52(0)||:通讯没有反应……
MK2(0);AAT52(0)<Speaker>AAT-52</Speaker>||:只剩我们了么……赶紧连线失去主机的傀儡，这边的防线可不能丢在我们手里！
MK2(0)<Speaker>司登MK-2</Speaker>;AAT52(0)||:嗯……马上就来！
MK2(0);AAT52(0)<Speaker>AAT-52</Speaker>||:快快！跳进来！+果然敌人已经逼近我们了……我们得按照计划让他们从我们头上过去……
MK2(0)<Speaker>司登MK-2</Speaker>;AAT52(0)||:虽然这里已经很隐蔽了……+可是万一被敌人发现……我们连反抗的机会都没有啊……
MK2(0);AAT52(0)<Speaker>AAT-52</Speaker>||<黑屏1>:这是指挥官的计划……一定可以成功的！+等那些混蛋的背后露出来时……我一定要亲手和他们算清队长的帐！
()<Speaker>机动三队队员</Speaker>||<BGM>BGM_Empty</BGM><黑屏2><BIN>9</BIN>:<color=#00CCFF>石英呼叫赤铁矿，已经到达指定位置，目测没有发现敌人，扫描受到严重干扰，是否要继续前进，完毕。</color>
()<Speaker>军方军官</Speaker>||<BGM>10254</BGM>:这里是赤铁矿，敌人可能设置埋伏，谨慎前进，完毕。
()<Speaker>突击队</Speaker>||:<color=#00CCFF>石英收到，已调整部队位置，自律单位进入侦查，随时请求火力，完毕。</color>
()<Speaker>军方军官</Speaker>||:赤铁矿收到，等待火力请求指示，完毕。
()<Speaker>突击队</Speaker>||<黑屏1>:<color=#00CCFF>收到，开始行动。</color>
