()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>159</BIN><黑屏2><BGM>BGM_Truth</BGM>:……街区。
()<Speaker></Speaker>||:格里芬的小组以非常谨慎的队形在街道上移动。+战场上，除了根本无法理解自己悲惨命运的ELID感染者，其他到处都是残缺的躯体。+RO635又解决了一批感染者之后，突然察觉到了一丝异样。
RO635(2)<Speaker>RO635</Speaker>||:<color=#A9A9A9>（识别信号是蓝色的……）</color>+<color=#A9A9A9>（落单的格里芬的人形吗？）</color>
()<Speaker></Speaker>||:RO635示意其他队友先不要出声，紧贴着自己，小心移动到一块废墟旁。+布满弹孔的铁板后面，一个神色惊恐的人形，正捂着自己的胸口颤抖不已。+在她面前的，是一具已经被炸到看不清轮廓的感染者的残骸。
RO635(2)<Speaker>RO635</Speaker>||:你……还好吗？
()<Speaker></Speaker>||:灰色头发的少女没有回答。
RO635(2)<Speaker>RO635</Speaker>||:格里芬的人形？+是失散的监视小组么……这次任务里加入了一些新的同事，你是叫HS2000吧？我看到过你的资料。
HS2000(1)<Speaker></Speaker>||:少女抬起头，脸上充满了恐惧和……歉意。
HS2000(1)<Speaker>HS2000</Speaker>||:对不起……我、我太害怕了……+那个人……那个家伙……
RO635(2)<Speaker>RO635</Speaker>;HS2000(1)||:……你其他的小组成员呢？
RO635(2);HS2000(1)<Speaker>HS2000</Speaker>||:她们为了我……对、对不起……我太害怕了……+我找不到对应这种情况的方案……心智中一片空白……我突然动不了了……
RO635(2)<Speaker>RO635</Speaker>;HS2000(1)||:冷静下来，看着我。
RO635(2);HS2000(1)<Speaker>HS2000</Speaker>||:要是我也能好好战斗的话……我的同伴就不会……+可是……我只是一个医疗人形……
RO635(2)<Speaker>RO635</Speaker>;HS2000(1)||:我的第一个任务，不用看到这么多尸体，我比你幸运多了。+——所以，第一个任务就是上战场抵御ELID的你，比我更加勇敢。
RO635(2);HS2000(1)<Speaker>HS2000</Speaker>||:可是……我……
RO635(2)<Speaker>RO635</Speaker>;HS2000(1)||:你已经在面对不该由你来面对的敌人了，光是这份勇气就值得称赞了。+所以不要责备自己，现在更重要的是能够存活下来。
RO635(2);HS2000(1)<Speaker></Speaker>||:HS2000猛地抬起头，眼神中除了RO635初见她时的慌张之外，多了一些错愕与感激。
RO635(2)<Speaker>RO635</Speaker>;HS2000(1)||:你也不想突然就回到基地中的出厂素体里，然后把之前的一切都忘记对吧？
RO635(2);HS2000(1)<Speaker>HS2000</Speaker>||:我……不想那样……
RO635(2)||:RO635警惕了一下四周，随后拍了拍HS2000的肩。
RO635(2)<Speaker>RO635</Speaker>||:那就想办法不要被击毁吧，先活下来，好吗？+现在你回到我们的主力小队了，我们一起想办法毫发无损地回去吧。
()<Speaker></Speaker>||:HS2000的眼神闪烁了几下，然后冲着RO635点了点头。+她艰难地爬起身来，跑进了格里芬的人形小组中。
()<Speaker></Speaker>||:RO635确认了之后就起身离开了。
RO635(3)<Speaker>RO635</Speaker>||<黑屏1>:如果可以的话，真是不希望派这些孩子面对这么残酷的局面啊。
