()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>157</BIN><黑屏2><BGM>BGM_Room</BGM>:……忤逆小队盲目地逃窜着，发现了一个通讯据点。
NPC-AngeDamage(3)<Speaker>安洁莉娅</Speaker>||:就是这里，咳……快进去！
NPC-AngeDamage(3);AK12(2)<Speaker>AK12</Speaker>||:不行，这里的辐射一点都不轻，我们不能停下来！
NPC-AngeDamage(3)<Speaker>安洁莉娅</Speaker>||<黑屏1>:听我的命令！快点……咳咳！
()<Speaker></Speaker>||<BIN>85</BIN><黑屏2>:……忤逆小队进入了通讯据点。
AK12(2)<Speaker>AK12</Speaker>||:这里辐射指数太高了，而且随时会生成新的感染者，这里绝对不能久留。
NPC-AngeDamage(0)<Speaker>安洁莉娅</Speaker>;AK12(2)||:咳咳……听我的……+现在，打开通讯设备……检查信号！
NPC-AngeDamage(0);AK12(2)<Speaker>AK12</Speaker>||:已经在做了，这里设备还没有完全损坏，正在尝试重启……+这是军方遗留的设备，防火墙已经被我破解了，94你可以尝试进入他们的网络搜集一下情报。
AN94(2)<Speaker>AN94</Speaker>;AK12(2)||:收到，正在扫描……+坏消息，我黑进了通讯设备重新构建地图信息，附近有军方识别信号的单位已经开始行动。+从移动速度和组织程度来看，应该不是感染者。+我猜想，他们正在重新组织剩余的单位，最差的情况是已经发现了我们。
NPC-AngeDamage(0)<Speaker>安洁莉娅</Speaker>;AK12(2)||:让我们祈祷他们还没发现吧，不然我们就死定了……咳咳……+快点，还记得格里芬指挥官的通讯频段吗……尝试进行联络。
NPC-AngeDamage(0);AK12(2)<Speaker>AK12</Speaker>||:你确定？只是在信息黑域中搜集信息还没什么，一旦用军方的基站发起通讯不被他们发现是不可能的，他们一定会包围并歼灭我们。
NPC-AngeDamage(0)<Speaker>安洁莉娅</Speaker>;AK12(2)||:如果想活着从这里出去，这是唯一的机会了……+事到如今除了继续赌也没有别的办法，马上建立主动通讯，如果我们速度够快也许能在军方反应过来前离开！
NPC-AngeDamage(0);AK12(2)<Speaker>AK12</Speaker>||:明白了，正在建立主动通讯通道，还有30秒可以接通。
NPC-AngeDamage(0)<Speaker>安洁莉娅</Speaker>||:趁这个破通讯器还有点电量……帕斯卡，帕斯卡你听得到吗？
NPC-Persica(3)<Speaker>帕斯卡</Speaker><通讯框>||:<color=#00CCFF>有些杂音，不过能听到，安洁你现在情况如何？</color>
NPC-AngeDamage(0)<Speaker>安洁莉娅</Speaker>||:卫星通讯快没电了，我们长话短说。+忤逆找到了我，但我暂时还算安全，我们用军方的基站建立了主动通讯，格里芬的指挥官能不能接收到就看运气了。
AK12(2)<Speaker>AK12</Speaker>||<黑屏1><BGM>BGM_Empty</BGM>:主动通讯开始了，快点，快接通吧……
()<Speaker></Speaker>||<BIN>9</BIN><黑屏2>:……信号中只有杂音。
()<Speaker></Speaker>||:【干扰声】…………+…………
NPC-AngeDamage(0)<Speaker>安洁莉娅</Speaker>||<BGM>BGM_Truth</BGM>:格里芬已经离开了吗……+结果……居然是这样……
NPC-Persica(3)<Speaker>帕斯卡</Speaker><通讯框>||:<color=#00CCFF>安洁……</color>
NPC-AngeDamage(0)<Speaker>安洁莉娅</Speaker>||:哈哈……那就没有办法了，没想到最后是这样的结局……
AK12(2)<Speaker>AK12</Speaker>||:等等！有回音！
NPC-AngeDamage(3)<Speaker>安洁莉娅</Speaker>||:什么！对面是谁？
NPC-Persica(1)<Speaker>帕斯卡</Speaker><通讯框>||:<color=#00CCFF>是指挥官！指挥官，你听得到吗，我是帕斯卡！</color>
NPC-Persica(1)<Speaker>指挥官</Speaker>||:……<c><color=#00CCFF>帕斯卡小姐！你没事吗？</color><c><color=#00CCFF>我听到了一个耳熟的声音？</color><c><color=#00CCFF>帕斯卡……是谁来着？</color>
NPC-Persica(3)<Speaker>帕斯卡</Speaker>||<分支>2</分支>:<color=#00CCFF>是安洁莉娅……</color>+<color=#00CCFF>呃……你应该知道她是谁，接下来让她来和你交谈吧。</color>
NPC-Persica(3)<Speaker>帕斯卡</Speaker>||<分支>1</分支>:<color=#00CCFF>哼哼，不用担心我，关心你们自己吧。</color>+<color=#00CCFF>安洁在这里，她有事要拜托你。</color>
