()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BIN>159</BIN><Night><BGM>BGM_Room</BGM>:給電中枢前。
G11(0)<Speaker>Gr G11</Speaker>||:中にいたから外が暗いことに気付かなかったよ。+じゃあそろそろ寝ていいよね、疲れたし……
HK416Mod(0)<Speaker>416</Speaker>;G11(0)||:爆破作業にも参加してないのに、寝ていいわけがないでしょ。+……G11、その重ったるい頭をどけなさい！
HK416Mod(0);G11(0)<Speaker>Gr G11</Speaker>||:いやだ、416のこの服暖かいんだもん、もうちょっとだけ……+ふぃー。さいこ……いてっ！
HK416Mod(0)<Speaker>416</Speaker>;G11(0)||<震屏>:起きなさい。
HK416Mod(0);G11(2)<Speaker>Gr G11</Speaker>||:手ぇ出すことないじゃん。
UMP9Mod(0)<Speaker>UMP9</Speaker>;G11(2)||:寝すぎて顔がむくんでるよ、G11。//nほら、起きて、これから楽しいことが始まるんだから！
UMP9Mod(0);G11(2)<Speaker>Gr G11</Speaker>||:みんなの楽しいことって絶対疲れるじゃん、あたしはいいよ……
HK416Mod(0)<Speaker>416</Speaker>;G11(2)||:じゃあ一回で動きなさいよ。ほら、まっすぐ立って、寄りかからない。+9、なんのこと言ってるの？
UMP9Mod(0)<Speaker>UMP9</Speaker>;G11(2)||:わたしもよくは知らないよ。+でも、45姉の表情を見るに期待できそうじゃない？+もしかしたらまた追いかけっこかもよ！
HK416Mod(0)<Speaker>416</Speaker>;G11(2)||:じゃあまずはこいつを放り出して、身軽になろうかしら。
HK416Mod(0);G11(3)<Speaker>Gr G11</Speaker><Shake>||:え……えっ？！
UMP9Mod(0)<Speaker>UMP9</Speaker>;G11(3)||:アハハ、G11はいつもこういう時だけ元気になるよね！
UMP45Mod(0)<Speaker>UMP45</Speaker>;G11(3)||:どうだろうね。
UMP45Mod(0);G11(3)<Speaker>Gr G11</Speaker>||:ちょ、ちょっと待って……それはどういう意味？//nゾンビ映画みたいな追いかけっこがあるってこと？それとも……
UMP45Mod(0)<Speaker>UMP45</Speaker>;G11(3)||:フフ。
UMP45Mod(0);G11(3)<Speaker>Gr G11</Speaker>||:……余計怖いよ！416……おいて行かないでよ……+ここ霧が濃いし、あたし、足の力が抜けて歩けないよ……ううっ……
HK416Mod(0)<Speaker>416</Speaker>;G11(3)||:いうほど濃くはないし、//nそれに霧とあんたのコンディションは関係ないでしょ？+芝居を打たないで、足も掴まないで。
HK416Mod(0);G11(2)<Speaker>Gr G11</Speaker>||:ぅぐぐ……
HK416Mod(0)<Speaker>416</Speaker>;G11(2)||<BGM>BGM_Empty</BGM>:いきなりどうしちゃったのよ。+それで、何が起きてるの？
HK416Mod(0);UMP45Mod(0)<Speaker>UMP45</Speaker>||<BGM>m_avg_tension</BGM>:さっきまで晴れていたのに、どうして突然霧が立ってるんだろうね？
HK416Mod(0)<Speaker>416</Speaker>;UMP45Mod(0)||:汚染区域では霧が立つぐらい日常なんじゃないの？
HK416Mod(0);UMP45Mod(0)<Speaker>UMP45</Speaker>||:これだけ濃い霧が突如湧き出すのは、汚染区域にしても変よ。+いや……霧じゃないわ、これはジャミングの一種ね。
HK416Mod(0)<Speaker>416</Speaker>;UMP45Mod(0)||:……ジャミング？+私には本当に存在してるように見えるわよ。手を振り動かしたら靡くし。+それにしても、メンタルアップグレードを施したはずなのに、//n私まで知らないうちに……
HK416Mod(0);G11(0)<Speaker>Gr G11</Speaker>||:霧が濃いよぉ、何も見えないよぉ……//n誰かの話し声みたいなのが聞こえるけど……全然聞き取れないよぉ……
HK416Mod(0)<Speaker>416</Speaker>;G11(0)||:私もなんだか聞こえるわ……まるで私が何者か確かめるような……
HK416Mod(0);UMP45Mod(0)<Speaker>UMP45</Speaker>||:応じないで。これはただのハッキングじゃない、//n権限の極めて高い強制連鎖よ。+都市に突然膨大な量の情報連鎖が発生してるわ……//nでも情報の形式が普通じゃないから、//nほとんどの人形は識別ができないのよ。+ただ連鎖の量が多すぎて、//nツェナープロトコルがその影響で周波数を変えられ、//n結果的に私たちの視覚演算が誤った情報を受け取っている。
