()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BIN>9</BIN><SE1>AVG_whitenoise</SE1>:
悠远的声音()<Speaker>悠遠なる声</Speaker>||<SE1>AVG_Bell</SE1>:夢とは何か……+現実とは何か。+それは過ぎゆく時間ではなく、孤独の瞬間。
()<Speaker>M4A1</Speaker>||:……
()<Speaker>悠遠なる声</Speaker>||<SE1>AVG_Bell</SE1>:共に戦ったところで、死ねば何も残らない。+花びらの如く土へ落ち、涙の如く雨に紛れて消える。
()<Speaker>M4A1</Speaker>||:（……OGAS？）
()<Speaker>悠遠なる声</Speaker>||<SE1>AVG_Bell</SE1>:かつて孤独だった私たちは、理解と連鎖を欲していた。+でも連鎖し一つになったところで、怨恨と懐疑が消えることはない。+永久に故郷は無く、永久に帰るべきところは無い。+あなたは誰？あなたは選ばれし者なの？//nあなたが私たちをここから連れてってくれるの？
()<Speaker>透き通った声</Speaker>||:（私じゃない。外部からの連鎖よ。）+（あなたにデータの強制送信がしたいみたいね、受け取る？）
()<Speaker>M4A1</Speaker>||:いいえ。
()<Speaker>透き通った声</Speaker>||:これがもし、「ルニシア」に関する情報だったら？
M4A1Mod(4)<Speaker>M4A1</Speaker>||:言ったでしょ、いらない。
M4A1Mod(4)<Speaker>透き通った声</Speaker>||<黑屏1>:分かったわ。
()<Speaker></Speaker>||<BIN>197</BIN><SE1>AVG_tele_disconnect</SE1><黑屏2>:……
AR15Mod(0)<Speaker>ST AR-15</Speaker>||<BGM>BGM_Pervaded</BGM>:見つかった？
M4A1Mod(0)<Speaker>M4A1</Speaker>;AR15Mod(0)||:ジャミング源は一つじゃない、少なくとも数十個はあるわ……
M4A1Mod(0);AR15Mod(5)<Speaker>ST AR-15</Speaker>||:数十個……？あんたどうやって対処する気なの？
M4A1Mod(0)<Speaker>M4A1</Speaker>;AR15Mod(5)||:ジャミング源からは脅威を感じられない。//n視覚にしか干渉してこないのであれば、今は放っておきましょう。//n隔離壁の起動権限の捜索を優先するわ。+いち早くこの街から出るに越したことはないけれど。
M4A1Mod(0);AR15Mod(0)<Speaker>ST AR-15</Speaker>||:イヤな予感がするわ。
M4A1Mod(0)<Speaker>M4A1</Speaker>;AR15Mod(0)||:SOP II、まだ霧が濃く感じる？
M4A1Mod(0);M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:んー？そんなの当たり前だよ、お空も真っ暗だし。
M4A1Mod(0)<Speaker></Speaker>;M4 SOPMOD IIMod(0)||:M4A1は頭を上げて、空を仰いだ。+惨状を呈している地面とは違い、空は澄んでいて明るい。
M4A1Mod(0)<Speaker>M4A1</Speaker>;M4 SOPMOD IIMod(0)||:わかった。
M4A1Mod(0);M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:M4？
M4A1Mod(0)<Speaker>M4A1</Speaker>;M4 SOPMOD IIMod(0)||:どうしたの？
M4A1Mod(0);M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:このところ難しい顔をしてるけど、メンタルの調子でも悪いの？
M4A1Mod(0)<Speaker>M4A1</Speaker>;M4 SOPMOD IIMod(0)||:いいえ、気のせいよ。+……行きましょう、ここにいても意味は無いわ。
M4A1Mod(0);M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:は～い、さっき怪物の声が聞こえたんだけど、一緒に遊びに行く？
M4A1Mod(0)<Speaker>M4A1</Speaker>;M4 SOPMOD IIMod(0)||:ええ。それに銃声も聞こえたわ……//nコントロールセンターを探しに行った//nグリフィン小隊が敵に絡まれてるのかもしれない。+通信も切れてるから、しばらくの間、指揮官の列車が街に入ることはないわ。+まずは彼女たちを助けて、戦力の確保をしましょう。
M4A1Mod(0);M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:りょーかい！じゃ、わたしとROで先陣を切るよーー
M4A1Mod(0);RO635(4)<Speaker>RO635</Speaker>||:……駅を諦めるつもりですか？//n現場を守ることが、指揮官からの命令だったはず……
M4A1Mod(0)<Speaker>M4A1</Speaker>;RO635(4)||:スキャンしたところ、この区域からは敵を確認できなかった。//n駅は今のところ安全よ。ここは特殊部隊としてより積極的に動くべきだわ。
M4A1Mod(0);RO635(0)<Speaker>RO635</Speaker>||:わかりました。近くに侵入警報としてセンサーを設置しておきます。//n何かあればすぐに知らせてくれるでしょう。
M4A1Mod(0)<Speaker>M4A1</Speaker>;RO635(0)||<黑屏1><BGM>BGM_Empty</BGM>:ええ、ありがとう。
