()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>86</BIN><黑屏2><BGM>BGM_Battle</BGM>:……5分後。
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:ふー……やっぱ感染者のほうが楽だよ、ただちょっと……キモイってだけで。+でも、後ろがもうダメそう、敵がどんどん近づいて来てるよ……
RO635(4)<Speaker>RO635</Speaker>||:あのネイトみたいなヤツ、あの時倒しといて本当に良かった……
NPC-Nimogen(0)<Speaker>ニモゲン</Speaker>||:ホントに私があんな攻撃で、やられると思ってたの？
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||<震屏>:うわぁ！+びっくりしたぁ！+まだ生きてたの！？あの一撃で粉砕したと思ってたのに！
NPC-Nimogen(0)<Speaker>ニモゲン</Speaker>||<>:今すぐ殺してやりたいところだけど、お父様のために、先にやっておかなきゃならないことがあるの。
()<Speaker></Speaker>||<闪屏><duration>5</duration></闪屏><BIN>9</BIN><黑屏1>:ニモゲンがそう言い終わらないうちに、後方から発射された何かが、車内へと打ち込まれた。煙幕が瞬く間にあたりへと充満しだす。
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||<BIN>86</BIN><黑屏2>:ゴホッ、ゴホゴホッ……妨害型発煙弾だ！RO、車内は―――
RO635(4)<Speaker>RO635</Speaker>||<震屏>:―――！+ウルリッヒ主席！しまった！VIPがいなくなってる！
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:本当にしつこいんだから！
()<Speaker></Speaker>||:黒衣をまとったニモゲンが、道の先に立っている。//nまるで見つけてほしいとでも言うように。+顔には冷ややかで歪な笑顔をたたえ、発煙弾が命中した方向を凝視している。
NPC-Nimogen(0)<Speaker>ニモゲン</Speaker>||:クスクスクス……始めましょう、マーキュラス。//nもう随分と、お父様を待たせてしまったわ。
()<Speaker></Speaker>||:気絶した主席を抱えたニモゲンが、RO一行の視界から消えた。
RO635(5)<Speaker>RO635</Speaker>||<黑屏1>:SOP II、主席を取り戻さなきゃ！+どんな手をつかってでも！早く―――！
()<Speaker></Speaker>||<BIN>9</BIN><黑屏2><BGM>BGM_Empty</BGM>:……同時刻。+保安局局長のオフィスにて。
()<Speaker></Speaker>||<BGM>BGM_Room</BGM>:ジリリリリ―――
()<Speaker></Speaker>||:明るいとは言い難いオフィスの中央に、ゼリンスキーは腰かけていた。//nデスクに置かれた、耳障りな音を発する機械を見据えている。+ゼリンスキーは電話に出るのをためらった。//n眉間の深いシワをどう組み合わせてみても、これがろくでもない電話であろう事実は変わりはなかったからだ。
()<Speaker></Speaker>||:カチャ。
()<Speaker></Speaker>||:あと二秒も待てば、電話は鳴り止むかもしれなかったが、それでもゼリンスキーは受話器を取った。+やがて受話器の向こう側から、またしてもゼリンスキーの忌み嫌う声が聞こえてくる。
