()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>97</BIN><黑屏2><BGM>BGM_Room</BGM>:——德国，不莱梅。
()||:市政府。
()||<SE1>AVG_Door_Hit</SE1>:叩叩。
NPC-Ambassador(0)<Speaker>乌尔利赫</Speaker>||:进来。
NPC-Jason(2)<Speaker>K</Speaker>||:……
NPC-Ambassador(0)<Speaker>乌尔利赫</Speaker>||:欢迎……现在还要叫你K吗？+还是说，施瓦本先生？
NPC-Jason(2)<Speaker>K</Speaker>||:随便怎么叫吧。+您找我来有什么事吗？
NPC-Ambassador(0)<Speaker>乌尔利赫</Speaker>||:问这种问题只会降低我对你的评价，凯恩。+当然，如果你是真的不知道，那就请把门带上。
NPC-Jason(2)<Speaker>K</Speaker>||:还真是尖锐啊，明明我刚回来没多久。
NPC-Ambassador(0)<Speaker>乌尔利赫</Speaker>||:我很高兴能看到你活着回来。+不过，时代的车轮不允许我们喘息。+而且我已经在场面话上浪费了足够多的时间了。
NPC-Jason(2)<Speaker>K</Speaker>||:亲善的外表可是您的工作。+不过，您对安洁所说的也都是场面话吗？
NPC-Ambassador(0)<Speaker>乌尔利赫</Speaker>||:……并不全是。+那些苏联人救过我的命，我发自内心地感激她和她的同伴，我也相信我们有着相同的诉求。+不过阵营的差别注定了我们在台面上无法真正地坦诚相待。
NPC-Jason(2)<Speaker>K</Speaker>||:她一定也是这么想的。+不过盗火派将她派来不是没有原因。+安洁和我们之间一定有可以合作的机会。+她的能力我们都有目共睹，她要解决的问题也是我们想要解决的。
NPC-Jason(2)<Speaker>K</Speaker>||:而且这次她还把之前那两个很好用的人形也带来了。+说不定我能收集到更多资料，上次那只小狐狸明显对我藏了一手。
NPC-Ambassador(0)<Speaker>乌尔利赫</Speaker>||:就她要面对的问题来说，狼群的保护也只是杯水车薪。+安洁莉娅手中掌握着的信息足以引起世界的关注。+不仅是我们，就连“他们”也虎视眈眈。
NPC-Jason(2)<Speaker>K</Speaker>||:百足之虫死而不僵……+这算是他们最后的反扑了吧。
NPC-Ambassador(0)<Speaker>乌尔利赫</Speaker>||:可悲的家伙们。+他们真以为仅凭“遗迹”就能够改变现在的局面了。+莫斯科被逮捕的那些政客的前车之鉴还不足以动摇他们腐朽的脑袋吗？
NPC-Jason(2)<Speaker>K</Speaker>||:愚蠢的人总是会对自己过分自信。+我不会让他们有机会对安洁莉娅下手的。
NPC-Ambassador(0)<Speaker>乌尔利赫</Speaker>||:很好，这也是你应尽的责任。+但不要太轻视对手，至少现在，他们仍有足以一搏的底蕴。+难民区的事情，多少也能窥见他们从中作梗的影子。+……愚蠢的沙文主义。
NPC-Jason(2)<Speaker>K</Speaker>||:这件事我的人已经跟进了很久了。+我们会摸到他们的尾巴的。
NPC-Ambassador(0)<Speaker>乌尔利赫</Speaker>||:仅仅是摸到尾巴是不足够的，K。+我们要把他们连根拔起……当然，这是另外的事项。+我今天找你来，主要要谈论的还是……
NPC-Jason(2)<Speaker>K</Speaker>||:关于安洁所知道的情报？
NPC-Ambassador(0)<Speaker>乌尔利赫</Speaker>||:在威廉的实验室中到底收集到了什么，除了她以外没有人知道。+甚至是在现场的你都没有机会触碰。+盗火派是不会随便把那么重要的东西拱手交给我们的。+有些东西，还是把握在自己的手里更值得放心。
NPC-Jason(2)<Speaker>K</Speaker>||:这点我明白……不过有一点我很好奇。+安洁和那个格里芬的指挥官是站在一根绳上的，相比盗火派，一个民间公司更好对付。+你有想过利用这一点吗？
NPC-Ambassador(0)<Speaker>乌尔利赫</Speaker>||:我不能，凯恩。+这是显而易见的事。+我不是那种忘恩负义的人。+如果我拿格里芬当做谈判的筹码，那么我一定会失去安洁的信任。+从个人而言，我很欣赏安洁莉娅，她和指挥官一样是勇敢正直的人，我乐于跟她做朋友。+只是为了国家利益，我们未必能始终站在一起。+现在关于威廉的信息是安洁莉娅最大的底牌，她不愿轻易松口也是可以预见的事。+幸运的是，我们提前拿下了最好的席位。+保护好她，博取她的信任，其他事都可以慢慢来。
NPC-Jason(2)<Speaker>K</Speaker>||:当然，我明白，不过……+您要说的不止是这些吧。+如果只是这些内容，您完全没有必要找我到这里来谈。
NPC-Ambassador(0)<Speaker>乌尔利赫</Speaker>||:……+……是的，坦白说，你是现在在不莱梅少有的，我能信任的人。+有些私人的事情，我只能跟你说。
NPC-Jason(2)<Speaker>K</Speaker>||:您这么信任我，还真是让人惶恐不安。
NPC-Ambassador(0)<Speaker>乌尔利赫</Speaker>||:作为“主席”，我刚才说的每一句话都发自内心。+我们需要遗迹技术，即便我们不使用，也必须掌握在手中，这全是为了我们的民族。+但是作为“乌尔利赫”……+即便安洁莉娅打定主意，坚持不透露任何情报。+我也不希望她的人身安全受到任何威胁。+有些事情并不是我能百分百做主。+政府内的杂音依然很多，罗克萨特主义的认知需要时间。+你明白我的意思吗？K？
NPC-Jason(2)<Speaker>K</Speaker>||:不择手段的人还是很多吗……
NPC-Ambassador(0)<Speaker>乌尔利赫</Speaker>||:甚至是我的上级。
NPC-Jason(2)<Speaker>K</Speaker>||:这请求还真是够私人的，不过，你明明可以把这件事藏在公事里的。+毕竟不管怎么样，我知道接下来该怎么执行任务了。+只不过……
NPC-Ambassador(0)<Speaker>乌尔利赫</Speaker>||:只不过？
NPC-Jason(2)<Speaker>K</Speaker>||:只不过，没想到你作为一个政治家，却这么诚实。+我就算了，要是和其他人这么说被录下了音。+我想你的仕途就到此为止了吧。
NPC-Ambassador(0)<Speaker>乌尔利赫</Speaker>||:我知道其中的风险。+但我认为，我有必要将我真实的想法告诉你。
NPC-Jason(2)<Speaker>K</Speaker>||:为什么？为什么你会这么关注她？
NPC-Ambassador(0)<Speaker>乌尔利赫</Speaker>||:我们的最终目的是更新世界的锋芒，K。+我常常在回想在贝莱格莱德时的日子。+这个世界需要像安洁莉娅这样的人存在，她代表的并不仅是她自己，而是像她一样的人。+虽然他们是苏联人，但正因为有着像她，像在那里救过我的指挥官这样的人存在，这个世界才有继续前进的推力。+能让人类进步的，只有人类。+在我看来，这些宝贵的精神远比遗迹技术来得更加有价值
NPC-Jason(2)<Speaker>K</Speaker>||:我明白您的意思了。
NPC-Ambassador(0)<Speaker>乌尔利赫</Speaker>||:感谢。
NPC-Jason(2)<Speaker>K</Speaker>||:别客气，坦白讲，这也是我想做的事。+但还有一件事，我得问问您的意见。
NPC-Ambassador(0)<Speaker>乌尔利赫</Speaker>||:“帕拉蒂斯”？
NPC-Jason(2)<Speaker>K</Speaker>||:是的……那也是安洁此次造访的根本目的。
NPC-Ambassador(0)<Speaker>乌尔利赫</Speaker>||:我们对他们所知甚少。+而且现在并没有余力去彻查，只能最低限度地做好防备。
NPC-Jason(2)<Speaker>K</Speaker>||:我们的情报团队认为他们已经渗透进了我们的政府。
NPC-Ambassador(0)<Speaker>乌尔利赫</Speaker>||:如果这是真的，那“那些人”的愚蠢行径反倒有了解释。+毕竟如果不是卧底，很难做出那些行为。+安洁会替我们收拾他们的，你只要打好配合就行。
NPC-Jason(2)<Speaker>K</Speaker>||:好，我会安排的。
NPC-Ambassador(0)<Speaker>乌尔利赫</Speaker>||:行动的现场负责人是谁？
NPC-Jason(2)<Speaker>K</Speaker>||:是“J”。
NPC-Ambassador(0)<Speaker>乌尔利赫</Speaker>||:……
NPC-Jason(2)<Speaker>K</Speaker>||:……别那么看着我。+他是最适合的人选。
NPC-Ambassador(0)<Speaker>乌尔利赫</Speaker>||:……这事先放在一边吧。+你可以先回去了。+记住，不要轻易相信任何人。+就算是你身边的亲信，也可能是“他们”的卧底。
NPC-Jason(2)<Speaker>K</Speaker>||:您安排到安洁身边的那两个人呢？
NPC-Ambassador(0)<Speaker>乌尔利赫</Speaker>||:他们……
()||<SE1>AVG_tele_connect</SE1>:滴——
NPC-Jason(2)<Speaker>K</Speaker>||:啊……抱歉。
NPC-Ambassador(0)<Speaker>乌尔利赫</Speaker>||:没关系，你接吧。
NPC-Jason(2)<Speaker>K</Speaker>||:是。+……+……什么？+……+等一下，别挂，给我说清楚——！
()||<SE1>AVG_tele_disconnect</SE1>:滴。
NPC-Ambassador(0)<Speaker>乌尔利赫</Speaker>||:J？
NPC-Jason(2)<Speaker>K</Speaker>||:……抱歉，女士，我得马上离开了。
NPC-Jason(2)<Speaker>K</Speaker>||:安洁莉娅被袭击了。
NPC-Ambassador(0)<Speaker>乌尔利赫</Speaker>||:……+去吧。+确保她的安全！
NPC-Jason(2)<Speaker>K</Speaker>||<黑屏1>:明白！
