()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BGM>BGM_Room</BGM>:どれだけの分かれ道を通り過ぎただろうか、//nやがて二人の人形は通路を照らす光を目にした。
AN94(0)<Speaker>AN-94</Speaker>||:音声を確認……さっきの二人に間違いない。+AR-15、追いついた！
AN94(0);AR15Mod(0)<Speaker>AR-15</Speaker>||<黑屏1>:了解、近づくわよ。//n……照明に捕まらないように気をつけて。
()||<黑点2><BIN>167</BIN>:狭い石門を通り抜けると、開かつとした空間が現れる。//n二人はとっさに物かげへと身を隠し、周囲をくまなく観察し始めた。+これまでの古めかしい通路とは対照的に、//n目の前に広がるのは、現代技術の施された軍事施設だった。
AR15Mod(5)<Speaker>AR-15</Speaker>||:……補給庫かしら？//n文化遺産の下に基地を建てるだなんて、よく思いついたものだわ。
AN94(3)<Speaker>AN-94</Speaker>;AR15Mod(5)||:どんなに苛烈な戦いでも、古の遺物には慈悲をかけるもの。//n何かを隠すのに、これ以上適した場所は無い。
AN94(3);AR15Mod(5)<Speaker>AR-15</Speaker>||:「ノード」が永久型核シェルターにね……//nたいへん豪勢でいらっしゃいますこと。
AN94(0)<Speaker>AN-94</Speaker>||<黑点1><BGM>BGM_Empty</BGM>:しっ……また会話をしている。
NPC-Mercurows(0)<Speaker>マーキュラス</Speaker>||<BIN>34</BIN><黑点2><BGM>BGM_Brain</BGM>:やっと着きましたの？//nもうくたびれてしまいましたわ。+でも、どうしてわざわざ遠回りを？+直接ここへ通じる道もありましたのに。
NPC-Mercurows(0)<Speaker>士官</Speaker>||:念のため、番号のない道を選んだからです。+この最も古いルートなら、記録が残る心配はありませんからね。
NPC-Mercurows(0)<Speaker>マーキュラス</Speaker>||:あら、そう。//nなんというお心遣いなのでしょう。+本当にお疲れさまでしたわ、軍人さん。
NPC-Mercurows(0)<Speaker>士官</Speaker>||:とんでもないです。//nこれで、バラクーダノードの保管場所へとお連れしたことになりますね。+あなたが滞在できるのは10分程です。//n次の見回りが来るまでに、ここを立ち去らなければ。
NPC-Mercurows(0)<Speaker>マーキュラス</Speaker>||:ええ、ええ、承知していますわ。+では、今から扉を開けてもらえるかしら？+この先にあるのが本当にバラクーダノードかどうか、//nこの眼で確かめておかなくてはなりませんの。
NPC-Mercurows(0)<Speaker>士官</Speaker>||:けして嘘などつきませんよ、//nこの先は確かにバラクーダノード基地へと続いています。+しかし、我々には扉を開くすべがない。//nここはもともと旧ソ連陸軍の所有物で、ベルグラード当局ですら、この扉を開く権限は持ち合わせていませんよ。
NPC-Mercurows(0)<Speaker>マーキュラス</Speaker>||:ここまで来て、中は見せられないと？
NPC-Mercurows(0)<Speaker>士官</Speaker>||<BGM>BGM_Empty</BGM>:残念ですが、そうなります。+我々は誠意を見せたまでです、あなた方のようにね。
NPC-Mercurows(0)<Speaker>マーキュラス</Speaker>||<黑屏1><BGM>BGM_Boss</BGM>:かまいませんわ、その気持ちはお察しします。+「君自身の意味　君自身についての意見　君自身が真に驚く発見　それらを差し出そうか。」+あなた方の誠意なら、すでに余すところなく伝わっていますわ！
