()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>202</BIN><黑屏2><BGM>BGM_Room</BGM>:……404小队整备室。
UMP45Mod(0)<Speaker>UMP45</Speaker>||:检查装备，带好弹药，准备出发。
HK416Mod(0)<Speaker>HK416</Speaker>||:怎么了，感觉你心事重重的，不像以前胸有成竹的样子啊。
UMP9Mod(0)<Speaker>UMP9</Speaker>||:那么多人形的安危都攥在我们的手里，就算是45姐也会紧张起来吧……
HK416Mod(0)<Speaker>HK416</Speaker>||:人形还会紧张？
UMP9Mod(0)<Speaker>UMP9</Speaker>||:你看G11不就紧张得都快站不住了？
G11(0)<Speaker>G11</Speaker>||:我、我……我能不能不去啊……+听着就感觉……是去送死啊。
HK416Mod(0)<Speaker>HK416</Speaker>||:送死你也得跟着一起去，反正要是没了我们你靠自己也活不下来。
G11(0)<Speaker>G11</Speaker>||:不行我就加入格里芬好了，只要有个角落让我睡觉就行……
HK416Mod(0)<Speaker>HK416</Speaker>||:想得美！快给我起来！
UMP9Mod(0)<Speaker>UMP9</Speaker>||:不过45姐，真的不要紧吗……？感觉你和平时比不太一样。
HK416Mod(0)<Speaker>HK416</Speaker>||:一定是刚才从M4还是丹德莱的心智中看到了什么不该看的东西。+喂，45，我刚才已经提醒过你了。+就算你想完成什么目的，也先看看你周围的伙伴，你的心智可不是像G11一样只有那么点容量才对。
UMP45Mod(0)<Speaker>UMP45</Speaker>||:哼，轮不到你教训我。+在说这些废话前，作战路线和地图都同步完毕了吗？
UMP9Mod(0)<Speaker>UMP9</Speaker>||:都OK啦45姐！+我们笔直开车到隔离墙下方的通风入口，然后从管道进入沿着内侧靠近刚才“忤逆”小队发送的最终坐标。+如果那边真的有友军的话，接上她们然后进入隔离墙大门的控制室，使用她们所说的启动权限就可以打开大门让指挥官她们进来啦。
HK416Mod(0)<Speaker>HK416</Speaker>||:听起来真是易如反掌。
UMP45Mod(0)<Speaker>UMP45</Speaker>||:前提是没有敌人的话。+如果那个信号是个陷阱，那我们有一万种可能性被打成筛子。+如果是铁血这种老朋友倒还好，如果被帕拉蒂斯埋伏就直接考虑遗言吧。
G11(0)<Speaker>G11</Speaker>||:呜诶诶，那我们能不能商量下，一会我在车上等，你们确定没问题我再上去？
HK416Mod(0)<Speaker>HK416</Speaker>||:你再废话就把你绑在枪上当盾牌！+好了，就算担心这些也没用，我们得赶在指挥官她们被炮弹淹没前把大门的问题解决了。+剩下就指望那支AR小队能和我们一样靠谱吧。
UMP9Mod(0)<Speaker>UMP9</Speaker>||:她们那边对岸防炮的争夺一定会很激烈……真的没问题？
UMP45Mod(0)<Speaker>UMP45</Speaker>||<黑屏1>:不管有没有问题都不是我们该考虑的了，准备完毕的话所有人出发！
