()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>182</BIN><黑屏2><BGM>BGM_Sneak</BGM>:……30分後。+議事堂周辺にて。
RO635(4)<Speaker>RO635</Speaker>||:このままじゃ……街が奪われてしまう！
()<Speaker></Speaker>||:感染者があちこちから街の中心部へと集まっている。//n議事堂の外壁に到達したRO635と指揮官の小隊は、//n今まさに、感染者の群れによって包囲されようとしていた。
RO635(4)<Speaker>RO635</Speaker>||:指揮官、これじゃちっとも片づきません……！+ここもすぐに感染生物に占拠されてしまいます、はやく教会へと撤退しないと！
()<Speaker></Speaker>||:ピッ―――+通信機から再びＫの声が響く。
NPC-Jason(0)<Speaker>K</Speaker><通讯框>||:<color=#00CCFF>グリフィンの実力は、そんなものなのか？</color>
RO635(4)<Speaker>RO635</Speaker>;NPC-Jason(0)||:あぁもう、この人、通信機越しに文句ばかり言って！
NPC-Jason(0)<Speaker>K</Speaker><通讯框>||:<color=#00CCFF>お前たちの存在など取るに足らない。だがVIPにもしものことがあれば、グリフィンの存在そのものが消えてなくなるだろう。</color>
NPC-Jason(0)<Speaker>指揮官</Speaker>||:チッ、こちらはまださっきの30ｍｍ砲弾の射程範囲内なんだ、//n建物を離れれば、また狙われる！
NPC-Jason(0)<Speaker>K</Speaker><通讯框>||:<color=#00CCFF>砲撃陣地は潰滅した。</color>
NPC-Jason(0)<Speaker>指揮官</Speaker>||:エージェント小隊が？
NPC-Jason(0)<Speaker>K</Speaker><通讯框>||:<color=#00CCFF>ああ、彼らの命と引き換えにな。絶好のチャンスを無駄にするな。</color>
()<Speaker>指揮官</Speaker>||:……ありがたいよ。//nRO、全小隊にVIPを護衛しつつ移動を始めるよう伝えて！
RO635(4)<Speaker>RO635</Speaker>||:徒歩でですか……！？でも、こんな状況じゃ……
RO635(4)<Speaker>指揮官</Speaker>||:ここにいても死ぬだけだよ、早く！
RO635(4)<Speaker>RO635</Speaker>||:了解！SOP II、他の小隊を両側に待機させて、すぐに行動開始よ！
NPC-KalinReporter(0)<Speaker>カリーナ</Speaker>||:指揮官さま！来てください！
NPC-KalinReporter(0)<Speaker>指揮官</Speaker>||:どうしたの？
NPC-KalinReporter(0)<Speaker>カリーナ</Speaker>||:ウルリッヒ主席が目を醒ましました……今の状況をどう説明したら……
()<Speaker>指揮官</Speaker>||:大丈夫、任せて。+ウルリッヒさん、私の声が聞こえますか？
NPC-Ambassador(0)<Speaker>ウルリッヒ主席</Speaker>||:うぅ……いたっ……どうなっているの？
