()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BGM>BGM_Hello</BGM><BIN>82</BIN>:……ベルグラード、セーフハウス。
NPC-Maid(0)<Speaker>マホロ</Speaker>||:指揮官様、カリーナ様、どうぞこちらへ。
NPC-Kalin(2)<Speaker>カリーナ</Speaker>||:ここは？
NPC-Jason(0)<Speaker>K</Speaker>||:オレのセーフハウスの一つだ。+任務の間、グリフィンの司令部として使ってくれてかまわない。+通信設備は全て最先端のものを使用している。//n街の範囲内であれば、全ての人形との通信を維持することが可能だ。
NPC-Kalin(2)<Speaker>カリーナ</Speaker>||:こ……これは、伍零式双方向性低周波MSEシステム……しかも三台も！+あっ、インナーリングシールドまで！//n嘘でしょ……すべての部屋に設置されてるなんて……+あ、あの……「K」さん？//n軍用レベルの設備を勝手に使って良いものなんでしょうか……
NPC-Jason(0)<Speaker>K</Speaker>||:任務の役に立つならな。+何か必要なものがあれば、そこのマホロに言ってくれ、彼女が手配する。+特に問題なければ、次の定時連絡で会おう。+マホロ、あとは頼んだぞ。
NPC-Maid(0)<Speaker>マホロ</Speaker>||:はい、ご主人様。
NPC-Kalin(3)<Speaker>カリーナ</Speaker>||:「K」さんて情報には厳しいわりに、//nその他に関しては、意外と太っ腹なんですね……
NPC-Kalin(3);NPC-Maid(0)<Speaker>マホロ</Speaker>||:カリーナ様、何かお手伝いできることはございますか？
NPC-Kalin(1)<Speaker>カリーナ</Speaker>;NPC-Maid(0)||:えーっと、ちなみになんですが……//nアンジェさんのことを聞かせてもらえたりします？
NPC-Kalin(1);NPC-Maid(0)<Speaker>マホロ</Speaker>||:禁則事項です。
NPC-Kalin(3)<Speaker>カリーナ</Speaker>;NPC-Maid(0)||:あ……やっぱりダメか……+仕方ない……//nマホロさん、ハウス内を案内してくれますか？
NPC-Kalin(3);NPC-Maid(0)<Speaker>マホロ</Speaker>||<黑屏1>:かしこまりました。
()<Speaker></Speaker>||<黑屏2>:……
NPC-Maid(0)<Speaker>マホロ</Speaker>||:こちらが弾薬庫です。+化粧室は突き当りを右です。
NPC-Kalin(3)<Speaker>カリーナ</Speaker>;NPC-Maid(0)||:ここのトイレ、やけに少ないわね……足りるかしら。
NPC-Kalin(3);NPC-Maid(0)<Speaker>マホロ</Speaker>||:お言葉ですが、私たち人形に排泄の需要はございません。
NPC-Kalin(3)<Speaker>カリーナ</Speaker>;NPC-Maid(0)||:……+……それくらい知ってます！//n私が言っているのは、人間のスタッフのことです！
NPC-Kalin(3);NPC-Maid(0)<Speaker>マホロ</Speaker>||:あまり多くの方に、こちらのセーフハウスの位置を教えることは//nお勧めできません。グリフィンの他のスタッフにつきましては、//nこれまでの拠点でお勤め頂くのがよろしいかと。
NPC-Kalin(3)<Speaker>カリーナ</Speaker>;NPC-Maid(0)||:う……わかりました……
NPC-Kalin(3);NPC-Maid(0)<Speaker>マホロ</Speaker>||:次のエリアへと参りましょう。+こちらの部屋は、MSEシステムの中枢区画です。こちらと、こちらに、//n非常用電源が二重に設けてあります。接続コードはこちら側へと走っており、//nパラレルインターフェースと伝送路図面は、すでにカリーナ様に//nお送りしております。
NPC-Kalin(0)<Speaker>カリーナ</Speaker>;NPC-Maid(0)||:へぇ～……こんな配置もアリなんですね……勉強になります。+設備を組み直してみてもいいですか？
NPC-Kalin(0);NPC-Maid(0)<Speaker>マホロ</Speaker>||<黑屏1>:もちろんです、お手伝いいたします。
NPC-Kalin(0)<Speaker>カリーナ</Speaker>||<黑屏2><BIN>85</BIN>:よしっと！これでより汎用性が高まりました！+マホロさん、ありがとうございます。//nこんなにたくさんのプランをご存知だなんて、びっくりしちゃいました！
