()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<BIN>9</BIN><黑屏2><BGM>m_va_reminiscence</BGM>:……？？時間後。
Jill(2)<Speaker>ジル</Speaker>||:……+行ってしまった……+まぁいい……+とりあえず……今夜は一体何が起きたのか……+まず酒に酔ったグリフィンの人形がいて、そしてこのバーも、世界も、メチャクチャになって……+私はこのヘンテコな場所に閉じ込められて……+それで、次は誰が来る？//nもう誰でもいいや、今夜の出来事よりひどいことなんてもはや他にないだろ。+まったく……この前招待したあの犬どもよりも面倒くさい……
()<Speaker>？？</Speaker>||:こんばんは……
Jill(2)<Speaker>ジル</Speaker>||:こんばんは、ようこそ――+……+なんじゃこり……
Jillmagic(0)<Speaker>？？</Speaker>||<黑屏1>:ハイ、ジル。
()<Speaker></Speaker>||<黑屏2><BIN>186</BIN>:……
Jillmagic(0)<Speaker>？？</Speaker>||:やっと……会えたね。
Jill(2)<Speaker>ジル</Speaker>;Jillmagic(0)||:…………+冗談！これはきっと何かの冗談よね！
Jill(2);Jillmagic(0)<Speaker>？？</Speaker>||:えーと……まずは落ち着いてもらえる？+この姿で現れるのも確かにちょっと恥ずかしいが。
Jill(2)<Speaker>ジル</Speaker>;Jillmagic(0)||:恥ずかしい？+27年間生きて、初めてこんなに人を殺したいと思っているわ！しかもそれが自分だという！
Jill(2);Jillmagic(0)<Speaker>？？</Speaker>||:ジル……+私は、あなたじゃない、分かる？//n私のことなら、ジュリアンって呼んでいい。+そしてあなたはただ、自分と同じ顔をしている27歳の女性が、小さい頃あなたが一番好きなアニメのヒロインをコスプレしているところを見た、ただそれだけ。
Jill(2)<Speaker>ジル</Speaker>;Jillmagic(0)||:ジュリアン……百年に一度の親からの電話でしか聞けない名前ね。+にしても、こういう場面もなんていうか……奇妙というか。+別のどこかの世界の私なら本当にそうするのかもしれないし、そのままどこかのイベントに行って写真を撮られたりして……+はぁ……そうだな……もしかしたら、そういう私ならもっと楽しく生きていけたかもしれない。+それで……あなたがその、別の世界の……私？
