()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<黑屏2><BIN>9</BIN><BGM>BGM_Room</BGM>:……
()<Speaker></Speaker>||<黑屏1>:……会議当日。+早朝0600。
()<Speaker>警備員</Speaker>||<黑屏2><BIN>182</BIN>:次の方、身分証を。
()<Speaker></Speaker>||:……
()<Speaker>警備員</Speaker>||:記者の方は、こちらの通路からどうぞ。
()<Speaker></Speaker>||:……+……何重にも張られたフェンスとバリケードのすき間を、私は通り抜けていった。+……牢固な装備に身を包んだ警官と憲兵を横目に、//n議事堂の階段へと足をかける。
()<Speaker></Speaker>||:「ロクサットの犬など必要ない！」+「ベルグラードから出ていけ！権威主義の人殺しども！」+議事堂前で抗議をくり広げる民衆の頭上に、//nさまざまなスローガンが映し出されている。+デモ隊とベルグラードの武装警官との睨み合いは、//n開会を待たずして既に始まっていた。
()<Speaker>指揮官</Speaker>||:最悪の天気に、最悪の民衆……最悪の一日にふさわしい幕開けだ。
()<Speaker></Speaker>||<黑屏1>:乱層雲におおわれた空が、嵐の到来を物語っていた。//n浄化塔がきちんと機能するといいのだが。+……背後の騒々しさに一瞥をくれると、私は議事堂へと入って行った。
NPC-KalinReporter(0)<Speaker>カリーナ</Speaker>||<BIN>97</BIN><黑屏2>:指揮官さま！ここです！
NPC-KalinReporter(0)<Speaker>指揮官</Speaker>||:他のみんなは？
NPC-KalinReporter(0)<Speaker>カリーナ</Speaker>||:潜入部隊は既にKさんの用意した偽造IDで会場入りしています。+ROさんとSOP IIさんはその他のメンバーと共に、//n指示通り議事堂周辺の監視拠点にて待機中です。
NPC-KalinReporter(0)<Speaker>指揮官</Speaker>||:ここでは誰が聞いているかわからない。//n白い勢力は「潜在的脅威」で代用しよう。
NPC-KalinReporter(0)<Speaker>カリーナ</Speaker>||:了解です。+総員、Kさんの指定したポイントに到達完了、いつでも動けます。//n建物内は見たところ安全のようですね、外はかなり騒がしいみたいですけど……
NPC-KalinReporter(0)<Speaker>指揮官</Speaker>||:大丈夫。//n会議が始まれば、憲兵がデモ隊を追っ払うだろうから。+私たちは内部に「潜在的脅威」が潜んでいないか、監視するだけでいいんだ。
NPC-KalinReporter(0)<Speaker>カリーナ</Speaker>||:でも憲兵が動くとなると、衝突は免れませんよね……+混乱に乗じて、敵が攻撃してこないか心配で……
NPC-KalinReporter(0)<Speaker>指揮官</Speaker>||:ここの憲兵はかなり優秀みたいだから、心配いらないよ。+もし何か騒動が起こったとしても、監視組に対処させればいい。+各小隊長には警戒を怠らないよう伝えて。//nそれから、挙動にはくれぐれも注意して、けして周囲に悟られないようにね。
()<Speaker></Speaker>||:……
()<Speaker></Speaker>||:……早朝0700。+……時間が経つにつれ、議事堂内は徐々に人で満たされていった。
NPC-KalinReporter(0)<Speaker>カリーナ</Speaker>||:指揮官さま、入り口のほうを見てください。+なにかあったみたいです……
()<Speaker></Speaker>||:……視線の先では、議事堂の警備兵が、//nとある団体の所持品をチェックしている。+来場者は不当な扱いに不満を隠せないようだった。
()<Speaker>警備兵</Speaker>||:議事堂内への武器の持ち込みは禁止されている！//n武器を出せ、さもなくば、とっとと立ち去れ！
()<Speaker>エージェント</Speaker>||:この通行証が見えないのか？//nレベルAは武装解除の対象外だと、規約にはっきりと書いてあるぞ！
()<Speaker>警備兵</Speaker>||:そんな規約など知るか、命令は命令だ！
NPC-KalinReporter(0)<Speaker>カリーナ</Speaker>||:どうしたんでしょう……//nやけに厳しくなってますね。+まさか、内部で何かあったんじゃ……
NPC-KalinReporter(0)<Speaker>指揮官</Speaker>||:いや……//nあれはただ、警備兵の保安局エージェントに対する面当てだよ。
NPC-KalinReporter(0)<Speaker>カリーナ</Speaker>||:私がおかしいんですかね？//nどちらも会議の安全を守るのが目的なんだと思ってましたけど。+もうすぐ開会ってときに、まだ揉めていて大丈夫なのでしょうか……
NPC-KalinReporter(0)<Speaker>指揮官</Speaker>||:ここの主人は一部の客が気に入らないんだろうね。//nこれまでのことを考えれば、仕方ないさ。
NPC-KalinReporter(0)<Speaker>カリーナ</Speaker>||:それって……あの酷い歴史のせいで、こうなったってことですか……？+この和平会議……本当に、「平和」に終わるんでしょうか…。
NPC-KalinReporter(0)<Speaker>指揮官</Speaker>||:それはわからない。+保安局の奴ら、あまり余計なことに気をとられないといいけど。+ホールの様子がなんだかおかしい。
NPC-KalinReporter(0)<Speaker>カリーナ</Speaker>||:え？
()<Speaker>指揮官</Speaker>||:X95、聞こえてる？
X95(0)<Speaker>X95</Speaker><通讯框>||:<color=#00CCFF>命令をどうぞ、指揮官様。</color>
X95(0)<Speaker>指揮官</Speaker>||:情況はどう？
X95(0)<Speaker>X95</Speaker>||:<color=#00CCFF>何も問題ありません。サービス用人形のふりは、いささか苦痛ですが……</color>
X95(0)<Speaker>指揮官</Speaker>||:つらいだろうけど、辛抱して。+ホール内の通路は全部確認できたかい？
X95(0)<Speaker>X95</Speaker>||:<color=#00CCFF>はい、通路とルートの詳細はすでにそちらにお送りしています。警備員のいる一般の通路を除き、非常口のほとんどが封鎖されています。そのうちの半分は金属製防火扉で、おそらく800グラム以下の爆薬ではびくともしないでしょう。安全に配慮してのことでしょうけれど、内部で問題が起こった場合には、避難の遅れが予想されます。</color>
X95(0)<Speaker>指揮官</Speaker>||:わかった、任務を続けて。
X95(0)<Speaker>X95</Speaker>||:<color=#00CCFF>承知しました。</color>
()<Speaker>指揮官</Speaker>||:出口が封鎖されてるうえに、警備の配置もかたよってる。+警備員の数が少なすぎるし、//nそのほとんどがセキュリティ検査に当たってるのはなぜなんだ。//nそれに、保安局のエージェントも見当たらない。
NPC-KalinReporter(0)<Speaker>カリーナ</Speaker>||:一時的に、別の任務に就いてるだけなんじゃないですか？//nそのうち戻ってきますって。+非常口を封鎖したのも、外部からの侵入を防ぐためだろうし……//n指揮官さまの考えすぎじゃないですか？
NPC-KalinReporter(0)<Speaker>指揮官</Speaker>||:どうだろうね。+でも今の状況は明らかに不合理だよ。
NPC-KalinReporter(0)<Speaker>カリーナ</Speaker>||:じゃあ……Kさんにこのことを報告しておいたほうが……
NPC-KalinReporter(0)<Speaker>指揮官</Speaker>||:……奴が気づかないわけないさ。+Kがどう思うかは知らないけど、//nこちらはこちらで最悪の事態に備えておかないとね。+X95、今いるエリアをルイス小隊に任せて、//n下の階へと向かってくれるかい。//n状況に即座に対応できるよう、準備を頼むよ。
X95(0)<Speaker>X95</Speaker><通讯框>||:はい、承知いたしました。
Lewis(0)<Speaker>ルイス</Speaker><通讯框>||:<color=#00CCFF>指揮官、国連の車両が到着したよ。VIPがホールへと向かってる。</color>
Lewis(0)<Speaker>指揮官</Speaker>||:人員を報告できる？
Lewis(0)<Speaker>ルイス</Speaker><通讯框>||:<color=#00CCFF>ギルダ・ウルリッヒ汎ヨーロッパ連盟執行委員会主席に間違いないはず……資料を確認するね。</color>+<color=#00CCFF>2029年、西ドイツで出生。52年に辺境のクリスマスのマーケットで起こった暴動事件において重要な役割を果たし、民衆とソ連軍間の衝突を未然に防いだ。</color>+<color=#00CCFF>ギルダは執行委員会の数少ない女性メンバーでありながら、熟達した手際とその業務効率の高さで、上司及び同僚の絶対的な信頼を獲得。</color>+<color=#00CCFF>63年、当時の執行委員会主席であったウェルドン・クルツが心臓病により退任せざるをえなくなると、理事会の総意のもとに、この聡明かつ優秀な委員が主席代理という重役を引き受けることとなった。</color>+<color=#00CCFF>ギルダ・ウルリッヒはわずか34歳という若さで、欧州全域の経済機構と自由度の高い再建方案を担うという、女性官僚としては稀にみる快挙を成し遂げている。</color>+<color=#00CCFF>すごい、こんなに若いのに主席だなんて……</color>+<color=#00CCFF>「K」さんの資料とおんなじだ……かなりちゃんとした人なんだね。</color>+<color=#00CCFF>あ……外のデモ隊が暴れ始めたよ。</color>+<color=#00CCFF>憲兵のバリケードを破ろうとしてるみたい……</color>
NPC-KalinReporter(0)<Speaker>カリーナ</Speaker>||:ついに……始まりましたね……
()<Speaker>指揮官</Speaker>||:これを機に、潜在的脅威が動き出すかもしれない。//n総員、警戒態勢。+各小隊、報告を。
Lewis(0)<Speaker>ルイス</Speaker><通讯框>||:<color=#00CCFF>指揮官！こちらルイス！</color>+<color=#00CCFF>フードを被った人が、手に爆弾みたいなのを持ってるよ！</color>+<color=#00CCFF>えっと、撃ってもいいのかな？あっ、ダメだ！もうバリケードに近づいちゃってる！</color>+<color=#00CCFF>このひ―――</color>
()<Speaker></Speaker>||<SE1>Explode</SE1><BGM>BGM_Empty</BGM>:ドォン！+巨大な爆発音が轟いた！
()<Speaker>指揮官</Speaker>||<BGM>BGM_Danger</BGM>:どうした！？なにがあったんだ！？
NPC-KalinReporter(0)<Speaker>カリーナ</Speaker>||:指揮官さま―――いたっ、すごいノイズ……+通信妨害ですよこれ！
NPC-KalinReporter(0)<Speaker>指揮官</Speaker>||:情報規制が始まったんだ、確かに今の状況を全世界に報道されたら困る。//n非常用通信に切り替えよう、//nKの用意したツェナー専用の内部通信を使う時が来た。
NPC-KalinReporter(0)<Speaker>カリーナ</Speaker>||:もう始めてます。今、予備の通信に……できた！//n各小隊との通信、回復しました！+各小隊に告ぐ、外部で爆発発生！//n議事堂前にて人間爆弾が爆発した模様！+死傷状況は不明！
P22(0)<Speaker>P22</Speaker>||:<color=#00CCFF>指揮官！</color>+<color=#00CCFF>潜在的脅威の信号を数ブロック先の車両から探知しました。現在、高速で議事堂方面へと疾走中。</color>+<color=#00CCFF>待ってください……あちこちから車両が集まってきています！現在確認できているだけでも9両、予想到達時間は約3分！</color>
()<Speaker>指揮官</Speaker>||:やっぱり、そう簡単にはいかないか。
NPC-Jason(0)<Speaker>K</Speaker><通讯框>||:<color=#00CCFF>指揮官。</color>
NPC-Jason(0)<Speaker>指揮官</Speaker>||:連絡が来る頃だと思っていたよ。+外のターゲットは捕捉している、殲滅するかい？
NPC-Jason(0)<Speaker>K</Speaker>||:<color=#00CCFF>議事堂裏の3ブロックがお前たちの管轄だ。それ以外は保安局のエージェント小隊が対処する。</color>
NPC-Jason(0)<Speaker>指揮官</Speaker>||:あくまでも保安局の手柄にしたいってわけだね。
